,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
3813,20250617,002025,0.012,0.175,-0.003,0.122,452,27,110091,44765,50582,1075,1327,20050,0.259,0.259,0.1,0,50,90120,48718,37255,1145,845,195,110830,24000,0.0250833,-0.0999167,-0.0436667,13,280,코오롱우,-0.048
3809,20250616,444530,0.003,0.004,-0.064,-0.064,4,760,183732,120198,55582,1521,855,11810,0.063,0.063,-0.012,0,43,47707,35230,12477,464,202,59,100030,12220,0.0200949,-0.0240949,-0.00772831,111,572,심플랫폼,-0.00772831
3807,20250616,347860,0.007,0.025,-0.047,-0.03,15,114,912592,581778,321207,1657,1312,1955,0.133,0.189,0.097,6,30,2452099,1302251,1077986,3426,3161,62,100200,2260,0.121894,-0.0130619,0.121894,314,16,알체라,0.12
3806,20250616,340930,0,0,-0.039,-0.036,0,589,205376,134651,68570,457,368,1440,-0.018,-0.018,-0.083,0,46,97952,50200,47752,199,106,260,114100,1379,0.0154039,-0.00852647,-0.00345033,32,297,유일에너테크,-0.00345033
3805,20250616,335870,0.246,0.246,-0.086,-0.064,5,506,641600,382698,206112,1945,1774,2345,-0.011,0.036,-0.041,7,50,18102,13175,4927,69,44,73,100730,2365,0.0741099,-0.0379408,0.0402833,455,17,윙스풋,0.0402833
3803,20250616,300080,0.011,0.019,-0.026,-0.006,26,616,137877,75636,59503,1529,1009,26800,0.073,0.145,0.065,11,0,340108,164245,167504,3246,3153,100,102100,29900,0.0331171,-0.0170502,0.0180669,103,385,플리토,0.0180669
3802,20250616,377300,0.106,0.139,0.048,0.065,3,105,4840126,2576856,2172711,44391,45929,60400,0.008,0.039,-0.022,22,41,618730,318771,299959,5346,6185,407,125430,61500,0.00613008,-0.0296423,-0.00362602,19,80,카카오페이,-0.00362602
3801,20250616,226950,0.011,0.012,-0.089,-0.073,1,624,695556,462062,217995,4868,4960,43550,-0.002,0.008,-0.054,1,50,110858,80333,30525,1117,772,309,120530,42900,0.0772541,-0.00899301,0.0609371,97,17,올릭스,0.0609371
3799,20250616,138610,0.141,0.196,0.046,0.068,21,720,2380398,1364974,985839,20820,19995,28100,0.027,0.041,-0.021,5,49,89124,61253,27871,1004,624,319,121030,28600,0.00324476,-0.0212308,-0.00374825,145,234,나이벡,-0.00374825
3796,20250616,060260,-0,-0,-0.064,-0.059,0,0,490539,325407,138910,1074,713,1759,0.039,0.043,-0.016,1,43,114512,78519,35993,214,108,70,100600,1796,0.0108062,-0.0142494,-0.000329621,18,480,뉴보텍,-0.000329621
3795,20250616,054180,0.005,0.015,-0.045,-0.015,0,368,3693058,2273685,1344962,637,1157,196,-0.025,0.046,-0.041,13,29,1334740,504308,830432,246,304,241,113130,199,-0.0221005,-0.0522513,-0.0371759,1,200,메디콕스,-0.048
3794,20250616,011390,0.031,0.061,-0.045,-0.016,1,516,65727,39673,24352,2200,1510,112800,-0.015,0.002,-0.084,8,50,8379,5736,2643,391,206,168,105500,109300,0.0254474,-0.00474474,0.0199579,440,4,부산산업,0.0199579
3793,20250616,010580,0.065,0.258,-0.046,0.02,636,198,24238925,12861934,10238500,38981,39935,1671,0.071,0.131,0.034,24,42,1555812,901282,654530,6012,6134,150,104600,1828,0.0756805,-0.0583457,-0.0583457,14,549,에스엠벡셀,-0.048
3792,20250616,043710,0,0.084,-0.008,0.072,617,2,135967,47811,78079,198,369,789,0.025,0.139,-0.01,38,19,353047,125040,164538,323,365,320,121100,854,0.00736768,-0.0347869,0.00268384,327,92,서울리거,0.00268384
3791,20250616,031860,0.005,0.037,0.001,0.008,0,70,37177,31018,5897,143,79,1165,0,0.03,-0.055,24,15,32976,16769,16207,74,67,78,101000,1163,0.0272347,-0.0269355,0.0229355,574,124,디에이치엑스컴퍼니,0.0229355
3790,20250616,026040,0.035,0.13,-0.068,0.056,739,386,2070167,1025170,965814,4638,4968,3365,0.001,0.05,-0.04,7,44,307269,141251,148591,773,712,227,112430,3420,0.0360117,-0.0136959,0.0360117,472,71,제이에스티나,0.0360117
3786,20250613,460870,0.016,0.025,-0.017,-0.009,78,687,356722,214159,133507,2166,2232,6390,0.016,0.019,-0.041,0,41,187815,49314,138501,501,467,148,104500,6370,0.0435259,-0.0192684,0.0356766,468,170,에스엠씨지,0.0356766
3785,20250613,405000,0,0.016,-0.011,-0.008,7,3,5518,4493,992,118,117,9420,0.018,0.018,-0.04,0,50,1871,1149,722,18,10,188,110500,9390,0.0192993,-0.0509883,-0.0371438,301,322,플라즈맵,-0.048
3782,20250613,301300,-0.002,-0.002,-0.035,-0.015,0,228,77590,56358,17231,463,301,5820,0.048,0.064,-0.046,2,34,77845,46227,30545,318,181,72,100700,5950,0.010605,-0.0591429,-0.0557815,7,623,바이브컴퍼니,-0.048
3781,20250613,226440,0.017,0.373,-0.119,-0.119,120,760,16561312,1536,29536,30,13,52,0.019,0.019,-0.058,0,50,746758,0,0,0,0,119,103030,52,0.0172308,-0.232769,-0.232769,0,539,한송네오텍,-0.048
3780,20250613,217820,0.006,0.009,-0.041,-0.035,0,754,337247,245094,87427,912,751,2620,0.069,0.124,0.006,9,17,422568,225825,182988,1093,1257,93,101730,2825,0.00507965,-0.0196991,-0.00376991,277,511,원익피앤이,-0.00376991
3776,20250613,214390,0,0.011,-0.005,-0.004,78,730,12190,8851,3085,78,93,5440,-0.05,-0.042,-0.096,0,18,94003,61003,33000,400,271,210,111600,5110,-4.30528e-05,-0.0137417,-0.0117847,0,141,경보제약,-0.0117847
3775,20250613,168330,0.04,0.21,0.022,0.1,300,660,778493,1981,725,9,11,5500,-0.011,0.02,-0.101,23,49,341408,206043,135365,1278,983,168,105500,5360,0.0315821,-0.0719627,-0.0486418,5,242,내츄럴엔도텍,-0.048
3773,20250613,136150,0.01,0.084,-0.002,0.057,643,10,468852,220352,244633,3815,3999,25900,0.089,0.11,0.046,2,39,326929,209646,117283,3282,2787,168,105500,28150,0.00688099,-0.0357478,-0.0179858,4,346,원일티엔아이,-0.0179858
3770,20250613,093240,-0,0.187,-0,0.131,227,0,6284476,2739504,3346177,6163,7449,2220,0.097,0.099,0.004,0,22,1297594,711397,586197,1581,1539,78,101000,2360,0.103932,-0.00623729,0.0467288,43,15,형지엘리트,0.0467288
3768,20250613,082270,0,0.133,-0.007,0.131,517,0,927055,355445,505211,7958,12697,67300,0.028,0.031,-0.048,0,29,154161,90770,63391,1851,1613,66,100400,67400,0.0336083,-0.0198042,0.0143205,606,156,젬백스,0.0143205
3765,20250613,052790,-0.007,0.028,-0.016,-0.006,733,206,31820,11849,19254,169,222,6650,0.027,0.027,-0.036,0,37,11600,4543,7057,118,110,148,104500,6680,0.00698204,-0.0199641,0.00548503,532,220,액토즈소프트,0.00548503
3764,20250613,052400,-0.001,0.006,-0.052,-0.042,6,655,715789,498975,197550,8645,7693,68500,0.026,0.035,-0.026,3,27,210440,129544,80896,3051,2393,172,105700,69400,0.016732,-0.020732,0.00376369,405,365,코나아이,0.00376369
3763,20250613,010580,0.009,0.3,0.008,0.3,123,23,7186438,3840609,3216553,13718,16424,1638,0.045,0.096,0.002,6,39,2476256,1419907,1056349,5179,5412,521,135130,1737,0.172439,-0.0399965,-0.0399965,56,177,에스엠벡셀,0.12
3758,20250613,012700,-0.01,0.01,-0.038,-0.01,20,607,2570747,1468705,906866,5760,6068,6030,-0.015,-0.013,-0.07,0,29,384919,280171,104748,964,686,214,111800,5830,0.0082916,-0.0191527,-0.0157221,49,184,리드코프,-0.0157221
3757,20250612,355150,-0.003,0.058,-0.029,0.054,747,1,244130,113692,123529,1041,1091,10650,0.013,0.039,-0.023,12,46,75593,52706,22887,406,318,151,104630,10820,0.0793309,-0.0232569,0.0765582,546,467,코스텍시스,0.0765582
3754,20250612,114450,0.005,0.299,-0.01,0.299,700,7,8378137,4131478,4125546,18225,19916,4065,0.005,0.033,-0.058,9,28,1175562,740274,435288,2515,2323,325,121330,4060,0.0755862,-0.0352512,-0.0167783,12,331,그린생명과학,-0.0167783
3752,20250612,097800,-0.002,0.11,-0.002,0.092,409,0,1666617,485305,1087015,759,1635,544,-0.004,0.064,-0.004,14,0,621822,379764,242058,394,464,426,130400,566,0.00153357,-0.0302686,-0.0285018,1,153,윈팩,-0.0285018
3750,20250612,052690,0.007,0.026,-0.009,0.016,690,6,1360603,685910,649702,9288,11781,71400,0.108,0.174,0.099,13,1,2497408,1205681,1291727,25123,26372,60,100100,81900,0.131089,-0.000778999,0.0944591,109,1,한전기술,0.12
3749,20250612,083660,0,0.02,-0.057,0.001,491,133,240675,123231,112529,713,848,1129,-0.004,0.062,-0.013,18,19,30151,13933,16218,139,146,88,101500,1167,0.0776915,-0.0242793,0.0716932,610,162,CSA 코스믹,0.0716932
3748,20250612,025620,0.003,0.074,-0.018,0.053,700,387,145840,71274,72122,749,916,9020,-0.013,-0.004,-0.074,13,48,41100,31766,9334,216,136,545,140330,8750,-0.00771429,-0.0237143,-0.0191429,2,82,제이준코스메틱,-0.0191429
3745,20250612,036000,-0.036,0.3,-0.038,0.23,671,0,5669954,2935705,2470174,10773,10884,4040,-0.022,0.045,-0.025,32,0,301322,154482,146840,807,821,61,100130,4115,0.0174411,-0.020226,0.0016452,41,130,예림당,0.0016452
3742,20250612,019990,0.008,0.044,-0.003,0.037,132,10,360932,173605,168961,1164,1449,7330,0.042,0.146,0.041,17,0,1560838,747933,812905,5461,6253,78,101000,8110,0.0966436,-0.0328261,-0.0266609,76,537,에너토크,-0.0266609
3739,20250611,412350,0.016,0.041,0.003,0.021,39,0,74871,44208,30351,276,358,3460,0.061,0.064,0.003,0,44,54916,38727,16189,250,156,191,110630,3600,0.00216667,-0.0422778,-0.0325556,1,19,레이저쎌,-0.0325556
3738,20250611,323230,-0.795,-0.795,-0.888,-0.882,0,660,21033258,81313,61676,12,21,19,-0.105,-0.105,-0.158,0,50,1612305,0,0,0,0,239,113030,18,1.44244,0.331333,0.775778,240,0,엠에프엠코리아,0.12
3737,20250611,294570,-0.035,-0.02,-0.116,-0.081,1,188,926157,528673,350074,8822,8793,32900,-0.006,0.009,-0.053,2,17,131825,88380,43445,1464,1070,364,123300,32450,0.0026225,-0.0328166,-0.0127858,1,174,쿠콘,-0.0127858
3735,20250611,36328K,0.165,0.298,0.009,0.122,12,294,1615953,883956,666938,16776,17842,5980,-0.09,0.084,-0.122,15,2,213646,107454,99291,2565,3390,61,100130,6000,0.0563333,-0.102,-0.0803333,78,620,티와이홀딩스우,-0.048
3733,20250611,226440,-0.959,-0.959,-0.966,-0.966,0,60,25414224,4298,0,24,0,52,-0.096,-0.096,-0.173,0,50,1794218,0,0,0,0,239,113030,46,0.280609,-0.002,0.280609,240,0,한송네오텍,0.12
3729,20250611,110020,-0.015,-0.015,-0.112,-0.096,0,563,259237,184136,72413,684,491,3810,-0.029,0.03,-0.03,21,0,20750,9881,10869,86,79,446,131400,3840,0.0214375,-0.002,0.0201354,252,0,전진바이오팜,0.0201354
3728,20250611,103140,0.021,0.167,0.017,0.167,760,0,2586700,1048675,1487044,34425,39616,77000,0.078,0.123,0.045,4,37,578767,348414,230353,8559,7692,629,144530,84300,-0.002,-0.0197936,-0.0174211,2,574,풍산,-0.0174211
3725,20250611,065060,-0.001,0.097,-0.089,-0.089,8,760,2098153,1212823,845114,5371,5798,1694,0.145,0.145,0.012,0,47,635736,416558,219178,2546,2769,398,125000,1853,0.104314,-0.0662202,0.0179676,74,6,지엔코,-0.048
3723,20250611,052400,-0.036,-0.027,-0.112,-0.047,0,26,2474735,1377334,1057150,28435,30769,71300,0.042,0.049,-0.038,1,16,373254,234309,138945,4848,4536,362,123200,72500,0.0104138,-0.0309655,-0.0157931,3,188,코나아이,-0.0157931
3721,20250611,039560,-0.01,0.017,-0.024,0.004,639,63,182984,99859,69120,424,421,2890,0.042,0.118,0.04,9,0,269641,131391,138250,872,915,196,110900,3145,0.025027,-0.0337965,-0.0163084,3,392,다산네트웍스,-0.0163084
3720,20250611,036120,-0,0.048,-0.012,0.022,122,38,795369,414297,349172,1067,1009,2550,0.071,0.104,0.01,0,50,767797,444502,323295,1456,1652,432,130700,2725,0.00166972,-0.0221835,-0.0130092,199,5,서울평가정보,-0.0130092
3719,20250611,03481K,0.001,0.065,-0.03,-0.001,8,193,14756,8447,5940,266,293,7950,0.001,0.039,-0.02,2,30,2381,1187,1194,54,55,630,144600,8090,0.011597,-0.002,0.00665266,2,0,해성산업1우,0.00665266
3718,20250611,019660,0,0.048,0,0.027,480,0,40453,18997,16461,204,161,2880,0.01,0.069,-0.028,11,22,19480,12129,7351,77,73,439,131030,2975,0.0501008,-0.00536134,0.0232101,84,7,글로본,0.0232101
3717,20250610,487570,0.005,0.062,0.005,0.062,760,1,125109,0,0,0,0,65600,0.114,0.152,-0.018,1,14,212803,131307,79888,4296,3298,192,110700,71300,-0.00901262,-0.133837,-0.0973717,4,399,HS효성,-0.048
3715,20250610,373170,0.008,0.026,-0.003,0.023,344,75,15427,6621,7759,135,222,8930,-0.012,0.03,-0.037,18,15,2991,1860,880,44,31,623,144230,8980,0.0102494,-0.0231581,-0.0231581,2,74,엠아이큐브솔루션,-0.0231581
3713,20250610,36328K,0.012,0.3,0.012,0.3,157,0,608012,318905,265934,3899,4294,5330,0.278,0.298,0.169,2,50,307206,186461,120745,2565,2423,439,131030,6660,0.0235255,-0.113111,-0.104102,4,221,티와이홀딩스우,-0.048
3712,20250610,363280,0.035,0.13,0.028,0.073,157,0,852507,415116,431938,2103,2521,3220,0.053,0.059,-0.003,2,19,155140,99718,55422,512,378,91,101630,3335,-0.0049985,-0.0589715,-0.0529745,0,993,티와이홀딩스,-0.048
3711,20250610,168330,0.012,0.299,-0.008,0.299,745,8,3186778,1467717,1601966,10567,13142,4300,0.042,0.042,-0.03,0,50,103605,0,0,0,0,179,110030,4365,0.022055,-0.0398007,-0.0226186,0,479,내츄럴엔도텍,-0.0226186
3709,20250610,125020,0.005,0.019,-0.039,-0.016,5,103,1844639,1072613,696613,3710,4409,6230,0.096,0.122,0.042,2,49,2652846,1490447,1162399,7692,8121,312,120700,6810,-0.000531571,-0.0460529,-0.0254949,275,176,티씨머티리얼즈,-0.0254949
3708,20250610,094480,0.109,0.3,0.094,0.3,62,6,13307465,6195681,7025441,49915,46753,12150,0.021,0.021,-0.07,0,17,3326959,2038459,1273101,9225,10033,87,101430,11990,0.103088,-0.0186806,0.0405354,632,107,갤럭시아머니트리,0.0405354
3706,20250610,071460,-0.91,-0.884,-0.914,-0.904,120,300,21993151,66454,21770,11,23,59,-0.102,-0.102,-0.186,0,50,2013775,0,0,0,0,119,103030,52,-0.002,-0.232769,-0.232769,0,480,위니아,-0.048
3701,20250610,058450,-0.009,0.007,-0.041,-0.039,2,425,39803,25902,10479,96,80,1082,0.063,0.079,0.017,9,31,15781,6611,9170,22,25,59,100030,1142,0.00850788,-0.0256427,-0.000248687,68,227,한주에이알티,-0.000248687
3700,20250610,053300,0.126,0.299,0.103,0.26,699,4,27001030,12841026,12991841,51995,62923,7800,-0.004,0.01,-0.074,1,11,2250010,1338980,826809,4941,4274,578,142000,7630,0.0124168,-0.0124849,0.00717431,8,45,한국정보인증,0.00717431
3699,20250610,046440,0.024,0.068,0.014,0.057,286,0,398098,188170,200286,1187,1304,4800,0.041,0.048,-0.031,0,15,135745,82757,52988,527,319,73,100730,4885,0.0174473,-0.0275885,-0.00507062,533,495,KG모빌리언스,-0.00507062
3697,20250610,021080,0.036,0.071,0.01,0.036,517,693,3129399,1575404,1479413,3874,4253,3000,-0.027,0.013,-0.052,0,21,232230,157898,74332,365,259,117,102930,2965,0.0283541,-0.0171771,0.0165497,226,385,에이티넘인베스트,0.0165497
3696,20250610,002220,-0.035,-0.02,-0.078,-0.056,0,301,534252,312206,189842,698,841,2550,0.035,0.098,0.024,15,50,280123,146444,120517,532,537,215,111830,2730,0.030967,-0.045956,0.0181465,481,22,한일철강,0.0181465
3694,20250609,950220,-0.014,0.028,-0.032,0.001,30,538,1431003,767316,610954,1629,1304,1181,0.036,0.071,0.01,5,41,970519,428612,541907,745,733,582,142200,1238,0.0343489,-0.00523102,0.0157706,24,0,네오이뮨텍,0.0157706
3691,20250609,389260,-0.023,0.17,-0.029,0.143,579,4,3342801,1581706,1703877,24178,29469,27500,0.009,0.065,-0,7,1,267729,127444,140285,2248,2112,99,102030,28650,0.12889,-0.000254799,0.0398848,452,6,대명에너지,0.12
3688,20250609,313760,-0.007,0.034,-0.032,-0.031,237,421,67449,41080,25348,337,220,4835,0.01,0.016,-0.046,0,45,17930,13062,4868,139,41,335,121830,4800,0.0177917,-0.0436667,-0.0145,35,198,캐리,-0.0145
3687,20250609,193250,0.014,0.027,-0.02,0.008,214,12,767050,435386,307167,486,739,517,-0.01,0.079,-0.023,31,2,319601,103486,144873,168,148,125,103330,538,0.0835019,-0.0168699,0.0370335,95,33,링크드,0.0370335
3685,20250609,110020,0.072,0.288,0.028,0.199,455,2,2450427,1229847,1118743,9778,10582,4095,0.041,0.059,-0.018,2,41,138864,86525,52339,1066,901,269,114530,4215,0.00155872,-0.0375872,-0.002,5,152,전진바이오팜,-0.002
3682,20250609,019175,0.1,0.139,-0.013,0.047,8,505,244369,136790,94551,4813,4612,33100,-0.072,-0.047,-0.131,3,47,24577,17417,7160,376,307,96,101900,30500,0.137344,-0.0462623,0.0373443,280,216,신풍제약우,0.12
3679,20250605,355150,0.002,0.08,-0.011,0.045,53,9,301412,171362,122822,1588,1397,9140,0.047,0.116,0.04,7,1,185575,85593,99982,753,1026,63,100230,9940,0.0120845,-0.0432475,-0.0432475,179,636,코스텍시스,-0.0432475
3678,20250605,309930,0,0.093,-0.026,0.081,638,187,360360,164716,188580,787,805,3385,-0.015,-0.015,-0.114,0,27,139024,79587,54893,418,270,469,132530,3205,0.0557223,0.00424025,0.0214009,102,0,오하임앤컴퍼니,0.0214009
3677,20250605,308100,0.12,0.15,-0.189,-0.15,5,207,2493309,1355351,1005441,7267,6726,3265,-0.038,0.051,-0.038,9,0,239767,115207,124560,612,612,88,101500,3320,0.0356506,-0.0381446,-0.0200723,239,449,형지글로벌,-0.0200723
3676,20250605,204020,0.002,0.015,-0.022,-0.006,2,678,246206,124831,116942,246,541,2720,0.055,0.127,0.051,11,1,612464,253783,325339,1267,1707,143,104230,2990,0.0531839,-0.0337726,0.0063612,1,56,그리티,0.0063612
3675,20250605,110020,0.002,0.298,0.002,0.298,531,0,2344473,1155248,1129363,6966,8168,3415,0.129,0.201,0.091,6,19,540661,316019,198132,2217,1994,201,111130,3955,0.110516,-0.0108496,0.0333982,193,34,전진바이오팜,0.0333982
3674,20250605,093240,0.05,0.113,-0.139,-0.059,0,216,3924844,2095305,1710312,5329,4922,1648,0.007,0.11,0.006,9,0,1058111,555319,446923,1639,1228,83,101230,1764,0.0824671,-0.00936961,0.0450522,244,1,형지엘리트,0.0450522
3673,20250605,083650,-0.017,0.033,-0.031,0.025,677,173,1346918,682869,637774,20539,10765,36800,0.026,0.034,-0.026,9,50,527772,397181,130591,6214,2558,228,112500,37250,0.0154497,-0.0167651,-0.00871141,222,87,비에이치아이,-0.00871141
3672,20250605,065500,0.06,0.071,-0.156,-0.119,0,34,11105168,5508310,5201666,19252,22008,5470,0.015,0.04,-0.038,15,50,1036532,566696,469836,2106,2564,121,103130,5530,0.00884991,-0.0399747,-0.0309331,59,455,오리엔트정공,-0.0309331
3671,20250605,019175,-0.089,0.281,-0.18,0.125,92,28,382610,189758,160031,6374,6538,31600,0.122,0.125,0.014,0,48,49180,34052,15128,1506,1226,67,100430,34200,0.00677193,-0.0882573,-0.0341637,1,377,신풍제약우,-0.048
3668,20250605,032940,0.014,0.298,0.003,0.298,167,0,3987930,1931377,1769432,8217,7454,6400,0.042,0.078,0.011,5,46,2027944,1139147,888797,5672,5355,108,102500,6740,0.00393472,-0.0791513,-0.0524451,0,287,원익,-0.048
3667,20250605,002630,0.064,0.064,-0.172,-0.136,0,299,17066829,8994786,7241682,11868,10742,966,0,0.034,-0.033,6,49,1475993,834639,641354,1071,1104,88,101500,975,0.0277436,-0.00917949,-0.002,168,29,오리엔트바이오,-0.002
3666,20250605,014970,0.06,0.166,-0.184,-0.018,4,225,5603615,3031089,2442398,31645,31460,7700,0.016,0.062,-0.012,10,46,354781,185893,168888,2774,3076,344,122300,7970,0.00301882,-0.0459147,-0.0459147,0,211,삼륭물산,-0.0459147
3665,20250605,011080,0.091,0.149,-0.241,-0.185,0,297,14679710,8268803,5977346,16950,14946,1226,-0.046,0.046,-0.046,9,0,1499089,758792,740297,1278,1463,89,101530,1239,0.0544972,-0.0326699,-0.0262131,238,600,형지I&C,-0.0262131
3664,20250605,000320,0.014,0.071,0.005,0.071,760,0,117411,34355,80448,1209,1523,18960,0.049,0.297,0.035,28,2,517621,292072,168664,4061,3494,467,132430,22650,0.0311126,-0.0660177,-0.0616026,118,229,노루홀딩스,-0.048
3661,20250604,413640,0.026,0.078,-0.004,0.056,309,3,152363,67001,81537,1187,1561,14080,0.06,0.116,-0.018,1,34,110455,70846,33576,1022,558,178,110000,14980,0.171565,-0.00266756,0.0467316,361,8,비아이매트릭스,0.12
3659,20250604,389260,0.009,0.073,-0.022,0.048,225,27,775337,351161,412219,5231,6481,23800,0.025,0.036,-0.029,0,35,192187,137203,54984,1762,1070,226,112400,24100,0.00837344,-0.0227469,-0.00822407,16,386,대명에너지,-0.00822407
3656,20250604,293580,0.001,0.093,-0.001,0.085,237,2,5528057,2562598,2815505,4838,7067,1519,0.013,0.032,-0.043,5,22,1072540,683108,389432,1153,1042,217,111930,1525,-0.002,-0.026918,-0.0210164,1,133,나우IB,-0.0210164
3655,20250604,322000,-0.034,0.123,-0.06,0.082,213,12,3275316,1626335,1603838,31171,33520,52200,0.067,0.067,-0.012,0,49,559974,389207,170767,5884,4167,228,112500,54200,0.0164502,-0.0425904,-0.0315203,14,349,HD현대에너지솔루션,-0.0315203
3653,20250604,210120,0.009,0.052,0.003,0.014,182,116,327057,144826,167647,633,816,4845,0.011,0.042,-0.096,2,50,132136,87529,36141,295,227,537,135930,4790,0.0147015,-0.0145261,0.00113152,142,52,캔버스엔,0.00113152
3650,20250604,115530,-0.008,0.028,-0.026,-0.01,307,15,1042789,648950,379759,491,405,491,0.027,0.027,-0.061,0,6,304475,196485,107990,121,78,100,102100,488,0.0225902,-0.0183934,-0.002,184,75,씨엔플러스,-0.002
3649,20250604,113810,-0,0.012,-0.027,-0.003,159,31,548442,256403,270130,540,754,1173,-0.018,-0.004,-0.069,2,40,329814,214126,115688,398,451,588,142500,1140,0.00238596,-0.0142807,-0.00550877,2,7,디젠스,-0.00550877
3647,20250604,110020,-0.008,0.271,-0.015,0.096,638,0,1315560,684346,569939,4452,5135,2630,0.101,0.274,0.089,13,6,702945,335635,319563,1718,2078,206,111400,3160,0.0786962,-0.0178228,0.0786962,265,2,전진바이오팜,0.0778006
3646,20250604,093240,0.021,0.022,-0.076,-0.048,0,4,1640341,914640,642090,2949,2176,1752,-0.02,-0.02,-0.118,0,38,1249672,695437,511152,1434,1047,374,123800,1651,0.00890248,-0.0189594,-0.00381708,1,26,형지엘리트,-0.00381708
3645,20250604,096250,0.01,0.078,-0.01,0.067,340,19,199927,62551,131687,1190,2054,13440,0.104,0.129,0.061,3,9,429609,216550,213059,3117,3240,101,102130,14840,0.115925,2.15633e-05,0.0418005,222,0,와이즈넛,0.0418005
3641,20250604,013580,-0,0.009,-0.056,-0.017,187,6,412386,221023,174509,1917,2257,20700,0.014,0.016,-0.066,0,17,260957,170860,90097,1467,1169,87,101430,20400,0.00780392,-0.0279804,-0.0230784,6,478,계룡건설,-0.0230784
3639,20250604,053300,0.023,0.071,0.012,0.051,173,7,3516025,1619440,1746247,8276,9053,5960,0.032,0.042,-0.024,0,18,1029387,699919,329468,3087,2779,92,101700,6070,0.0325964,-0.0250643,0.0243591,583,143,한국정보인증,0.0243591
3637,20250604,010660,-0.004,0.05,-0.021,0.035,416,3,648716,299876,318736,1312,1972,5340,-0.082,-0.054,-0.177,4,46,506001,333244,148066,1041,501,65,100330,4795,0.0136413,-0.0364108,-0.0332826,41,580,화천기계,-0.0332826
3632,20250604,014970,-0.013,0.12,-0.017,0.041,13,0,2322210,1234272,1004781,17757,19119,7840,0.08,0.101,-0.089,3,30,604122,355376,240755,4336,3613,321,121130,8050,0.0936522,-0.0939255,-0.0454783,14,319,삼륭물산,-0.048
