,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,volTDbf,gcut,lcut,iBID,iASK,tBID,tASK,prcBID,prcASK,profit,hname
432,2024-02-29,013990,0.003,0.026,-0.024,-0.019,368,387,2712275,1620470,1009075,5216,5281,6090,0.0,0.123,0.0,8559781,0.123,0.08,62,760,93130,153000,6850,6450,-0.05839,아가방컴퍼니
431,2024-02-28,294140,0.0,0.042,-0.032,-0.013,3,366,270871,187549,76036,940,696,2335,-0.223,-0.186,-0.299,1776653,0.161,0.08,172,236,102630,105830,1902,1750,-0.07992,레몬
430,2024-02-28,270520,-0.008,0.025,-0.051,-0.045,24,743,4139006,2157193,1275249,3870,4032,2325,0.09,0.114,0.03,2831102,0.081,0.08,135,342,100800,115130,2590,2800,0.08108,지오릿에너지
429,2024-02-28,177350,-0.001,0.042,-0.1,-0.076,84,677,19940060,11751179,7745242,13113,14357,776,0.001,0.082,0.0,5486960,0.082,0.08,63,760,93200,153000,841,782,-0.07015,베셀
428,2024-02-28,104200,0.016,0.016,-0.016,-0.008,0,376,53315,33347,18518,297,180,4325,0.0,0.182,-0.002,1946449,0.09,0.08,67,760,93400,153000,5120,4820,-0.05859,NHN벅스
427,2024-02-28,083640,-0.0,0.05,-0.012,0.038,671,62,490744,182484,287616,261,519,514,0.0,0.146,-0.004,2067540,0.124,0.08,200,282,104030,112130,590,543,-0.07966,인콘
426,2024-02-28,065350,-0.032,0.032,-0.05,0.015,74,41,1384203,714933,620120,25291,25780,133000,0.034,0.12,0.011,1044409,0.107,0.08,65,283,93300,112200,149000,137100,-0.07987,신성델타테크
425,2024-02-28,064800,-0.006,0.104,-0.048,0.054,354,11,6028566,2872029,3006123,7380,8260,2730,-0.0,0.086,-0.035,1513036,0.125,0.08,186,760,103330,153000,2970,3100,0.04377,젬백스링크
424,2024-02-28,012450,0.005,0.139,0.005,0.078,256,0,4109626,2161116,1865950,97291,82655,179100,0.006,0.088,0.006,1064851,0.082,0.08,99,760,95000,153000,195000,194500,-0.00256,한화에어로스페이스
423,2024-02-28,009310,0.0,0.0,-0.079,-0.051,0,70,2684933,1544324,1099572,1060,1717,580,0.0,0.086,-0.002,1567905,0.088,0.08,79,105,94000,95300,631,687,0.08875,참엔지니어링
422,2024-02-28,004840,0.0,0.299,0.0,0.299,332,0,7263298,3517584,3673659,20115,25648,7470,-0.003,0.024,-0.084,1863527,0.118,0.08,397,656,121900,142830,7660,7050,-0.07963,DRB동일
421,2024-02-27,270660,-0.011,-0.011,-0.299,-0.299,0,6,1205831,259207,755277,1498,18099,38900,-0.157,-0.117,-0.221,2878419,0.134,0.08,353,483,115700,130200,34400,31600,-0.0814,에브리봇
420,2024-02-27,245620,0.065,0.261,-0.041,0.157,97,5,73521344,37507755,32081274,35933,44446,620,-0.006,0.092,-0.024,9019130,0.119,0.08,60,187,93030,103400,678,759,0.11947,EDGC
419,2024-02-27,214270,-0.002,0.015,-0.022,-0.013,16,696,319192,179968,122624,567,575,2725,0.095,0.167,0.05,4047677,0.105,0.08,96,523,94830,132200,3180,2930,-0.07862,FSN
418,2024-02-27,092600,-0.014,-0.004,-0.145,-0.131,0,704,3334506,2063628,1060756,8260,9281,2185,0.021,0.064,-0.03,1418792,0.097,0.08,70,80,93530,94030,2330,2560,0.09871,앤씨앤
417,2024-02-27,066790,-0.054,0.029,-0.157,-0.121,399,137,44492565,25127758,18259522,53465,67157,5080,-0.052,-0.023,-0.111,5903862,0.1,0.08,74,362,93730,120130,4970,4570,-0.08048,씨씨에스
416,2024-02-27,450140,-0.013,0.212,-0.04,0.096,635,16,38859134,19703787,18387835,99805,110705,4205,-0.025,0.094,-0.03,7188842,0.127,0.08,66,760,93330,153000,4600,4375,-0.04891,코오롱모빌리티그룹
415,2024-02-27,012450,0.012,0.091,0.011,0.079,742,0,1627666,665744,926076,29406,44561,166200,0.005,0.105,0.005,1062284,0.1,0.08,190,760,103530,153000,183900,179100,-0.0261,한화에어로스페이스
414,2024-02-26,378340,-0.003,0.043,-0.028,0.009,266,41,491619,250560,227130,2791,3129,19790,0.041,0.144,0.038,1433839,0.102,0.08,74,760,93730,153000,22700,21850,-0.03744,필에너지
413,2024-02-26,340360,0.288,0.3,0.16,0.3,415,20,19118644,8948703,9162234,18317,23776,3705,-0.061,0.155,-0.097,10984920,0.117,0.08,60,92,93030,94630,4280,3940,-0.07944,다보링크
412,2024-02-26,291230,0.07,0.172,0.048,0.049,3,759,8259995,4466889,3579217,20370,23972,3535,0.025,0.116,0.025,2592044,0.088,0.08,124,760,100230,153000,3950,3740,-0.05316,엔피
411,2024-02-26,245620,0.002,0.298,-0.01,0.298,587,70,39938590,22612718,15390584,13072,13865,536,0.065,0.194,-0.041,23708974,0.079,0.079,86,760,94330,153000,641,620,-0.03276,EDGC
410,2024-02-26,217620,0.0,0.094,-0.054,0.033,78,11,6178980,3712969,2339008,2626,2845,569,-0.003,0.093,-0.007,1979361,0.101,0.08,125,397,100300,121900,623,686,0.10112,디딤이앤에프
409,2024-02-26,177350,0.061,0.262,-0.142,0.15,464,5,131066168,67380972,58559605,52320,64023,811,-0.001,0.078,-0.02,11739734,0.099,0.08,175,760,102800,153000,875,840,-0.04,베셀
408,2024-02-26,160550,0.006,0.013,-0.034,-0.008,7,67,111445,71240,38526,977,403,3795,0.001,0.145,0.001,1544906,0.125,0.08,67,562,93400,134130,4350,4000,-0.08046,NEW
407,2024-02-26,123570,-0.001,0.029,-0.023,0.029,760,67,500008,116368,99855,571,612,3560,0.025,0.121,0.011,3105726,0.108,0.08,108,650,95430,142530,3990,3670,-0.0802,이엠넷
406,2024-02-26,066790,0.115,0.225,0.029,0.057,6,132,49491821,26594919,20987182,58491,71295,5780,-0.054,-0.04,-0.13,7185182,0.103,0.08,361,708,120100,145430,5560,5110,-0.08094,씨씨에스
405,2024-02-26,043100,0.0,0.294,-0.006,0.041,177,0,38662767,20442175,17406532,20634,29937,507,-0.004,-0.004,-0.083,1245632,0.086,0.08,519,760,132000,153000,506,500,-0.01186,솔고바이오
404,2024-02-26,042700,0.035,0.038,-0.047,-0.034,1,545,2221907,1282541,803753,24307,22091,73800,0.003,0.102,-0.0,2076755,0.102,0.08,66,760,93330,153000,81400,77700,-0.04545,한미반도체
403,2024-02-23,317330,0.0,0.002,-0.133,-0.124,0,152,2162742,1371230,711045,16443,12213,26050,0.036,0.106,0.017,1095664,0.087,0.08,346,760,115330,153000,28800,28200,-0.02083,덕산테코피아
402,2024-02-23,270520,-0.0,0.015,-0.029,-0.028,180,3,1093032,765087,296884,1581,1107,1964,0.067,0.171,0.026,3237694,0.102,0.08,180,620,103030,141030,2300,2530,0.1,지오릿에너지
401,2024-02-23,177350,0.007,0.298,-0.018,0.298,607,31,44864361,20584755,23477015,16537,22400,705,0.061,0.085,-0.142,26121481,0.187,0.08,419,760,123000,153000,766,811,0.05875,베셀
400,2024-02-23,138360,0.152,0.199,-0.12,-0.117,5,759,10635467,6022995,3613764,16458,18858,1044,0.0,0.146,-0.05,2178983,0.125,0.08,178,511,102930,131600,1197,1101,-0.0802,협진
399,2024-02-23,047080,-0.019,0.07,-0.019,0.053,658,0,953581,421565,496802,1363,1828,3250,-0.172,-0.152,-0.245,1914721,0.122,0.08,588,760,135430,153000,2760,2690,-0.02536,한빛소프트
398,2024-02-23,033230,0.082,0.086,-0.039,-0.035,0,316,27802971,15467234,10968206,43687,48290,5170,0.0,0.062,-0.044,3838913,0.111,0.08,249,760,110500,153000,5500,5190,-0.05636,인성정보
397,2024-02-23,077500,0.03,0.23,0.021,0.154,236,1,11557907,6084580,4914799,40108,45720,9200,0.076,0.183,0.065,7810777,0.09,0.08,62,262,93130,111130,10890,10020,-0.07989,유니퀘스트
396,2024-02-22,443670,-0.041,0.227,-0.064,0.042,307,8,31077162,16201797,14067351,126405,170976,15870,0.005,0.081,-0.02,2375921,0.102,0.08,64,543,93230,133200,17170,15790,-0.08037,에스피소프트
395,2024-02-22,394280,-0.028,0.147,-0.035,0.08,192,43,6826209,3466479,3193596,44835,48123,32350,0.046,0.08,-0.0,1556319,0.08,0.08,468,760,125430,153000,35000,35000,0.0,오픈엣지테크놀로지
394,2024-02-22,323230,0.0,0.028,-0.299,-0.299,11,612,14100448,3832540,9150353,3061,6410,899,0.042,0.045,-0.061,2826246,0.113,0.08,176,760,102830,153000,940,934,-0.00638,엠에프엠코리아
393,2024-02-22,217620,-0.019,0.035,-0.047,-0.014,630,0,2451872,1371275,1000640,1124,1489,507,0.024,0.17,0.02,4427104,0.101,0.08,355,760,115800,153000,594,551,-0.07239,디딤이앤에프
392,2024-02-22,204630,0.0,0.299,-0.006,0.018,131,0,41426029,22323553,18774492,8004,12550,347,-0.009,0.089,-0.012,1677386,0.102,0.08,60,760,93030,153000,378,358,-0.05291,스튜디오산타클로스
391,2024-02-22,066790,-0.041,0.298,-0.076,0.093,618,697,144507499,71949611,67161553,153991,186484,5500,0.016,0.045,-0.036,11862380,0.085,0.08,96,297,94830,112900,5760,6250,0.08507,씨씨에스
390,2024-02-22,065350,0.009,0.245,-0.215,-0.175,460,736,11103686,5992900,4617024,172422,190321,122400,0.039,0.138,0.038,1629336,0.097,0.08,95,481,94800,130100,139400,128200,-0.08034,신성델타테크
389,2024-02-22,039980,0.0,0.031,-0.058,-0.058,8,760,5068874,3290251,1551708,5901,4965,1790,0.036,0.117,0.029,4585464,0.085,0.08,61,760,93100,153000,2000,1928,-0.036,리노스
388,2024-02-22,036620,-0.008,0.171,-0.013,0.09,723,2,4776354,2188258,2278634,5181,5463,2840,-0.019,0.09,-0.019,2419170,0.111,0.08,283,760,112200,153000,3100,3025,-0.02419,감성코퍼레이션
387,2024-02-22,077500,-0.018,-0.006,-0.037,-0.032,0,726,350435,213225,107183,1290,1008,7970,0.03,0.197,0.021,2226006,0.077,0.077,109,760,95500,153000,9550,9200,-0.03665,유니퀘스트
386,2024-02-22,017900,0.0,0.014,-0.032,-0.012,29,711,458454,306805,144714,816,507,2490,0.01,0.122,-0.002,3400323,0.125,0.08,72,760,93630,153000,2800,2725,-0.02679,광전자
385,2024-02-22,009310,0.015,0.115,-0.045,-0.037,5,711,11645379,7126592,4213458,6196,6019,642,0.019,0.045,-0.044,1455913,0.093,0.08,240,760,110030,153000,672,633,-0.05804,참엔지니어링
384,2024-02-22,001200,0.0,0.096,-0.028,0.065,627,77,3339150,1279390,2008404,3309,3466,4330,0.001,0.085,0.0,3085040,0.085,0.08,94,410,94730,122530,4700,4320,-0.08085,유진투자증권
383,2024-02-21,900270,0.004,0.027,-0.014,0.009,627,15,996243,512582,467567,201,304,224,0.0,0.094,-0.009,2211863,0.104,0.08,60,760,93030,153000,245,232,-0.05306,헝셩그룹
382,2024-02-21,432430,0.037,0.299,0.031,0.299,399,50,5789352,2777424,2914733,24108,26046,12900,-0.0,0.056,-0.032,4343543,0.09,0.08,84,760,94230,153000,13630,12900,-0.05356,와이랩
381,2024-02-21,294630,0.002,0.299,-0.052,0.298,755,43,47648027,22356174,23363595,104050,119796,10500,-0.062,0.031,-0.08,10589392,0.121,0.08,154,447,101730,124400,10840,12150,0.12085,서남
380,2024-02-21,131370,-0.006,-0.002,-0.036,-0.031,0,76,1816683,661298,286060,2374,2724,4625,0.118,0.161,0.075,6574784,0.08,0.08,318,717,113930,145900,5380,4950,-0.07993,알서포트
379,2024-02-21,079810,-0.01,0.059,-0.04,0.059,760,43,411505,191168,202038,2324,2683,14440,0.039,0.177,0.036,1170386,0.094,0.08,92,760,94630,153000,17020,17000,-0.00118,디이엔티
378,2024-02-21,066790,-0.043,0.141,-0.091,0.069,627,29,109492080,55787694,50699465,118203,137391,5030,-0.041,0.024,-0.062,9844313,0.091,0.08,463,480,125200,130030,5160,5630,0.09109,씨씨에스
377,2024-02-21,065350,0.047,0.299,0.01,0.299,745,17,5032768,2247554,2723930,73618,84362,148400,0.009,0.183,-0.036,2195576,0.089,0.08,151,647,101600,142400,175800,161700,-0.0802,신성델타테크
376,2024-02-21,064800,-0.009,0.042,-0.027,0.029,556,204,5581886,2889673,2346549,44569,44995,2305,0.02,0.145,0.004,4599653,0.126,0.08,90,760,94530,153000,2640,2650,0.00379,젬백스링크
375,2024-02-21,047310,0.048,0.11,-0.011,0.096,750,413,10038632,5138927,4625508,34893,37628,16850,-0.026,0.04,-0.056,1810079,0.103,0.08,460,648,125030,142430,17550,16140,-0.08034,파워로직스
374,2024-02-21,029480,0.077,0.174,0.013,0.088,5,30,7415302,3838922,3333355,11833,13883,5150,-0.017,0.01,-0.087,1164750,0.106,0.08,78,760,93930,153000,5210,4940,-0.05182,광무
373,2024-02-21,452260,0.008,0.267,0.0,0.217,424,1,198733690,99478389,91562576,118523,147790,1666,0.04,0.106,0.022,62539909,0.083,0.08,65,354,93300,115730,1845,1697,-0.08022,한화갤러리아
372,2024-02-20,294630,-0.038,0.147,-0.051,0.052,55,0,26249535,13479692,11800197,67762,72411,8090,0.002,0.044,-0.052,3092557,0.102,0.08,559,578,134000,134930,8460,9320,0.10165,서남
371,2024-02-20,273060,0.002,0.008,-0.04,-0.005,255,4,855235,315227,232253,602,704,1340,0.045,0.142,0.036,7873976,0.102,0.08,354,760,115730,153000,1532,1446,-0.05614,와이즈버즈
370,2024-02-20,264850,-0.064,-0.047,-0.109,-0.102,283,167,7881474,4560741,2840520,20069,21998,7980,-0.03,0.01,-0.069,2220372,0.085,0.08,110,620,95530,141030,8070,7420,-0.08055,이랜시스
369,2024-02-20,240600,0.007,0.299,-0.013,0.299,284,8,3990567,1970579,1967177,24706,24831,15280,0.046,0.17,0.045,1774814,0.101,0.08,452,760,124630,153000,17900,18080,0.01006,유진테크놀로지
368,2024-02-20,230980,0.006,0.095,-0.006,0.038,357,37,3838107,1840855,1906449,1328,1834,327,0.009,0.162,-0.006,2733699,0.11,0.08,63,81,93200,94100,380,422,0.11053,비유테크놀러지
367,2024-02-20,207760,0.034,0.162,0.025,0.122,27,0,15063288,7712089,6841711,24109,28341,2660,0.039,0.096,0.004,5760482,0.092,0.08,183,415,103200,122800,2920,3190,0.09247,미스터블루
366,2024-02-20,148780,0.001,0.166,-0.026,0.123,478,5,5947683,2848826,2890858,6930,8032,1830,-0.005,0.074,-0.017,1392429,0.092,0.08,100,760,95030,153000,1967,1982,0.00763,비플라이소프트
365,2024-02-20,066790,-0.07,0.044,-0.162,-0.107,195,672,77172171,41178464,32399143,88428,107825,4705,-0.043,0.014,-0.091,11481146,0.116,0.08,72,627,93630,141400,4770,5320,0.1153,씨씨에스
364,2024-02-20,033170,-0.005,0.011,-0.011,0.001,717,2,582760,316957,229471,735,679,1290,0.063,0.198,0.043,14424588,0.076,0.076,65,244,93300,110230,1547,1430,-0.07563,시그네틱스
363,2024-02-20,003160,-0.006,0.16,-0.011,0.147,687,2,2727877,1167025,1425243,7879,11361,7160,0.004,0.127,-0.003,2298524,0.13,0.08,151,760,101600,153000,8080,7940,-0.01733,디아이
362,2024-02-20,000040,-0.005,0.066,-0.018,0.063,757,13,1512400,433203,944374,532,941,405,0.017,0.017,-0.084,1220793,0.111,0.08,284,760,112230,153000,412,383,-0.07039,KR모터스
361,2024-02-19,443670,0.033,0.3,-0.026,0.3,683,29,48609008,24675499,23460916,176162,200516,16820,-0.023,0.042,-0.071,7266010,0.122,0.08,68,132,93430,100630,17550,19700,0.12251,에스피소프트
360,2024-02-19,323230,0.0,0.028,-0.3,-0.3,26,675,3879016,1605669,1892352,2355,3219,1260,0.008,0.15,0.006,2048432,0.121,0.08,105,202,95300,104130,1450,1334,-0.08,엠에프엠코리아
359,2024-02-19,115450,0.004,0.038,-0.061,0.031,4,20,2403988,1249250,1092228,4983,5146,7580,0.026,0.149,0.013,1436768,0.121,0.08,71,760,93600,153000,8720,8740,0.00229,HLB테라퓨틱스
358,2024-02-19,066790,0.125,0.298,0.106,0.138,373,759,66996881,34137636,27478443,83666,89930,5270,-0.07,0.021,-0.14,21078081,0.188,0.08,64,79,93230,94000,5390,4960,-0.07978,씨씨에스
357,2024-02-19,064800,0.02,0.186,-0.016,0.145,580,20,31254571,15196344,15394861,24465,32430,2095,0.043,0.091,-0.002,5939405,0.093,0.08,127,760,100400,153000,2290,2240,-0.02183,젬백스링크
356,2024-02-19,047310,-0.053,0.035,-0.11,-0.108,395,190,10239631,5696719,4310851,47203,49806,17040,-0.111,-0.09,-0.161,2106539,0.084,0.08,193,760,103700,153000,15520,15370,-0.00966,파워로직스
355,2024-02-19,039980,0.005,0.196,-0.009,0.196,760,53,9764573,3899517,4480351,7743,10115,1648,0.035,0.123,0.022,6663723,0.098,0.08,239,343,110000,115200,1852,2030,0.09611,리노스
354,2024-02-19,029480,0.044,0.124,-0.034,0.061,13,131,5479147,2749718,2597718,8294,8404,4235,0.053,0.126,0.041,2363916,0.082,0.08,111,760,95600,153000,4770,4735,-0.00734,광무
353,2024-02-19,036460,0.009,0.028,0.004,0.028,664,0,314368,169966,130665,4640,2535,27150,0.026,0.127,0.013,1444927,0.113,0.08,705,760,145300,153000,30600,30600,0.0,한국가스공사
352,2024-02-19,006220,0.004,0.036,-0.003,0.022,89,40,1201812,583058,564534,4962,5064,11730,-0.005,0.096,-0.009,1583782,0.107,0.08,234,506,105730,131330,12870,14240,0.10645,제주은행
351,2024-02-19,000300,0.106,0.26,-0.035,0.016,18,334,64496597,36156108,25560267,26774,34540,258,-0.012,-0.012,-0.109,3543035,0.109,0.08,72,760,93630,153000,255,257,0.00784,대유플러스
350,2024-02-16,443670,-0.173,0.299,-0.256,0.282,165,11,41308294,20171645,19147062,111645,130448,12940,0.033,0.097,-0.026,9067503,0.127,0.08,139,254,101000,110730,14210,16020,0.12738,에스피소프트
349,2024-02-16,347700,0.034,0.298,0.034,0.298,8,0,2495088,1883009,510222,3199,1253,2510,0.0,0.07,-0.072,3133727,0.152,0.08,197,760,103900,153000,2690,2635,-0.02045,라이프시맨틱스
348,2024-02-16,294630,0.224,0.299,0.187,0.299,17,9,7897277,3822020,3104396,15718,10474,8470,0.004,0.113,-0.084,20786249,0.157,0.08,98,718,94930,145930,9440,8680,-0.08051,서남
347,2024-02-16,264850,0.131,0.191,0.027,0.041,11,729,23947405,12214970,9270649,56306,61650,7320,0.078,0.083,-0.005,3722110,0.089,0.08,526,542,132330,133130,7940,8650,0.08942,이랜시스
346,2024-02-16,250060,0.029,0.268,0.01,0.213,399,9,36866827,17813237,18147236,67203,77518,6200,-0.01,-0.008,-0.105,3740537,0.108,0.08,390,718,121530,145930,6160,5670,-0.07955,모비스
345,2024-02-16,220260,-0.012,0.007,-0.036,-0.011,4,322,1376668,573351,305530,2995,2447,7240,0.046,0.12,0.025,4038256,0.093,0.08,67,760,93400,153000,8120,8040,-0.00985,켐트로스
344,2024-02-16,208370,0.011,0.016,-0.008,0.0,109,351,182319,108634,67879,502,532,6420,0.055,0.14,0.041,1405113,0.096,0.08,270,379,111530,121000,7330,6740,-0.08049,셀바스헬스케어
343,2024-02-16,078890,-0.007,0.021,-0.033,0.007,438,145,1770205,903506,683539,4394,4215,7110,-0.013,0.073,-0.013,1739385,0.087,0.08,104,760,95230,153000,7640,7180,-0.06021,가온그룹
342,2024-02-16,041590,-0.0,0.142,-0.014,0.114,183,10,2096745,974325,1063752,1789,2133,863,0.005,0.124,0.005,1231578,0.119,0.08,606,760,140330,153000,971,976,0.00515,플래스크
341,2024-02-16,032850,0.007,0.088,-0.006,0.047,529,4,5151051,2659334,2413850,14302,15633,7350,0.038,0.129,0.031,4258343,0.095,0.08,60,760,93030,153000,8310,8380,0.00842,비트컴퓨터
340,2024-02-16,011810,0.005,0.051,-0.015,0.046,230,49,1385228,700222,651549,5624,5831,10410,0.006,0.097,0.006,1446308,0.091,0.08,63,760,93200,153000,11430,10950,-0.04199,STX
339,2024-02-16,004830,0.1,0.299,0.093,0.299,366,0,19133540,9241131,9272485,56183,68821,12120,-0.086,-0.023,-0.15,6736642,0.15,0.08,373,385,120700,121300,11850,13620,0.14937,덕성
338,2024-02-15,250060,-0.007,0.189,-0.022,0.164,496,2,24497780,11785460,11867806,38634,44510,5110,0.029,0.18,0.01,12322069,0.091,0.08,66,760,93330,153000,6040,6200,0.02649,모비스
337,2024-02-15,175140,0.0,0.02,-0.012,0.016,518,313,167672,97255,56582,204,227,5080,-0.227,-0.203,-0.292,1139716,0.127,0.08,189,544,103500,133230,4050,3730,-0.07901,인포마크
336,2024-02-15,102370,-0.024,-0.007,-0.043,-0.026,0,343,403406,266104,122783,1569,1343,5210,0.017,0.113,0.008,1964029,0.105,0.08,468,760,125430,153000,5810,5790,-0.00344,케이옥션
335,2024-02-15,101670,-0.023,0.133,-0.053,0.06,541,84,6052969,3149322,2735216,12198,13969,5090,0.033,0.136,0.006,2625643,0.129,0.08,65,760,93300,153000,5790,6100,0.05354,하이드로리튬
334,2024-02-15,095500,-0.008,0.215,-0.016,0.14,557,55,5887036,3214371,2584414,30279,32914,16080,-0.007,0.11,-0.011,1797873,0.122,0.08,62,760,93130,153000,17870,16730,-0.06379,미래나노텍
333,2024-02-15,053700,0.015,0.032,0.002,0.022,20,121,563754,275730,258336,1276,1216,6040,0.013,0.103,0.012,2947826,0.09,0.08,77,445,93900,124300,6670,6140,-0.07946,삼보모터스
332,2024-02-15,037330,-0.017,0.182,-0.022,0.141,440,0,13940814,7290672,6235695,20771,27909,2380,-0.008,0.162,-0.021,7395030,0.108,0.08,73,760,93700,153000,2770,2615,-0.05596,인지디스플레
331,2024-02-15,033230,-0.026,0.004,-0.034,-0.007,626,0,1359034,766116,511552,2206,2236,3615,0.018,0.097,0.004,3450713,0.092,0.08,147,760,101400,153000,3970,3920,-0.01259,인성정보
330,2024-02-15,021050,-0.0,0.113,-0.015,0.092,542,32,5738625,2800220,2587407,6111,7143,1452,0.021,0.157,0.006,6320266,0.114,0.08,75,760,93800,153000,1682,1690,0.00476,서원
329,2024-02-14,417180,0.0,0.012,-0.013,0.01,749,10,121980,71950,44917,381,447,3460,-0.01,0.121,-0.029,1062857,0.15,0.08,60,760,93030,153000,3880,3625,-0.06572,핑거스토리
328,2024-02-14,321260,0.0,0.032,-0.003,0.007,656,4,319062,128602,174993,523,670,2945,0.012,0.097,0.009,1258085,0.088,0.08,74,335,93730,114800,3230,3510,0.08669,프로이천
327,2024-02-14,294630,0.012,0.085,0.004,0.056,53,17,4924835,2267497,2548313,9058,10396,5020,0.006,0.106,-0.019,1721266,0.127,0.08,62,319,93130,114000,5560,6270,0.1277,서남
326,2024-02-14,253590,0.047,0.079,0.022,0.039,1,587,4019105,2226353,1636467,14734,12148,11010,-0.045,0.048,-0.045,1621132,0.098,0.08,66,360,93330,120030,11550,12680,0.09784,네오셈
325,2024-02-14,140670,0.0,0.131,-0.021,0.094,724,15,1973282,861079,1008993,10477,11725,16480,-0.027,0.112,-0.035,1802030,0.153,0.08,73,760,93700,153000,18350,17700,-0.03542,알에스오토메이션
324,2024-02-14,080220,0.047,0.069,-0.015,0.0,5,692,7950470,4522724,3091294,40406,40183,29900,-0.032,0.063,-0.035,4389187,0.102,0.08,81,760,94100,153000,31800,32300,0.01572,제주반도체
323,2024-02-14,064800,-0.0,0.022,-0.051,-0.051,564,760,6940820,3690896,2069624,6267,5326,1667,0.098,0.16,0.068,10944330,0.086,0.08,61,639,93100,142000,1935,1780,-0.0801,젬백스링크
322,2024-02-14,454910,-0.004,0.047,-0.023,0.032,205,9,1577988,749998,781763,15378,23046,77000,-0.016,0.058,-0.029,1004727,0.09,0.08,207,760,104400,153000,81600,82800,0.01471,두산로보틱스
321,2024-02-14,090350,0.056,0.106,-0.023,0.025,420,54,11132012,5854576,4726195,45870,45945,11650,-0.012,0.087,-0.017,1612801,0.106,0.08,63,116,93200,95830,12670,11660,-0.07972,노루페인트
320,2024-02-14,002240,0.005,0.039,-0.03,-0.0,44,566,1279275,594261,469726,6963,7255,29750,0.092,0.193,0.079,2378474,0.081,0.08,70,92,93530,94630,35500,32700,-0.07887,고려제강
