,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
4326,20241125,291650,90113,90111,92316,2050,1860,2360,2030,0,35,2360,29.960,2360,2360,0,0,78.210,1697700,858507,671431,1812,1442,389,2.550,29.960,7.310,3813,736,2463,1792,2604,1597,0,-0.002,-0.176,-0.176,46,760,압타머사이언스,-0.004
4325,20241125,032980,90034,90030,92246,814,708,801,720,35,21,750,5.930,765,722,10,20,171.830,151673,25285,43446,80,89,110,1.170,21.930,9.880,1699,25787,770,611,1034,611,0,0.083,-0.013,0.057,471,46,바이온,0.057
4324,20241125,101530,90034,90028,92243,6660,5820,7400,6240,40,1,6260,7.560,6500,6240,16,1,61.700,635133,349964,215945,2115,1951,421,0.690,7.390,4.390,4313,2339,6300,5530,6300,5440,6,0.105,-0.055,-0.032,224,719,해태제과식품,-0.048
4323,20241125,094850,90027,90027,92241,5650,4945,5780,5200,40,5,5220,5.560,5380,5200,20,5,60.670,508511,247763,150320,1572,1401,147,1.880,5.560,3.350,2790,1566,6340,4615,6340,4615,6,0.157,-0.012,0.004,174,47,참좋은여행,0.120
4322,20241125,163730,90027,90027,92239,10240,8890,9990,10000,10,2,10150,14.170,9990,10000,10,2,74.120,795770,376919,279376,2932,2586,288,2.630,29.970,14.060,535,8004,12630,8890,12630,6480,0,0.087,0.021,0.050,94,631,핑거,0.050
4321,20241125,017860,90027,90027,92237,52400,42950,55800,53000,0,38,55800,29.920,55800,53700,0,3,63.270,529969,292187,184866,5691,3926,500,2.760,29.920,3.500,29189,105,55588,22009,55588,22009,2,-0.002,-0.031,-0.002,46,137,DS단석,-0.003
4320,20241125,252990,90025,90024,92234,4730,4300,4675,4455,40,39,4535,8.100,4585,4505,4,7,67.720,654469,364557,246891,2798,3143,14,1.920,8.740,8.100,165,2985,6190,4050,6810,4050,4,-0.003,-0.032,-0.015,450,77,샘씨엔에스,-0.015
4319,20241125,104620,90025,90023,92232,5460,4775,5320,4905,39,7,4915,2.930,5090,4905,19,7,46.120,304684,165401,76277,1437,1077,147,1.850,5.360,3.320,2788,9120,5780,4380,5780,4380,7,0.135,-0.014,-0.004,174,117,노랑풍선,0.120
4318,20241122,464280,140036,140030,142241,15500,14090,16960,15500,12,40,16370,24.960,16960,15910,12,19,100.000,4062434,1987216,1987206,34759,33421,562,-0.300,25.040,6.230,62248,1021,19100,12200,44400,12200,0,0.038,-0.012,0.038,760,662,티디에스팜,0.036
4317,20241122,052020,132213,132207,134426,5520,5010,5610,5450,20,39,5570,10.740,5610,5470,20,10,193.180,477008,160393,309850,600,1123,389,-0.940,10.740,2.550,2539,960,6417,4980,6417,4612,1,0.147,-0.013,0.077,754,623,에스티큐브,0.120
4316,20241122,247660,131558,131558,133800,7210,6550,7840,6910,37,34,7630,17.200,7820,7210,9,16,97.460,232598,116120,113176,1808,2257,55,0.860,17.200,4.420,1734,26040,8600,6260,9720,6260,0,0.003,-0.111,-0.073,588,674,나노씨엠에스,-0.048
4315,20241122,039610,131203,131157,133411,12070,10970,12200,11540,37,20,11760,7.400,12150,11540,14,20,93.130,2904089,1472059,1370873,14033,14440,520,5.790,16.850,7.030,92437,33941,11690,9270,14600,9270,12,0.002,-0.030,-0.011,552,625,화성밸브,-0.011
4314,20241122,082270,130424,130420,132632,13140,11940,13160,13000,24,7,13040,4.490,13110,13000,20,7,137.960,376040,151536,209055,1672,2293,377,-1.640,8.030,4.570,55778,4755,22950,12080,22950,9900,1,0.026,-0.004,0.023,567,591,젬백스,0.023
4313,20241122,340360,130058,130058,132303,2400,2180,2420,2355,38,26,2385,-10.170,2410,2370,11,6,72.390,3652227,2077218,1503751,3176,4928,480,0.630,29.920,5.590,1644,2011,3010,1701,3010,1701,6,0.011,-0.044,-0.038,532,699,다보링크,-0.038
4312,20241122,063080,124854,124853,131100,33350,30300,34500,32300,16,0,32450,10.940,34500,32300,16,0,93.090,1806349,920846,857212,19357,19755,265,2.300,29.920,18.820,1644,17402,29250,20500,29250,20200,0,0.032,-0.042,-0.007,538,646,컴투스홀딩스,-0.007
4311,20241122,006880,124753,124753,131002,7780,7070,7970,7530,8,33,7750,11.030,7970,7620,8,16,100.930,2133494,1044190,1053929,7499,8688,111,0.520,11.450,11.030,57615,16273,8370,6450,8370,6130,7,0.002,-0.061,-0.030,513,636,신송홀딩스,-0.048
4310,20241122,223250,123236,123236,125442,3340,3035,3600,3230,0,30,3585,17.540,3600,3315,0,19,104.810,2319587,1113691,1167282,4725,6267,543,1.520,17.540,7.650,7935,372,4920,3050,4920,3050,2,0.024,-0.126,-0.118,574,724,드림씨아이에스,-0.048
4309,20241122,145170,122644,122639,124846,16220,14740,17790,16280,16,40,17190,14.370,17790,16650,16,20,97.160,1909954,954462,927387,14220,15306,32,1.090,22.800,14.300,12158,32220,16720,11700,17400,11700,3,0.027,-0.054,-0.017,720,622,노브랜드,-0.048
4308,20241122,452430,122617,122612,124825,10960,9960,11130,10740,39,6,10810,8.430,10900,10740,17,6,142.980,100573,40596,58043,593,1087,390,1.550,8.430,2.380,1067,313,13600,9660,16350,9660,3,0.006,-0.030,-0.007,459,662,사피엔반도체,-0.007
4307,20241122,047310,122206,122204,124410,5010,4550,5150,4805,38,5,4855,6.700,4935,4805,15,5,128.110,670969,287765,368654,2294,8976,537,3.770,14.730,12.460,45691,41861,5330,4430,5940,4430,2,0.012,-0.007,-0.003,472,583,파워로직스,-0.003
4306,20241122,363260,115828,115824,122035,1910,1736,1973,1831,29,8,1877,9.450,1961,1831,18,8,98.580,7394312,3664046,3612189,13165,14467,59,1.700,20.220,9.270,142838,13901,2710,1516,2710,1516,3,0.057,-0.027,0.013,444,650,모비데이즈,0.013
4305,20241122,299900,115250,115250,121453,1718,1561,1739,1670,34,7,1679,7.280,1694,1670,18,7,93.240,4609199,2338864,2180690,5594,7751,352,1.970,29.920,13.400,1628,1276,1603,1199,1603,1199,0,0.028,-0.025,0.016,627,458,위지윅스튜디오,0.016
4304,20241122,014620,114139,114138,120344,20350,18490,20450,19800,40,9,19950,18.750,20150,19800,16,9,111.080,3888504,1820746,2022420,24382,36044,520,5.990,18.750,8.180,74501,18351,16960,12660,16960,12660,18,0.021,-0.024,0.018,449,575,성광벤드,0.018
4303,20241122,065350,113518,113516,115725,56300,51100,57700,55900,25,35,56500,11.000,56800,56000,15,12,178.650,579550,205401,366959,4655,7403,537,3.460,14.710,10.810,30567,31646,51400,38550,51400,38550,6,0.058,-0.004,0.049,614,354,신성델타테크,0.049
4302,20241122,250060,113448,113444,115655,3430,3115,3425,3205,35,15,3315,14.710,3365,3205,19,15,96.830,9445739,4722932,4573041,15625,18611,537,3.440,14.530,10.810,30346,31611,3855,2855,3855,2440,3,0.021,-0.068,-0.055,391,691,모비스,-0.048
4301,20241122,317400,111253,111251,113501,3605,3275,3990,3570,40,25,3785,13.320,3985,3705,20,14,87.180,509149,266106,231990,2695,3072,104,1.550,13.320,11.300,1920,41847,4030,3315,4645,3315,0,-0.007,-0.104,-0.077,315,577,자이에스앤디,-0.048
4300,20241122,199820,111048,111043,113257,10910,9910,11480,10810,8,40,11130,11.300,11480,11040,8,19,115.580,3677162,1683876,1946170,13514,16369,123,1.700,11.400,5.980,40291,251825,11220,8410,11220,6630,0,0.023,-0.033,-0.022,419,638,제일일렉트릭,-0.022
4299,20241122,394800,110548,110544,112753,4325,3930,4470,4140,35,4,4215,8.080,4430,4140,19,4,94.770,16836373,8568617,8120188,31912,35354,376,0.500,17.340,7.950,32253,70382,4100,3080,4100,3080,0,0.006,-0.080,-0.066,403,722,쓰리빌리언,-0.048
4298,20241122,417970,110125,110121,112333,10200,9270,9920,9290,39,22,9340,0.970,9450,9320,18,12,136.400,110121,44245,60348,597,753,529,3.390,17.840,13.560,22622,24980,9950,8460,10550,8460,3,0.009,-0.054,-0.050,552,686,모델솔루션,-0.048
4297,20241122,095190,105842,105841,112049,2230,2025,2275,1965,40,0,1965,4.580,1997,1965,13,0,89.930,1405014,716318,644183,2022,2865,205,3.220,17.920,14.790,58705,205342,2365,1879,2365,1879,0,0.021,-0.010,0.010,364,632,이엠코리아,0.010
4296,20241122,075580,105616,105615,111829,8180,7430,8250,8020,0,33,8250,10.890,8250,8140,0,17,263.980,1366836,369964,976635,2540,4123,94,4.650,17.380,10.890,58283,10904,7700,6520,7700,6520,12,0.005,-0.027,-0.006,280,561,세진중공업,-0.006
4295,20241122,183490,105609,105609,111815,1427,1297,1380,1324,40,14,1332,2.460,1345,1324,11,14,95.120,221272,107836,102570,422,329,311,0.770,10.550,6.030,48850,1345,1534,1241,1648,1241,0,0.012,-0.032,-0.024,325,418,엔지켐생명과학,-0.024
4294,20241122,016100,105527,105525,111734,2960,2690,2985,2810,40,36,2880,6.270,2880,2815,0,4,117.210,84853,37314,43734,242,283,110,0.900,29.820,7.740,1024,2671,2935,2585,3030,2585,2,0.003,-0.037,-0.026,305,671,리더스코스메틱,-0.026
4293,20241122,045300,105325,105319,111529,2685,2440,2800,2415,39,13,2445,0.200,2535,2415,19,13,45.930,98591,52264,24006,237,354,12,1.610,8.330,7.470,5415,4852,2800,2405,2915,2405,0,0.010,-0.010,0.004,304,288,성우테크론,0.004
4292,20241122,304360,105255,105255,111459,22650,20550,23300,21350,38,21,21650,6.650,22050,21650,15,0,89.770,344667,177064,158942,2117,2018,66,-0.420,6.650,3.690,7353,199,36100,18480,38050,18480,6,0.102,-0.018,0.046,341,278,에스바이오메딕스,0.046
4291,20241122,008600,105040,105033,111245,401,364,397,376,39,13,378,3.280,386,376,4,13,112.410,164014,71400,80259,239,1024,52,1.890,29.880,3.720,945,8007,448,358,461,358,0,0.043,-0.013,0.027,725,522,윌비스,0.027
4290,20241122,123330,104613,104612,110826,18370,16700,18700,17800,39,11,17950,7.680,18200,17800,8,11,137.080,146438,59739,81891,1217,1193,110,0.980,29.820,7.680,1023,2616,-1,-1,-1,-1,11,0.017,-0.026,-0.016,315,612,제닉,-0.016
4289,20241122,008830,104322,104321,110531,12480,11340,12580,11770,40,8,12010,11.200,12390,11770,17,8,89.330,11508500,5914786,5283778,62800,65731,505,1.850,11.300,8.250,134044,17791,10800,7200,10800,6970,10,0.013,-0.083,-0.039,283,629,대동기어,-0.048
4288,20241122,376270,103718,103717,105925,13810,12550,14300,12580,40,0,12580,6.610,13500,12580,18,0,82.690,423197,217535,179870,3869,3923,470,1.030,10.900,6.860,22955,5575,16400,11710,16400,11710,0,0.011,-0.051,-0.051,239,760,에이치이엠파마,-0.048
4287,20241122,020400,103614,103610,105825,8200,7450,8750,7670,24,9,7870,-1.620,8530,7670,20,9,91.860,1003010,498604,458037,6355,6537,27,0.340,13.240,9.320,128763,104019,8000,5850,8000,5850,2,-0.001,-0.101,-0.063,236,630,대동금속,-0.048
4286,20241122,900340,103107,103106,105318,2410,2190,2450,2385,29,16,2410,10.300,2445,2385,7,16,173.320,1170407,420634,729053,1410,1979,228,1.200,10.300,3.030,2751,385,2530,1799,2530,1744,5,0.025,-0.046,-0.014,243,548,윙입푸드,-0.014
4285,20241122,004410,103105,103103,105315,163,148,174,157,5,29,169,13.420,174,162,5,12,153.070,12634712,4725093,7232500,1096,3096,474,0.480,12.750,1.350,2069,136,163,145,169,145,0,0.034,-0.097,-0.079,239,444,서울식품,-0.048
4284,20241122,376270,102910,102907,105120,12780,11610,14300,12550,24,39,13210,11.950,14100,13200,14,0,91.210,375494,183751,167591,3370,3657,470,1.580,13.680,11.860,20409,4959,16400,11710,16400,11710,0,-0.008,-0.097,-0.097,222,760,에이치이엠파마,-0.048
4283,20241122,464280,102642,102641,104846,14400,13090,14960,13400,37,20,13630,4.050,13730,13400,15,20,73.800,755470,424646,313402,7023,7114,562,0.690,14.580,5.580,4776,216,19100,12200,44400,12200,0,0.247,-0.069,0.247,760,588,티디에스팜,-0.048
4282,20241122,037270,102535,102532,104737,5200,4725,5290,4930,38,9,4985,10.780,5070,4930,20,9,94.100,16204275,8147148,7666720,29249,35529,98,1.690,10.780,2.820,79668,4954,6910,2680,6910,2410,7,0.129,-0.019,0.019,513,670,YG PLUS,0.120
4281,20241122,333430,102148,102141,104352,4265,3875,4440,4135,7,33,4335,11.580,4440,4170,7,19,111.330,4864783,2265040,2521700,11374,13760,94,4.140,15.060,12.230,44937,20519,4490,2785,4490,2785,0,0.041,-0.068,-0.060,228,612,일승,-0.048
4280,20241122,064800,102013,102013,104222,1529,1390,1600,1528,0,30,1599,27.920,1600,1536,0,19,126.080,5115399,2222053,2801468,6360,6148,317,3.380,27.600,2.420,7590,13339,1606,1085,1606,1085,1,-0.004,-0.085,-0.045,205,239,포니링크,-0.048
4279,20241122,023160,101718,101716,103920,16280,14800,16430,15840,38,11,16090,8.790,16100,15840,0,11,176.690,868099,308100,544387,3254,4789,520,4.600,14.460,8.790,44003,13754,14950,12300,14950,12300,19,0.007,-0.023,-0.002,323,574,태광,-0.002
4278,20241122,250930,101233,101230,103443,475,431,496,440,39,5,447,3.710,449,440,18,5,96.310,221807,103643,99820,220,321,9,1.690,9.340,8.820,21150,146,586,421,610,421,0,0.014,-0.024,-0.013,234,585,예선테크,-0.013
4277,20241122,097230,100843,100837,103048,3870,3515,4150,3635,38,15,3750,15.740,3770,3635,1,15,106.270,1657273,784915,834126,3456,3997,30,3.260,15.740,1.520,6092,29557,3240,2205,3240,2205,8,0.075,-0.066,0.046,720,334,HJ중공업,-0.048
4276,20241122,462510,100518,100513,102725,11090,10080,11950,10600,24,37,10960,10.150,11660,10620,20,8,87.960,1622970,816336,718060,8235,8501,513,1.990,10.250,6.110,18238,16511,12090,8650,16900,8650,4,-0.005,-0.120,-0.120,175,599,라메디텍,-0.048
4275,20241122,097230,100211,100210,102417,3570,3245,4150,3500,25,39,3680,13.580,3930,3635,20,2,103.770,1517431,725907,753292,3183,3515,30,3.230,13.120,2.120,5573,28273,3240,2205,3240,2205,8,0.096,-0.048,0.066,720,334,HJ중공업,-0.048
4274,20241122,002990,100104,100104,102310,3265,2965,3555,3195,36,0,3195,9.040,3355,3195,20,0,87.980,1318570,672131,591310,3685,3925,237,1.160,12.350,9.040,5537,4332,3155,2700,3590,2700,0,0.006,-0.071,-0.055,181,477,금호건설,-0.048
4273,20241122,208640,100032,100030,102240,403,366,441,405,20,40,414,21.760,441,406,20,3,116.160,23908691,10870174,12627259,7339,10728,265,2.000,29.920,21.760,1540,9455,439,229,439,229,0,0.029,-0.147,-0.147,329,723,썸에이지,-0.048
4272,20241122,095190,95600,95558,101804,2070,1878,2125,1967,6,34,2120,12.830,2125,1995,6,16,178.060,212966,75534,134497,304,663,379,3.800,12.830,7.470,426,6293,2365,1879,2365,1879,0,0.048,-0.082,-0.064,237,632,이엠코리아,-0.048
4271,20241122,014620,95558,95554,101801,18500,16810,19300,18300,2,39,19260,14.640,19300,18800,2,20,134.260,1555887,655061,879463,8126,11654,520,4.400,14.640,10.010,28708,10372,16960,12660,16960,12660,18,0.057,-0.024,0.055,449,188,성광벤드,0.055
4270,20241122,250060,95458,95454,101701,3155,2865,3150,2995,38,0,2995,3.630,3030,2995,16,0,107.740,1777505,827870,891921,3105,3605,99,2.620,14.570,8.710,22015,5697,3855,2855,3855,2440,3,0.142,-0.004,0.046,309,169,모비스,0.120
4269,20241122,405000,95421,95421,101632,1325,1196,1533,1211,36,12,1248,4.440,1258,1211,19,12,66.320,411033,236123,156604,984,1050,175,0.930,15.980,5.290,13671,1148,2185,1158,2290,1158,0,-0.001,-0.032,-0.031,157,468,플라즈맵,-0.031
4268,20241122,064800,95013,95010,101216,1390,1263,1469,1361,0,39,1463,17.040,1469,1409,0,14,130.420,1938599,825477,1076591,2826,2498,276,2.510,21.910,17.040,17886,2696,1606,1085,1606,1085,1,0.090,-0.003,0.044,169,144,포니링크,0.044
4267,20241122,064480,94911,94908,101116,5610,5100,5700,5230,38,16,5280,3.730,5300,5230,20,16,117.220,755581,344082,403337,5136,6661,529,4.100,22.440,15.070,17837,21461,7110,4765,7520,4765,2,0.007,-0.015,0.002,383,151,브리지텍,0.002
4266,20241122,060240,94340,94333,100550,431,391,485,404,33,16,423,8.460,445,404,20,16,114.940,546731,245703,282403,844,741,265,2.350,29.920,24.120,1424,6338,-1,-1,-1,-1,0,-0.004,-0.101,-0.049,132,489,스타코링크,-0.048
4265,20241122,083650,94110,94105,100315,19080,17340,19850,19130,8,39,19440,15.030,19850,19230,8,12,107.220,7519408,3542041,3797724,44724,50168,401,4.020,15.030,7.180,141663,179780,17920,7910,17920,7220,9,0.019,-0.046,-0.019,142,357,비에이치아이,-0.019
4264,20241122,100840,94101,94055,100303,19140,17400,19880,18820,1,23,19710,14.530,19880,18940,1,20,132.290,751275,317278,419723,4730,6262,323,3.940,15.090,14.700,141472,14175,18270,12410,18270,11970,5,-0.006,-0.056,-0.029,126,351,SNT에너지,-0.048
4263,20241122,019660,93958,93957,100204,545,495,579,525,24,36,572,28.250,575,552,6,19,143.020,1482432,582259,832739,997,1797,110,1.100,28.250,7.500,818,1184,570,331,613,331,0,0.010,-0.005,0.010,133,130,글로본,0.010
4262,20241122,193250,93826,93825,100033,465,422,495,463,0,40,495,29.920,495,495,0,0,94.520,2696913,1255524,1186743,1323,2022,265,2.200,29.920,18.240,1283,4981,475,367,524,367,0,-0.002,-0.002,-0.002,121,121,링크드,-0.003
4261,20241122,019660,93631,93629,95836,492,446,579,479,17,40,568,27.350,579,552,17,12,141.630,1408637,555058,786145,961,1559,110,1.110,27.350,6.840,776,1180,570,331,613,331,0,0.017,-0.002,0.017,133,121,글로본,0.017
4260,20241122,002870,93620,93614,95825,941,855,950,890,39,27,913,6.780,928,906,19,20,234.090,131176,36305,84988,203,312,63,0.740,6.780,2.090,120,14,1036,760,1771,760,0,0.066,-0.012,0.039,578,267,신풍,0.039
4259,20241122,047560,93446,93446,95648,15920,14470,16300,15460,39,27,15680,8.890,15930,15620,17,6,149.930,407927,154881,232210,2370,3325,529,4.480,22.080,17.100,16350,19928,16700,12080,16700,12080,6,0.001,-0.060,-0.027,113,510,이스트소프트,-0.048
4258,20241122,402030,93237,93232,95441,21350,19400,21900,20550,39,13,20750,8.810,21250,20550,20,13,113.650,200126,89393,101596,1671,1832,529,4.570,22.790,16.080,15855,19630,21350,14000,21350,13140,3,0.012,-0.038,-0.004,115,635,코난테크놀로지,-0.004
4257,20241122,443670,93203,93200,95411,7010,6370,7300,6790,39,19,6980,23.320,7100,6790,4,19,99.630,2291166,1117404,1113292,8839,10838,529,4.590,23.320,16.340,15751,19582,7820,5510,10010,5510,5,0.051,-0.074,0.051,522,327,에스피소프트,-0.048
4256,20241122,377480,92840,92838,95049,12510,11370,13690,12520,35,40,12560,10.470,12810,12530,20,18,109.810,397297,188071,206520,3421,3840,529,4.800,21.730,17.350,13816,19451,12150,10130,12150,10130,3,0.042,-0.027,0.042,760,299,마음AI,0.042
4255,20241122,193250,92713,92713,94924,424,385,495,400,0,29,495,29.920,495,463,0,17,101.760,2607561,1166172,1186743,1255,2022,265,2.440,29.920,19.740,1239,82,475,367,524,367,0,-0.002,-0.002,-0.002,98,98,링크드,-0.003
4254,20241122,443670,92502,92456,94712,6240,5670,7300,6150,25,38,6890,21.730,7080,6790,14,5,96.350,1919209,946644,912095,7254,9012,529,4.870,21.550,15.830,13155,18630,7820,5510,10010,5510,5,0.065,-0.062,0.065,522,327,에스피소프트,-0.048
4253,20241122,002410,92330,92328,94532,3585,3255,3640,3325,40,9,3420,8.060,3505,3325,20,9,78.050,9983078,5112081,3990214,11272,10940,524,0.680,7.580,1.320,34717,21450,-1,-1,-1,-1,2,0.067,-0.085,-0.037,155,724,범양건영,-0.048
4252,20241122,304100,91826,91825,94030,22350,20300,24000,22250,15,31,23350,18.110,24000,23000,15,4,135.060,750593,314401,424632,6288,8004,529,5.300,22.440,18.110,10952,17090,21900,16470,21900,13100,4,-0.002,-0.043,-0.017,114,275,솔트룩스,-0.017
4251,20241122,011300,91740,91736,93951,442,401,433,409,40,1,410,0.990,418,409,18,1,250.530,341179,92129,230812,142,228,298,0.560,2.850,1.530,231,493,545,400,1010,400,0,0.022,-0.009,0.013,222,648,성안머티리얼스,0.013
4250,20241122,024740,91731,91731,93939,3480,3160,3575,3310,34,2,3340,11.150,3465,3310,19,2,93.180,22430169,11280738,10511927,39247,41647,144,1.250,11.150,4.440,75533,50,3740,2060,3740,1830,2,0.019,-0.084,-0.074,162,758,한일단조,-0.048
4249,20241122,040910,91628,91627,93837,5050,4585,4995,4720,40,0,4720,5.470,4810,4720,18,0,70.070,127126,67816,47520,427,466,9,2.120,14.470,13.560,16464,21449,5660,4300,7330,4300,0,0.012,-0.025,-0.006,87,591,아이씨디,-0.006
4248,20241122,047920,91517,91513,93721,24650,22400,26050,23000,39,26,23300,6.880,23500,23100,12,17,91.000,1151735,576402,524512,7960,8400,311,1.180,6.880,6.760,27558,975,22750,17150,28000,17150,2,0.071,-0.030,0.015,184,102,HLB제약,0.015
4247,20241122,208640,91338,91334,93540,374,340,385,341,32,4,344,1.180,353,341,18,4,103.870,5955109,2838485,2948287,1644,2175,265,1.580,18.110,10.490,233,3354,439,229,439,229,0,0.274,-0.002,0.027,144,71,썸에이지,0.120
4246,20241122,101670,91202,91200,93410,3070,2790,3125,2905,3,23,3050,6.270,3125,2935,3,20,113.550,2339309,1032859,1172786,2974,3462,523,2.470,6.620,4.290,6963,6311,3000,1510,3470,1510,10,0.047,-0.036,-0.017,84,631,하이드로리튬,-0.017
4245,20241122,294090,91124,91121,93329,5070,4605,5220,4665,37,0,4675,1.520,4870,4665,19,0,99.560,404250,198888,198004,1199,1506,175,1.210,7.060,5.530,947,647,5769,4450,8189,4450,2,0.017,-0.052,-0.048,75,106,이오플로우,-0.048
4244,20241122,069920,91048,91042,93257,1287,1170,1382,1236,26,5,1266,17.990,1350,1236,20,5,88.050,3762504,1771012,1559421,6033,6457,136,1.310,17.990,3.630,4750,255,1539,819,2095,819,0,0.010,-0.269,-0.260,103,727,엑시온그룹,-0.048
4243,20241122,024940,91004,91004,93206,9270,8420,9810,8850,39,20,8900,5.700,9000,8850,12,20,94.860,2208157,1097159,1040812,8282,9080,341,1.910,5.460,3.100,20309,207,8420,5560,8420,4090,5,0.068,-0.031,0.060,754,113,PN풍년,0.060
4242,20241122,106080,90934,90931,93146,3820,3465,3900,3610,40,38,3780,8.930,3805,3670,12,16,96.240,74627,34701,33396,240,299,352,1.730,21.520,8.930,131,279,6011,3310,6011,2510,1,0.108,-0.015,0.105,307,624,하이소닉,0.105
4241,20241122,078150,90925,90922,93134,2080,1890,2215,2005,28,38,2100,13.390,2155,2080,19,6,103.780,6447026,3114024,3231820,10064,14080,557,4.930,13.390,11.080,13553,18116,2725,1837,2725,1837,4,0.019,-0.077,-0.073,68,504,HB테크놀러지,-0.048
4240,20241122,161580,90820,90814,93023,18650,16950,18600,17460,39,11,18020,11.580,18020,17460,0,11,85.330,990058,521036,444620,6726,7028,557,5.060,13.390,11.580,13217,17727,23950,15900,23950,14250,17,0.032,-0.069,-0.066,77,740,필옵틱스,-0.048
4239,20241122,084440,90657,90656,92902,845,768,978,899,0,40,978,29.880,978,978,0,0,20.690,924923,718389,148618,483,446,52,1.660,29.880,7.070,890,6701,959,753,1105,753,0,-0.002,-0.002,-0.002,58,58,유비온,-0.003
4238,20241122,311690,90353,90351,92559,17430,15840,17420,15300,40,24,15590,14.050,16190,15400,15,4,75.200,716344,360506,271092,5357,4972,470,1.280,14.050,2.300,11616,542,14780,8730,14780,8730,1,0.126,-0.089,-0.019,747,138,CJ 바이오사이언스,-0.048
4237,20241122,082800,90346,90346,92557,6440,5850,6430,5920,39,16,5930,2.600,6090,5920,20,16,141.870,708102,277803,394118,1502,1554,172,0.610,6.420,3.640,25313,519,6850,4080,6850,3495,0,0.027,-0.041,0.027,759,585,비보존 제약,0.027
4236,20241122,352770,90258,90256,92506,757,688,820,700,38,5,722,11.590,760,700,20,5,81.490,5139523,2617999,2133491,4001,4148,376,1.330,14.120,11.590,11454,3846,681,470,1184,470,6,0.042,-0.189,-0.143,57,593,클리노믹스,-0.048
4235,20241122,215100,90144,90143,92355,4575,4155,4540,4250,40,2,4285,6.330,4465,4250,20,2,80.170,1452879,772587,619394,3864,4049,99,2.780,13.810,13.800,7070,41290,4385,3130,4385,3130,4,0.013,-0.044,-0.043,51,731,로보로보,-0.043
4234,20241122,227100,90048,90044,92255,1243,1130,1350,1105,36,0,1105,4.150,1209,1105,20,0,83.600,1732989,888170,742526,2555,2493,279,1.240,9.390,6.200,552,243,1378,987,1445,504,0,0.039,-0.046,-0.030,74,631,퀀텀온,-0.030
4233,20241122,101680,90032,90032,92241,3310,3000,3690,3240,38,6,3435,20.740,3500,3240,20,6,95.790,1445439,677853,649321,4112,4376,297,1.760,20.560,2.280,4975,122,2845,1995,2845,1995,0,-0.005,-0.241,-0.225,47,747,한국정밀기계,-0.048
4232,20241122,219420,90029,90028,92239,4905,4410,5290,4670,33,2,4700,6.580,5010,4670,14,2,80.770,967697,498920,402964,4487,4316,99,2.730,15.070,12.770,6444,40645,4820,4155,5300,4155,0,0.013,-0.045,-0.041,74,752,링크제니시스,-0.041
4231,20241122,069920,90029,90027,92237,1195,1073,1382,1130,6,37,1345,25.350,1382,1250,6,20,103.910,3250605,1382277,1436257,5198,5833,136,1.560,25.160,3.850,4084,215,1539,819,2095,819,0,-0.009,-0.312,-0.303,45,727,엑시온그룹,-0.048
4230,20241122,311690,90022,90021,92225,15800,13670,17420,13670,33,40,15800,15.580,16190,15300,8,17,77.420,674956,332663,257547,4958,4746,376,1.280,15.730,8.190,10970,3727,14780,8730,14780,8730,1,0.111,-0.101,-0.032,747,138,CJ 바이오사이언스,-0.048
4229,20241122,290720,90020,90016,92223,4290,3300,4290,3300,18,40,3685,11.670,4290,3575,18,6,19.160,2880486,2076849,397854,5260,2073,60,1.670,12.730,1.080,11849,3,3525,2990,4295,2990,0,0.082,-0.106,-0.096,112,757,푸드나무,-0.048
4228,20241121,003070,143050,143049,145258,10510,9550,10680,10050,39,2,10120,6.980,10370,10050,20,2,89.300,599252,313083,279572,3800,3665,322,5.570,29.980,28.400,34193,10915,10850,8880,11530,8880,8,0.019,-0.003,0.016,744,705,코오롱글로벌,0.016
4227,20241121,285800,141651,141649,143855,2500,2270,2485,2315,40,36,2340,2.180,2340,2325,0,20,115.610,62300,26785,30966,213,248,13,1.240,15.960,6.770,31465,2691,2735,2290,2820,2290,0,0.004,-0.004,0.004,677,682,진영,0.004
4226,20241121,095340,140548,140541,142750,50300,45650,50300,49800,14,26,50200,10.450,50300,49900,14,4,158.030,250750,96605,152663,5506,7260,14,0.280,10.450,7.040,12214,5254,65300,45450,65300,45450,1,0.020,-0.007,-0.006,672,755,ISC,-0.006
4225,20241121,000490,140027,140022,142232,11630,10570,12170,11420,32,16,11610,17.270,11980,11420,19,16,106.140,9413200,4477273,4751962,35264,38747,206,4.250,29.960,23.210,59972,3138,9900,7960,9900,7960,11,0.028,-0.040,0.006,720,663,대동,0.006
4224,20241121,020400,135615,135611,141818,7040,6400,7810,6970,34,6,7120,15.580,7720,6970,20,6,110.980,384527,172010,190890,2118,2480,206,3.870,29.960,19.390,59931,101409,6640,5850,6880,5850,1,0.122,0.008,0.122,719,636,대동금속,0.120
