,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
8884,2025-02-18,122630,0.0,121100,16350,1.12,1.43,1.02,1.43,379,338,662150,988924,1781,4301,0.65,0.638,428,123430,16390,0.00245,499,131000,16355,0.00031,499,131000,16355,0.00031,499,131000,16355,0.00031,499,131000,16355,0.00031
8883,2025-02-18,122630,0.0,120100,16315,0.59,1.24,0.59,1.18,329,300,722266,1197368,1658,5640,0.65,0.672,414,122730,16360,0.00276,428,123430,16390,0.0046,479,130000,16370,0.00337,479,130000,16370,0.00337,479,130000,16370,0.00337
8882,2025-02-18,122630,0.0,115100,16290,0.56,1.24,0.5,1.05,329,286,781535,1316636,2082,6593,0.667,0.633,363,120200,16330,0.00246,423,123200,16370,0.00491,459,125000,16385,0.00583,459,125000,16385,0.00583,459,125000,16385,0.00583
8881,2025-02-18,122630,0.0,114100,16295,-0.03,1.09,-0.06,1.09,319,261,940985,1639325,1798,7851,0.65,0.661,367,120400,16340,0.00276,423,123200,16370,0.0046,439,124000,16375,0.00491,439,124000,16375,0.00491,439,124000,16375,0.00491
8880,2025-02-18,122630,0.0,113100,16220,-0.16,0.78,-0.25,0.62,294,246,829085,1265488,1504,5342,0.617,0.655,313,113700,16260,0.00247,318,113930,16290,0.00432,363,120200,16330,0.00678,414,122730,16360,0.00863,419,123000,16355,0.00832
8879,2025-02-18,122630,0.0,112100,16210,-0.28,0.56,-0.28,0.56,276,220,763511,1005538,1036,4132,0.567,0.69,295,112800,16250,0.00247,314,113730,16280,0.00432,329,114500,16320,0.00679,379,121000,16350,0.00864,399,122000,16330,0.0074
8878,2025-02-18,122630,0.0,111100,16115,-0.28,0.0,-0.34,0.0,257,205,369638,336193,672,1390,0.55,0.667,271,111600,16160,0.00279,275,111800,16190,0.00465,275,111800,16220,0.00652,295,112800,16250,0.00838,318,113930,16290,0.01086
8877,2025-02-18,122630,0.0,110100,16095,-0.19,-0.16,-0.37,-0.19,181,189,483145,242703,1493,1016,0.45,0.603,265,111300,16140,0.0028,274,111730,16170,0.00466,275,111800,16200,0.00652,290,112530,16230,0.00839,314,113730,16270,0.01087
8876,2025-02-18,122630,0.0,105100,16075,-0.19,-0.12,-0.37,-0.25,166,189,431753,270485,1759,840,0.383,0.483,255,110800,16120,0.0028,269,111500,16150,0.00467,274,111730,16180,0.00653,275,111800,16210,0.0084,295,112800,16250,0.01089
8875,2025-02-18,122630,0.0,104100,16075,-0.03,0.03,-0.37,-0.31,146,189,527629,336349,2253,946,0.367,0.397,255,110800,16120,0.0028,269,111500,16150,0.00467,274,111730,16180,0.00653,275,111800,16210,0.0084,295,112800,16250,0.01089
8874,2025-02-18,122630,0.0,103100,16090,-0.09,0.03,-0.22,-0.22,146,157,439759,402701,1611,1028,0.383,0.431,264,111230,16130,0.00249,271,111600,16160,0.00435,275,111800,16200,0.00684,290,112530,16230,0.0087,299,113000,16220,0.00808
8873,2025-02-18,122630,0.0,102100,16090,0.16,0.16,-0.22,-0.22,100,157,701959,471096,2660,1252,0.4,0.431,264,111230,16130,0.00249,271,111600,16160,0.00435,275,111800,16200,0.00684,279,112000,16210,0.00746,279,112000,16210,0.00746
8872,2025-02-18,122630,0.0,101100,16110,0.16,0.19,-0.19,0.0,90,113,699105,495617,2567,1330,0.367,0.45,259,111000,16120,0.00062,259,111000,16120,0.00062,259,111000,16120,0.00062,259,111000,16120,0.00062,259,111000,16120,0.00062
8871,2025-02-18,122630,0.0,100100,16105,0.03,0.37,-0.19,-0.03,72,113,759723,573618,2807,2270,0.417,0.525,239,110000,16090,-0.00093,239,110000,16090,-0.00093,239,110000,16090,-0.00093,239,110000,16090,-0.00093,239,110000,16090,-0.00093
8870,2025-02-18,122630,0.0,95100,16145,0.31,0.4,-0.03,0.09,45,57,803812,642863,3194,2448,0.383,0.458,219,105000,16080,-0.00403,219,105000,16080,-0.00403,219,105000,16080,-0.00403,219,105000,16080,-0.00403,219,105000,16080,-0.00403
8869,2025-02-18,122630,0.0,94100,16140,0.4,0.47,-0.03,0.19,21,57,938584,849238,4030,3111,0.433,0.458,199,104000,16070,-0.00434,199,104000,16070,-0.00434,199,104000,16070,-0.00434,199,104000,16070,-0.00434,199,104000,16070,-0.00434
8868,2025-02-18,122630,0.0,93100,16130,0.0,0.81,-0.03,0.0,14,57,1704683,1578180,5800,6548,0.383,0.356,69,93500,16170,0.00248,179,103000,16085,-0.00279,179,103000,16085,-0.00279,179,103000,16085,-0.00279,179,103000,16085,-0.00279
8867,2025-02-17,122630,0.44,142100,16105,1.1,1.29,1.1,1.26,635,580,431354,548009,844,1319,0.483,0.375,759,152000,16095,-0.00062,759,152000,16095,-0.00062,759,152000,16095,-0.00062,759,152000,16095,-0.00062,759,152000,16095,-0.00062
8866,2025-02-17,122630,0.44,141100,16095,1.1,1.26,1.04,1.26,619,573,372887,472123,794,1018,0.483,0.393,739,151000,16080,-0.00093,739,151000,16080,-0.00093,739,151000,16080,-0.00093,739,151000,16080,-0.00093,739,151000,16080,-0.00093
8865,2025-02-17,122630,0.44,140100,16085,0.97,1.23,0.94,1.19,596,541,335498,275819,905,1061,0.55,0.382,719,150000,16070,-0.00093,719,150000,16070,-0.00093,719,150000,16070,-0.00093,719,150000,16070,-0.00093,719,150000,16070,-0.00093
8864,2025-02-17,122630,0.44,135100,16075,1.1,1.16,0.94,1.1,561,527,413309,236218,1543,877,0.5,0.421,652,142630,16120,0.0028,699,145000,16095,0.00124,699,145000,16095,0.00124,699,145000,16095,0.00124,699,145000,16095,0.00124
8863,2025-02-17,122630,0.44,134100,16075,1.26,1.26,0.94,1.07,500,527,472406,311570,2079,856,0.45,0.397,652,142630,16120,0.0028,679,144000,16110,0.00218,679,144000,16110,0.00218,679,144000,16110,0.00218,679,144000,16110,0.00218
8862,2025-02-17,122630,0.44,133100,16050,1.26,1.38,0.94,1.01,488,527,325503,217926,1913,697,0.4,0.345,587,135400,16090,0.00249,652,142630,16120,0.00436,659,143000,16115,0.00405,659,143000,16115,0.00405,659,143000,16115,0.00405
8861,2025-02-17,122630,0.44,132100,16070,1.26,1.38,1.1,1.1,488,518,267369,221583,1363,626,0.367,0.345,637,141900,16110,0.00249,639,142000,16100,0.00187,639,142000,16100,0.00187,639,142000,16100,0.00187,639,142000,16100,0.00187
8860,2025-02-17,122630,0.44,131100,16100,1.38,1.38,1.23,1.23,440,475,206695,149172,844,609,0.367,0.386,619,141000,16100,0.0,619,141000,16100,0.0,619,141000,16100,0.0,619,141000,16100,0.0,619,141000,16100,0.0
8859,2025-02-17,122630,0.44,130100,16100,1.38,1.45,1.23,1.26,435,475,211600,186003,783,699,0.333,0.404,599,140000,16090,-0.00062,599,140000,16090,-0.00062,599,140000,16090,-0.00062,599,140000,16090,-0.00062,599,140000,16090,-0.00062
8858,2025-02-17,122630,0.44,125100,16105,1.32,1.45,1.26,1.29,435,404,175101,154335,722,728,0.367,0.414,579,135000,16075,-0.00186,579,135000,16075,-0.00186,579,135000,16075,-0.00186,579,135000,16075,-0.00186,579,135000,16075,-0.00186
8857,2025-02-17,122630,0.44,124100,16115,1.29,1.45,1.26,1.35,435,404,163661,206025,633,858,0.417,0.414,559,134000,16070,-0.00279,559,134000,16070,-0.00279,559,134000,16070,-0.00279,559,134000,16070,-0.00279,559,134000,16070,-0.00279
8856,2025-02-17,122630,0.44,123100,16120,1.26,1.42,1.23,1.38,410,364,179652,182942,667,756,0.4,0.379,539,133000,16060,-0.00372,539,133000,16060,-0.00372,539,133000,16060,-0.00372,539,133000,16060,-0.00372,539,133000,16060,-0.00372
8855,2025-02-17,122630,0.44,122100,16110,1.19,1.38,1.19,1.35,390,340,186539,222250,602,755,0.45,0.397,519,132000,16075,-0.00217,519,132000,16075,-0.00217,519,132000,16075,-0.00217,519,132000,16075,-0.00217,519,132000,16075,-0.00217
8854,2025-02-17,122630,0.44,121100,16105,1.38,1.42,1.19,1.26,326,339,198414,197296,989,787,0.367,0.375,499,131000,16095,-0.00062,499,131000,16095,-0.00062,499,131000,16095,-0.00062,499,131000,16095,-0.00062,499,131000,16095,-0.00062
8853,2025-02-17,122630,0.44,120100,16100,1.35,1.42,1.19,1.29,312,339,209933,202435,1032,865,0.417,0.421,479,130000,16100,0.0,479,130000,16100,0.0,479,130000,16100,0.0,479,130000,16100,0.0,479,130000,16100,0.0
8852,2025-02-17,122630,0.44,115100,16090,1.32,1.42,1.19,1.19,312,339,259328,191727,1193,950,0.433,0.421,435,123800,16130,0.00249,459,125000,16105,0.00093,459,125000,16105,0.00093,459,125000,16105,0.00093,459,125000,16105,0.00093
8851,2025-02-17,122630,0.44,114100,16120,1.45,1.51,1.29,1.32,273,291,385584,462157,1128,1799,0.517,0.483,439,124000,16115,-0.00031,439,124000,16115,-0.00031,439,124000,16115,-0.00031,439,124000,16115,-0.00031,439,124000,16115,-0.00031
8850,2025-02-17,122630,0.44,113100,16115,1.29,1.51,1.23,1.38,273,249,418762,534669,1340,2384,0.567,0.55,419,123000,16120,0.00031,419,123000,16120,0.00031,419,123000,16120,0.00031,419,123000,16120,0.00031,419,123000,16120,0.00031
8849,2025-02-17,122630,0.44,112100,16115,1.23,1.51,1.23,1.35,273,220,450303,592464,1311,2672,0.5,0.561,399,122000,16115,0.0,399,122000,16115,0.0,399,122000,16115,0.0,399,122000,16115,0.0,399,122000,16115,0.0
8848,2025-02-17,122630,0.44,111100,16125,1.35,1.45,1.13,1.38,256,211,336656,343560,1301,1896,0.483,0.518,379,121000,16100,-0.00155,379,121000,16100,-0.00155,379,121000,16100,-0.00155,379,121000,16100,-0.00155,379,121000,16100,-0.00155
8847,2025-02-17,122630,0.44,110100,16105,1.23,1.48,1.13,1.29,183,211,491156,582747,1840,3352,0.467,0.527,359,120000,16105,0.0,359,120000,16105,0.0,359,120000,16105,0.0,359,120000,16105,0.0,359,120000,16105,0.0
8846,2025-02-17,122630,0.44,105100,16095,0.88,1.48,0.82,1.23,183,161,581467,788486,2069,4161,0.483,0.544,266,111330,16140,0.0028,339,115000,16090,-0.00031,339,115000,16090,-0.00031,339,115000,16090,-0.00031,339,115000,16090,-0.00031
8845,2025-02-17,122630,0.44,104100,16105,0.85,1.48,0.75,1.32,183,143,647033,828136,2086,4427,0.5,0.621,319,114000,16110,0.00031,319,114000,16110,0.00031,319,114000,16110,0.00031,319,114000,16110,0.00031,319,114000,16110,0.00031
8844,2025-02-17,122630,0.44,103100,16095,0.82,1.19,0.75,1.19,179,143,486223,605524,1466,2787,0.467,0.569,184,103230,16140,0.0028,299,113000,16120,0.00155,299,113000,16120,0.00155,299,113000,16120,0.00155,299,113000,16120,0.00155
8843,2025-02-17,122630,0.44,102100,16040,0.82,1.01,0.75,0.97,109,143,429552,544323,1591,3055,0.508,0.586,176,102830,16080,0.00249,183,103200,16110,0.00436,279,112000,16115,0.00468,279,112000,16115,0.00468,279,112000,16115,0.00468
8842,2025-02-17,122630,0.44,101100,16035,0.69,1.01,0.63,0.85,109,81,408070,628281,1820,3568,0.492,0.544,176,102830,16080,0.00281,183,103200,16110,0.00468,184,103230,16140,0.00655,259,111000,16120,0.0053,259,111000,16120,0.0053
8841,2025-02-17,122630,0.44,100100,16035,0.41,1.01,0.41,0.88,109,60,603769,987624,2000,4679,0.627,0.649,176,102830,16080,0.00281,183,103200,16110,0.00468,184,103230,16140,0.00655,239,110000,16105,0.00437,239,110000,16105,0.00437
8840,2025-02-17,122630,0.44,95100,16030,0.35,0.91,0.13,0.82,89,53,588918,809408,2206,3482,0.583,0.603,110,95530,16070,0.0025,182,103130,16100,0.00437,184,103230,16140,0.00686,219,105000,16095,0.00405,219,105000,16095,0.00405
8839,2025-02-17,122630,0.44,94100,16005,0.57,0.82,0.13,0.82,78,53,938012,862875,3542,3182,0.567,0.576,89,94500,16050,0.00281,176,102830,16080,0.00469,183,103200,16110,0.00656,184,103230,16140,0.00843,199,104000,16110,0.00656
8838,2025-02-17,122630,0.44,93100,15965,0.44,1.01,0.13,0.28,17,53,1170049,1015039,4507,4231,0.467,0.517,71,93600,16010,0.00282,89,94500,16040,0.0047,110,95530,16070,0.00658,179,103000,16090,0.00783,179,103000,16090,0.00783
8837,2025-02-14,122630,0.54,142100,15975,1.82,1.94,1.72,1.78,616,583,256386,189880,952,833,0.467,0.466,759,152000,15895,-0.00501,759,152000,15895,-0.00501,759,152000,15895,-0.00501,759,152000,15895,-0.00501,759,152000,15895,-0.00501
8836,2025-02-14,122630,0.54,141100,16000,1.85,1.94,1.72,1.94,565,583,237355,238159,770,1090,0.45,0.5,739,151000,15890,-0.00687,739,151000,15890,-0.00687,739,151000,15890,-0.00687,739,151000,15890,-0.00687,739,151000,15890,-0.00687
8835,2025-02-14,122630,0.54,140100,15975,1.69,1.94,1.69,1.78,565,540,328744,241794,797,807,0.417,0.466,719,150000,15915,-0.00376,719,150000,15915,-0.00376,719,150000,15915,-0.00376,719,150000,15915,-0.00376,719,150000,15915,-0.00376
8834,2025-02-14,122630,0.54,135100,15990,1.82,1.94,1.69,1.78,565,532,364350,250396,904,827,0.4,0.509,699,145000,15915,-0.00469,699,145000,15915,-0.00469,699,145000,15915,-0.00469,699,145000,15915,-0.00469,699,145000,15915,-0.00469
8833,2025-02-14,122630,0.54,134100,15990,1.91,1.91,1.69,1.85,500,532,416814,220949,1242,672,0.383,0.448,679,144000,15905,-0.00532,679,144000,15905,-0.00532,679,144000,15905,-0.00532,679,144000,15905,-0.00532,679,144000,15905,-0.00532
8832,2025-02-14,122630,0.54,133100,15975,1.94,2.04,1.69,1.78,483,532,342746,201633,1312,809,0.35,0.373,659,143000,15955,-0.00125,659,143000,15955,-0.00125,659,143000,15955,-0.00125,659,143000,15955,-0.00125,659,143000,15955,-0.00125
8831,2025-02-14,122630,0.54,132100,15990,1.88,2.04,1.75,1.88,483,506,277515,213812,1218,976,0.4,0.39,639,142000,15980,-0.00063,639,142000,15980,-0.00063,639,142000,15980,-0.00063,639,142000,15980,-0.00063,639,142000,15980,-0.00063
8830,2025-02-14,122630,0.54,131100,15995,2.01,2.13,1.82,1.94,443,465,326064,365971,1231,2156,0.417,0.439,619,141000,16005,0.00063,619,141000,16005,0.00063,619,141000,16005,0.00063,619,141000,16005,0.00063,619,141000,16005,0.00063
8829,2025-02-14,122630,0.54,130100,16010,1.75,2.13,1.72,1.97,443,421,295495,426171,1224,2722,0.517,0.561,599,140000,15980,-0.00187,599,140000,15980,-0.00187,599,140000,15980,-0.00187,599,140000,15980,-0.00187,599,140000,15980,-0.00187
8828,2025-02-14,122630,0.54,125100,15995,1.75,2.13,1.69,1.88,443,408,344692,368378,1153,2457,0.383,0.431,579,135000,15980,-0.00094,579,135000,15980,-0.00094,579,135000,15980,-0.00094,579,135000,15980,-0.00094,579,135000,15980,-0.00094
8827,2025-02-14,122630,0.54,124100,16020,1.88,2.01,1.69,2.01,439,390,262533,200082,1047,1373,0.367,0.417,559,134000,15990,-0.00187,559,134000,15990,-0.00187,559,134000,15990,-0.00187,559,134000,15990,-0.00187,559,134000,15990,-0.00187
8826,2025-02-14,122630,0.54,123100,15970,1.94,2.01,1.69,1.75,374,390,412272,164481,1236,984,0.283,0.35,437,123900,16010,0.0025,539,133000,15980,0.00063,539,133000,15980,0.00063,539,133000,15980,0.00063,539,133000,15980,0.00063
8825,2025-02-14,122630,0.54,122100,15975,1.72,2.01,1.69,1.78,374,341,526248,795032,1651,4005,0.433,0.508,439,124000,16020,0.00282,519,132000,15995,0.00125,519,132000,15995,0.00125,519,132000,15995,0.00125,519,132000,15995,0.00125
8824,2025-02-14,122630,0.54,121100,15995,1.59,2.01,1.59,1.94,374,320,578846,1007693,1681,5278,0.483,0.492,499,131000,16005,0.00063,499,131000,16005,0.00063,499,131000,16005,0.00063,499,131000,16005,0.00063,499,131000,16005,0.00063
8823,2025-02-14,122630,0.54,120100,16000,1.21,1.94,1.18,1.91,353,301,521995,1214780,1588,6161,0.567,0.576,479,130000,16010,0.00063,479,130000,16010,0.00063,479,130000,16010,0.00063,479,130000,16010,0.00063,479,130000,16010,0.00063
8822,2025-02-14,122630,0.54,115100,15970,1.21,1.75,1.18,1.69,327,283,442746,698440,1357,3356,0.5,0.526,353,115700,16010,0.0025,459,125000,15995,0.00157,459,125000,15995,0.00157,459,125000,15995,0.00157,459,125000,15995,0.00157
8821,2025-02-14,122630,0.54,114100,15955,1.34,1.62,1.18,1.62,318,283,349519,487314,1234,1932,0.5,0.518,350,115530,16000,0.00282,439,124000,16015,0.00376,439,124000,16015,0.00376,439,124000,16015,0.00376,439,124000,16015,0.00376
8820,2025-02-14,122630,0.54,113100,15890,1.34,1.4,1.18,1.18,241,283,312024,194262,1118,649,0.383,0.333,310,113530,15930,0.00252,321,114100,15960,0.00441,350,115530,16000,0.00692,419,123000,15975,0.00535,419,123000,15975,0.00535
8819,2025-02-14,122630,0.54,112100,15890,1.31,1.53,1.21,1.21,223,279,369988,322176,1189,1421,0.4,0.333,310,113530,15930,0.00252,321,114100,15960,0.00441,350,115530,16000,0.00692,399,122000,15980,0.00566,399,122000,15980,0.00566
8818,2025-02-14,122630,0.54,111100,15910,1.21,1.53,1.21,1.31,223,200,391396,413754,1097,1588,0.417,0.397,315,113800,15950,0.00251,328,114430,15980,0.0044,374,120730,16020,0.00691,379,121000,16005,0.00597,379,121000,16005,0.00597
8817,2025-02-14,122630,0.54,110100,15915,1.34,1.53,1.05,1.4,223,192,450556,524192,1545,1889,0.433,0.45,321,114100,15960,0.00283,346,115330,15990,0.00471,359,120000,16000,0.00534,359,120000,16000,0.00534,359,120000,16000,0.00534
8816,2025-02-14,122630,0.54,105100,15910,1.37,1.43,1.05,1.34,165,192,397687,328598,1580,1251,0.383,0.4,224,105230,15950,0.00251,328,114430,15980,0.0044,339,115000,15965,0.00346,339,115000,15965,0.00346,339,115000,15965,0.00346
8815,2025-02-14,122630,0.54,104100,15890,1.5,1.5,1.05,1.27,140,192,457687,321803,2295,1251,0.4,0.373,223,105200,15930,0.00252,319,114000,15955,0.00409,319,114000,15955,0.00409,319,114000,15955,0.00409,319,114000,15955,0.00409
8814,2025-02-14,122630,0.54,103100,15910,1.53,1.62,1.18,1.31,122,152,777701,683166,2690,2633,0.383,0.441,224,105230,15950,0.00251,299,113000,15885,-0.00157,299,113000,15885,-0.00157,299,113000,15885,-0.00157,299,113000,15885,-0.00157
8813,2025-02-14,122630,0.54,102100,15920,0.8,1.62,0.8,1.31,122,100,1139239,1606555,3278,7925,0.517,0.61,279,112000,15890,-0.00188,279,112000,15890,-0.00188,279,112000,15890,-0.00188,279,112000,15890,-0.00188,279,112000,15890,-0.00188
8812,2025-02-14,122630,0.54,101100,15930,0.61,1.62,0.57,1.5,122,81,1189428,1859635,2852,9124,0.533,0.667,259,111000,15905,-0.00157,259,111000,15905,-0.00157,259,111000,15905,-0.00157,259,111000,15905,-0.00157,259,111000,15905,-0.00157
8811,2025-02-14,122630,0.54,100100,15940,0.51,1.46,0.35,1.46,111,66,938302,1596599,2679,8196,0.583,0.7,239,110000,15920,-0.00125,239,110000,15920,-0.00125,239,110000,15920,-0.00125,239,110000,15920,-0.00125,239,110000,15920,-0.00125
8810,2025-02-14,122630,0.54,95100,15830,0.64,0.83,0.35,0.76,89,66,822658,830489,2823,3306,0.467,0.55,105,95300,15870,0.00253,109,95500,15900,0.00442,111,95600,15930,0.00632,219,105000,15910,0.00505,219,105000,15910,0.00505
8809,2025-02-14,122630,0.54,94100,15795,0.35,0.73,0.35,0.57,42,20,938904,774592,3338,2860,0.45,0.55,101,95100,15840,0.00285,105,95300,15870,0.00475,109,95500,15900,0.00665,111,95600,15930,0.00855,121,100100,15960,0.01045
8808,2025-02-14,122630,0.54,93100,15780,0.54,0.99,0.35,0.48,6,19,1423591,1257576,5407,5587,0.433,0.483,88,94430,15820,0.00253,103,95200,15850,0.00444,106,95330,15880,0.00634,111,95600,15920,0.00887,120,100030,15950,0.01077
8807,2025-02-13,122630,0.84,142100,15695,1.69,2.05,1.59,2.01,637,592,249164,711079,1009,4217,0.383,0.458,759,152000,15700,0.00032,759,152000,15700,0.00032,759,152000,15700,0.00032,759,152000,15700,0.00032,759,152000,15700,0.00032
8806,2025-02-13,122630,0.84,141100,15665,1.79,1.88,1.59,1.75,606,592,143181,148852,879,1044,0.383,0.467,679,144000,15710,0.00287,739,151000,15700,0.00223,739,151000,15700,0.00223,739,151000,15700,0.00223,739,151000,15700,0.00223
8805,2025-02-13,122630,0.84,140100,15650,1.72,1.85,1.59,1.72,551,592,163753,181026,924,956,0.417,0.475,623,141200,15690,0.00256,719,150000,15705,0.00351,719,150000,15705,0.00351,719,150000,15705,0.00351,719,150000,15705,0.00351
8804,2025-02-13,122630,0.84,135100,15650,1.79,1.85,1.66,1.75,522,537,229395,176678,964,926,0.383,0.458,623,141200,15690,0.00256,699,145000,15695,0.00288,699,145000,15695,0.00288,699,145000,15695,0.00288,699,145000,15695,0.00288
8803,2025-02-13,122630,0.84,134100,15665,1.85,1.88,1.66,1.75,503,537,228638,190434,973,975,0.35,0.458,679,144000,15710,0.00287,679,144000,15700,0.00223,679,144000,15700,0.00223,679,144000,15700,0.00223,679,144000,15700,0.00223
8802,2025-02-13,122630,0.84,133100,15655,1.75,1.88,1.59,1.66,503,484,302669,318990,1116,1954,0.4,0.55,623,141200,15700,0.00287,659,143000,15680,0.0016,659,143000,15680,0.0016,659,143000,15680,0.0016,659,143000,15680,0.0016
8801,2025-02-13,122630,0.84,132100,15665,1.59,1.88,1.56,1.79,503,464,277108,339059,994,1873,0.417,0.475,639,142000,15700,0.00223,639,142000,15700,0.00223,639,142000,15700,0.00223,639,142000,15700,0.00223,639,142000,15700,0.00223
8800,2025-02-13,122630,0.84,131100,15675,1.43,1.85,1.4,1.85,497,441,442693,467066,1043,2449,0.5,0.5,619,141000,15660,-0.00096,619,141000,15660,-0.00096,619,141000,15660,-0.00096,619,141000,15660,-0.00096,619,141000,15660,-0.00096
8799,2025-02-13,122630,0.84,130100,15655,1.33,1.66,1.3,1.66,467,426,394407,309880,835,1432,0.467,0.446,599,140000,15655,0.0,599,140000,15655,0.0,599,140000,15655,0.0,599,140000,15655,0.0,599,140000,15655,0.0
8798,2025-02-13,122630,0.84,125100,15640,1.27,1.62,1.17,1.62,456,414,374441,289223,1182,1365,0.5,0.509,498,130930,15680,0.00256,579,135000,15660,0.00128,579,135000,15660,0.00128,579,135000,15660,0.00128,579,135000,15660,0.00128
8797,2025-02-13,122630,0.84,124100,15610,1.27,1.4,1.17,1.36,383,414,219868,216421,1073,807,0.55,0.545,470,125530,15650,0.00256,498,130930,15680,0.00448,559,134000,15660,0.0032,559,134000,15660,0.0032,559,134000,15660,0.0032
8796,2025-02-13,122630,0.84,123100,15600,1.49,1.49,1.17,1.27,360,414,288422,298723,1907,827,0.533,0.509,455,124800,15640,0.00256,495,130800,15670,0.00449,539,133000,15645,0.00288,539,133000,15645,0.00288,539,133000,15645,0.00288
8795,2025-02-13,122630,0.84,122100,15585,1.62,1.66,1.23,1.36,349,377,250435,314405,1491,822,0.55,0.458,449,124500,15630,0.00289,480,130030,15660,0.00481,519,132000,15665,0.00513,519,132000,15665,0.00513,519,132000,15665,0.00513
8794,2025-02-13,122630,0.84,121100,15585,1.53,1.72,1.23,1.3,331,377,268199,325903,1583,1016,0.483,0.407,449,124500,15630,0.00289,480,130030,15660,0.00481,499,131000,15675,0.00577,499,131000,15675,0.00577,499,131000,15675,0.00577
8793,2025-02-13,122630,0.84,120100,15620,1.59,1.72,1.49,1.53,331,325,174265,210784,794,984,0.517,0.458,479,130000,15645,0.0016,479,130000,15645,0.0016,479,130000,15645,0.0016,479,130000,15645,0.0016,479,130000,15645,0.0016
