,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,volTDbf,gcut,lcut,iBID,iASK,tBID,tASK,prcBID,prcASK,profit,hname
632,2024-02-14,080220,0.047,0.069,-0.015,0.0,5,692,7950470,4522724,3091294,40406,40183,29900,-0.032,0.102,-0.035,6712915,0.142,0.08,90,760,94530,153000,33000,32300,-0.02121,제주반도체
631,2024-02-14,054040,0.008,0.064,-0.002,0.036,160,21,657989,293089,346981,1644,1726,6110,0.02,0.144,0.015,1470683,0.124,0.08,108,340,95430,115030,7010,7890,0.12553,한국컴퓨터
630,2024-02-14,024060,0.022,0.041,0.014,0.018,29,4,740708,361413,331950,2560,2519,10010,0.037,0.099,0.004,1711048,0.095,0.08,92,760,94630,153000,11020,10850,-0.01543,흥구석유
629,2024-02-14,454910,-0.004,0.047,-0.023,0.032,205,9,1577988,749998,781763,15378,23046,77000,-0.016,0.058,-0.029,1295600,0.09,0.08,207,760,104400,153000,81700,82800,0.01346,두산로보틱스
628,2024-02-14,004830,-0.004,0.033,-0.004,0.021,235,0,446608,202915,234220,1209,1578,7180,0.003,0.138,-0.014,1514710,0.131,0.08,322,751,114130,151600,8190,9270,0.13187,덕성
627,2024-02-14,000400,0.037,0.299,0.025,0.299,246,1,38267299,21203498,16585666,35080,38974,3370,0.01,0.045,-0.047,14138234,0.097,0.08,142,760,101130,153000,3525,3375,-0.04255,롯데손해보험
626,2024-02-13,445090,0.059,0.164,0.04,0.125,190,11,1744677,787425,894159,17107,20521,45900,0.046,0.161,0.042,1187657,0.107,0.08,260,760,111030,153000,53500,52100,-0.02617,에이직랜드
625,2024-02-13,399720,0.074,0.133,0.036,0.041,5,714,1645084,877761,696512,21502,20392,69000,0.087,0.18,0.072,1301461,0.091,0.08,154,305,101730,113300,81600,89100,0.09191,가온칩스
624,2024-02-13,394280,0.087,0.158,0.029,0.096,348,21,6489747,2736804,3420140,31010,41239,24650,0.089,0.197,0.069,4235608,0.076,0.076,257,760,110900,153000,29550,28300,-0.0423,오픈엣지테크놀로지
623,2024-02-13,317850,0.0,0.009,-0.006,-0.004,11,279,20099,11790,6085,197,153,8460,0.048,0.151,0.037,1045173,0.111,0.08,354,760,115730,153000,9760,9450,-0.03176,대모
622,2024-02-13,264850,0.198,0.295,0.099,0.117,23,754,17689633,9534518,7176506,40807,45056,5500,-0.018,0.049,-0.029,1505991,0.081,0.08,113,537,95700,132900,5790,6270,0.0829,이랜시스
621,2024-02-13,245620,-0.002,0.029,-0.014,0.0,194,7,861008,510022,319642,777,793,421,0.017,0.107,0.017,1406727,0.089,0.08,624,760,141230,153000,467,469,0.00428,EDGC
620,2024-02-13,094860,0.005,0.297,0.0,0.297,396,83,1952586,844749,1068950,2960,3875,2265,-0.013,0.146,-0.018,3050598,0.124,0.08,223,760,105200,153000,2600,2460,-0.05385,네오리진
619,2024-02-13,089030,0.008,0.148,0.008,0.132,752,0,3178299,1258063,1561500,12497,19550,17400,0.046,0.132,0.04,2430930,0.089,0.08,104,760,95230,153000,19730,18690,-0.05271,테크윙
618,2024-02-13,078890,0.006,0.273,-0.007,0.218,744,584,8815952,4198276,4082716,20920,21555,6640,0.026,0.122,0.008,3939853,0.114,0.08,304,760,113230,153000,7470,7220,-0.03347,가온그룹
617,2024-02-13,047310,0.013,0.174,-0.03,0.06,286,7,22737241,11948290,10393974,84891,90098,14890,0.038,0.138,-0.005,6594306,0.132,0.08,234,760,105730,153000,16970,16900,-0.00412,파워로직스
616,2024-02-13,450080,0.024,0.059,-0.015,0.039,713,73,1330922,611059,679944,25589,31663,171900,0.047,0.158,0.043,1114252,0.11,0.08,161,760,102100,153000,199400,209500,0.05065,에코프로머티
615,2024-02-13,090350,0.014,0.299,0.013,0.299,552,0,10730602,5509807,5134273,43868,46519,11370,0.056,0.06,-0.023,2910320,0.085,0.08,409,760,122500,153000,12070,11650,-0.0348,노루페인트
614,2024-02-13,010660,0.017,0.038,-0.083,-0.021,542,687,872139,456829,357539,1359,1312,3350,0.119,0.184,0.09,3617372,0.086,0.08,271,645,111600,142300,3970,3650,-0.0806,화천기계
613,2024-02-13,001470,0.002,0.002,-0.019,-0.017,0,583,1363542,860209,477010,1483,1963,2025,0.064,0.19,0.037,14514850,0.082,0.08,141,516,101100,131830,2415,2615,0.08282,삼부토건
612,2024-02-13,000400,0.006,0.009,-0.037,-0.034,56,755,794231,511230,247807,1327,1425,2595,0.037,0.187,0.025,4814817,0.085,0.08,211,217,104600,104900,3085,3350,0.0859,롯데손해보험
611,2024-02-13,000370,-0.017,0.047,-0.043,0.002,297,2,2323063,1056945,1189542,3325,3753,5300,0.055,0.151,0.028,4576314,0.117,0.08,246,450,110330,124530,6120,5630,-0.08007,한화손해보험
610,2024-02-08,457550,0.054,0.3,0.045,0.3,643,60,7117464,3494571,3536726,55968,64471,34900,-0.013,0.095,-0.047,2482171,0.149,0.08,90,100,94530,95030,38250,35150,-0.08105,우진엔텍
609,2024-02-08,394280,-0.012,0.074,-0.043,0.074,760,451,726801,231467,98226,2499,2062,22500,0.087,0.133,0.029,3031314,0.102,0.08,118,760,95930,153000,25550,24650,-0.03523,오픈엣지테크놀로지
608,2024-02-08,294090,-0.015,0.111,-0.076,0.1,487,2,3673897,1707831,1867504,9910,11637,5040,-0.008,0.155,-0.008,1934504,0.113,0.08,304,600,113230,140030,5840,5370,-0.08048,이오플로우
607,2024-02-08,253590,-0.002,-0.001,-0.059,-0.033,0,113,2130311,1211933,841829,5497,5451,9200,0.019,0.12,0.013,2623986,0.105,0.08,128,760,100430,153000,10320,10600,0.02713,네오셈
606,2024-02-08,230980,0.002,0.038,-0.015,-0.008,2,510,695829,402285,272403,317,551,396,-0.013,-0.013,-0.121,1861374,0.124,0.08,379,760,121000,153000,392,377,-0.03827,비유테크놀러지
605,2024-02-08,115610,0.012,0.02,-0.048,-0.005,55,448,558716,363778,175218,1790,1449,4040,0.015,0.163,-0.0,1118362,0.108,0.08,97,760,94900,153000,4705,4610,-0.02019,이미지스
604,2024-02-08,102120,-0.026,0.005,-0.063,-0.06,28,652,1694674,1061162,567938,11253,9243,18000,0.017,0.144,0.014,3064571,0.124,0.08,118,760,95930,153000,20650,19700,-0.046,어보브반도체
603,2024-02-08,064800,-0.022,0.014,-0.035,0.001,3,328,1164255,537223,567987,835,1238,1522,0.001,0.156,-0.0,3212399,0.114,0.08,93,760,94700,153000,1763,1757,-0.0034,젬백스링크
602,2024-02-08,041020,-0.003,0.156,-0.043,0.097,667,569,13392414,6644905,6186436,32898,34455,6660,-0.001,0.051,-0.045,2947448,0.101,0.08,219,760,105000,153000,7020,6650,-0.05271,폴라리스오피스
601,2024-02-08,029480,-0.005,0.002,-0.053,-0.042,3,13,941240,597981,309872,1863,1343,2600,-0.008,0.154,-0.01,1563182,0.116,0.08,107,760,95400,153000,3005,2990,-0.00499,광무
600,2024-02-08,090350,0.008,0.02,-0.004,0.015,600,134,94929,49980,43551,769,661,8750,0.014,0.177,0.013,2258784,0.094,0.08,424,552,123230,133630,10320,11300,0.09496,노루페인트
599,2024-02-07,457550,-0.034,0.078,-0.078,-0.029,55,6,2612402,1354241,1137531,21233,23501,26850,0.054,0.155,0.045,1235701,0.105,0.08,167,623,102400,141200,31050,34350,0.10628,우진엔텍
598,2024-02-07,294630,-0.024,-0.008,-0.064,-0.058,86,253,1647143,1106021,489914,4068,4008,4485,0.011,0.086,0.004,1571046,0.081,0.08,155,760,101800,153000,4875,4825,-0.01026,서남
597,2024-02-07,290690,0.02,0.214,-0.015,0.198,756,18,46251581,21479514,23024119,41852,54396,2170,0.032,0.037,-0.055,6540242,0.098,0.08,495,760,130800,153000,2255,2195,-0.02661,소룩스
596,2024-02-07,270660,0.004,0.196,-0.0,0.176,642,1,3405119,1522891,1661048,24686,24578,29750,-0.032,0.094,-0.034,1136677,0.132,0.08,528,760,132430,153000,32600,32200,-0.01227,에브리봇
595,2024-02-07,256840,0.012,0.063,-0.001,0.061,758,50,1084788,440569,585568,1690,3720,3975,0.002,0.082,-0.009,1508603,0.091,0.08,185,760,103300,153000,4305,4040,-0.06156,한국비엔씨
594,2024-02-07,237820,-0.022,0.0,-0.101,-0.073,11,689,1245424,600442,358417,3222,3307,6350,0.044,0.172,0.041,4634029,0.098,0.08,94,556,94730,133830,7460,6860,-0.08043,플레이디
593,2024-02-07,204630,0.0,0.299,0.0,0.194,674,0,16764575,8094338,8331671,5384,8085,344,0.003,0.073,-0.032,1355251,0.108,0.08,661,760,143100,153000,370,379,0.02432,스튜디오산타클로스
592,2024-02-07,136480,0.003,0.016,-0.063,-0.031,3,92,2599514,1543668,957686,3835,4877,3740,-0.189,-0.154,-0.219,7647662,0.084,0.08,201,760,104100,153000,3170,3135,-0.01104,하림
591,2024-02-07,123410,-0.007,-0.007,-0.083,-0.039,0,91,1699413,876779,758861,2885,3365,4040,0.043,0.131,0.043,4451060,0.084,0.08,102,760,95130,153000,4575,4610,0.00765,코리아에프티
590,2024-02-07,066790,0.183,0.207,0.067,0.098,7,29,52431688,28418032,22315783,53385,63913,1856,0.051,0.153,0.033,11581578,0.116,0.08,206,235,104330,105800,2145,2395,0.11655,씨씨에스
589,2024-02-07,015590,0.006,0.028,-0.136,-0.125,0,722,47310881,28928248,16253689,12770,13545,443,0.027,0.05,-0.041,8961370,0.094,0.08,328,760,114430,153000,466,457,-0.01931,KIB플러그에너지
588,2024-02-07,011200,-0.003,0.021,-0.006,0.003,194,37,1291280,609027,595355,7284,8904,19160,-0.007,-0.006,-0.087,1330400,0.088,0.08,262,760,111130,153000,19070,19080,0.00052,HMM
587,2024-02-06,416180,0.102,0.299,0.078,0.299,39,5,3584186,2016883,1478026,25207,27214,33250,-0.038,0.182,-0.051,1448266,0.09,0.08,90,539,94530,133000,39350,36150,-0.08132,신성에스티
586,2024-02-06,290690,0.004,0.06,-0.014,0.005,5,54,16986940,9828420,6797714,20693,21974,1812,0.02,0.073,-0.015,6489140,0.09,0.08,94,132,94730,100630,1948,2125,0.09086,소룩스
585,2024-02-06,270660,-0.002,0.058,-0.03,0.02,429,0,1136206,582882,515043,7185,7744,25300,0.004,0.144,-0.0,1196563,0.125,0.08,550,760,133530,153000,29000,29750,0.02586,에브리봇
584,2024-02-06,102120,0.0,0.021,-0.045,-0.017,62,738,1321382,759801,522273,8605,7462,18880,0.022,0.022,-0.107,1074725,0.145,0.08,582,760,135130,153000,19330,19150,-0.00931,어보브반도체
583,2024-02-06,080220,-0.018,-0.014,-0.141,-0.114,0,733,7539917,4585261,2674474,33962,36500,24500,0.006,0.008,-0.088,3636039,0.105,0.08,433,590,123700,135530,24750,27400,0.10707,제주반도체
582,2024-02-06,065350,0.008,0.209,-0.015,0.185,708,1,6094938,2847599,3078910,86243,95923,102300,-0.033,0.063,-0.046,1386713,0.114,0.08,90,227,94530,105400,108900,100200,-0.07989,신성델타테크
581,2024-02-06,100220,0.002,0.028,-0.011,0.021,199,11,259692,94756,109673,511,546,5400,0.022,0.144,0.02,3049443,0.122,0.08,117,256,95900,110830,6200,5700,-0.08065,비상교육
580,2024-02-06,011500,0.001,0.044,-0.008,-0.003,87,3,261428,144231,109032,1704,1847,14470,-0.006,0.164,-0.007,1724184,0.107,0.08,123,760,100200,153000,16870,16500,-0.02193,한농화성
579,2024-02-06,005950,0.011,0.03,0.002,0.006,32,6,195446,109667,77552,1420,1249,12430,-0.002,0.141,-0.005,1693888,0.129,0.08,124,760,100230,153000,14200,13310,-0.06268,이수화학
578,2024-02-05,460930,0.0,0.059,-0.013,-0.012,23,741,3741318,2048916,1506875,20658,20387,16010,0.001,0.128,0.001,3166611,0.127,0.08,168,618,102430,140930,18090,20400,0.12769,현대힘스
577,2024-02-05,317240,0.0,0.0,-0.102,-0.059,0,263,5484253,3195219,1922845,1593,2235,350,-0.0,0.04,-0.037,1271838,0.08,0.08,154,760,101730,153000,365,349,-0.04384,TS트릴리온
576,2024-02-05,285800,0.004,0.02,-0.054,-0.053,90,758,1395662,875990,415026,3791,4658,4235,0.006,0.106,0.001,1674045,0.105,0.08,364,760,120230,153000,4690,4500,-0.04051,진영
575,2024-02-05,258830,0.0,0.071,-0.014,0.028,362,3,1489031,610150,827248,874,1414,521,0.015,0.107,0.0,1485634,0.107,0.08,206,251,104330,110600,579,642,0.10881,세종메디칼
574,2024-02-05,065350,0.032,0.23,0.02,0.163,543,1,5211579,2475580,2637438,61335,67808,86300,0.008,0.151,-0.015,2207983,0.119,0.08,95,760,94800,153000,99500,102300,0.02814,신성델타테크
573,2024-02-05,052020,-0.011,0.049,-0.049,-0.025,29,756,1107174,687619,369222,3601,2889,5950,-0.092,0.039,-0.158,1527500,0.234,0.08,127,189,100400,103500,6200,5700,-0.08065,에스티큐브
572,2024-02-05,047310,0.007,0.139,0.007,0.076,542,0,12425623,6522403,5688347,42848,43226,11740,0.0,0.085,-0.038,3858160,0.128,0.08,95,760,94800,153000,12760,12340,-0.03292,파워로직스
571,2024-02-05,030520,0.039,0.187,0.012,0.116,157,15,6038926,2904345,2982896,29424,42250,27500,-0.022,-0.013,-0.111,1057164,0.11,0.08,419,760,123000,153000,27200,26950,-0.00919,한글과컴퓨터
570,2024-02-05,016790,0.001,0.146,-0.014,0.096,466,5,41867092,21014657,19925747,32483,36232,1524,-0.005,0.155,-0.034,22795785,0.115,0.08,282,760,112130,153000,1763,1750,-0.00737,카나리아바이오
569,2024-02-05,007330,0.006,0.285,-0.011,0.221,756,90,8212604,4142272,3785514,35952,38096,11650,-0.021,0.168,-0.026,3678228,0.103,0.08,92,760,94630,153000,13630,13000,-0.04622,푸른저축은행
568,2024-02-02,900280,-0.009,0.299,-0.026,0.299,81,0,131754112,64157941,66473704,32071,57164,152,-0.046,0.033,-0.092,47576145,0.138,0.08,252,640,110630,142030,158,145,-0.08228,골든센츄리
567,2024-02-02,290690,-0.019,0.029,-0.024,0.004,35,10,3474208,2040006,1314014,3121,3326,1565,0.029,0.149,0.012,11455426,0.12,0.08,194,760,103730,153000,1802,1803,0.00055,소룩스
566,2024-02-02,088800,0.047,0.14,0.002,0.009,91,615,5896248,3307588,2464318,10839,12418,2700,0.007,0.087,-0.009,1059076,0.097,0.08,90,760,94530,153000,2940,2815,-0.04252,에이스테크
565,2024-02-02,066790,-0.04,0.024,-0.116,-0.098,46,489,10305081,6003565,4008516,6412,6502,1000,0.03,0.197,0.011,9226461,0.076,0.076,134,327,100730,114400,1199,1291,0.07673,씨씨에스
564,2024-02-02,047560,-0.046,-0.005,-0.12,-0.055,32,319,3822058,2058198,1610657,19809,18212,31100,0.034,0.069,-0.019,1249408,0.09,0.08,91,485,94600,130300,33300,30600,-0.08108,이스트소프트
563,2024-02-02,047310,-0.024,0.023,-0.062,-0.05,25,142,2604095,1547083,952013,9323,7939,10910,0.007,0.1,0.007,1964203,0.092,0.08,158,760,101930,153000,12020,11740,-0.02329,파워로직스
562,2024-02-02,033230,0.076,0.141,-0.07,-0.043,214,683,27894012,15269127,12158142,47071,49736,3900,0.003,0.096,0.003,3903591,0.093,0.08,183,760,103200,153000,4280,4060,-0.0514,인성정보
561,2024-02-02,030530,-0.009,0.048,-0.013,0.022,360,1,415001,196187,204123,744,943,3430,0.003,0.141,0.002,1826432,0.129,0.08,353,572,115700,134630,3920,4425,0.12883,원익홀딩스
560,2024-02-02,030520,-0.012,0.029,-0.059,0.008,30,293,2397800,1239765,1092894,10653,18991,24650,0.039,0.132,0.012,1891519,0.118,0.08,90,760,94530,153000,27950,27500,-0.0161,한글과컴퓨터
559,2024-02-02,028300,-0.026,-0.004,-0.071,-0.043,56,612,3483020,2061029,1295697,24954,23636,64900,-0.012,0.077,-0.014,1530620,0.092,0.08,582,760,135130,153000,70100,70200,0.00143,HLB
558,2024-02-02,088350,-0.005,0.181,-0.013,0.105,597,1,42750899,18996840,23153182,36754,70509,3355,0.034,0.06,-0.036,7428851,0.099,0.08,281,760,112100,153000,3560,3540,-0.00562,한화생명
557,2024-02-02,015590,-0.266,-0.212,-0.299,-0.288,4,112,130372675,53973739,47804943,9600,15456,386,-0.096,0.034,-0.096,27461058,0.143,0.08,154,760,101730,153000,400,390,-0.025,KIB플러그에너지
556,2024-02-02,000300,-0.037,-0.005,-0.117,-0.021,89,14,6867518,3720146,2823955,2442,5408,184,-0.0,0.016,-0.06,1639445,0.081,0.08,110,586,95530,135330,188,204,0.08511,대유플러스
555,2024-02-01,271830,-0.017,0.28,-0.035,0.232,404,11,32168522,16807764,14446773,58778,68706,4805,-0.038,-0.009,-0.098,2471572,0.098,0.08,742,760,151130,153000,4765,4920,0.03253,팸텍
554,2024-02-01,214270,-0.038,-0.008,-0.072,-0.056,70,527,3204808,1730036,1214928,4718,9377,2880,-0.017,0.139,-0.021,7331322,0.131,0.08,116,182,95830,103130,3285,3020,-0.08067,FSN
553,2024-02-01,182400,-0.159,-0.151,-0.299,-0.299,5,278,21346563,11866518,8156710,11385,18179,2135,-0.067,0.054,-0.142,9734690,0.221,0.08,112,760,95630,153000,2255,2200,-0.02439,엔케이맥스
552,2024-02-01,102120,-0.049,-0.002,-0.175,-0.17,44,759,3138228,1929040,1028417,13159,13493,18720,-0.006,0.067,-0.026,1314259,0.096,0.08,90,760,94530,153000,20010,19870,-0.007,어보브반도체
551,2024-02-01,088800,0.012,0.012,-0.084,-0.079,0,746,1884309,1340696,501761,3012,2909,2675,0.047,0.101,0.004,1683761,0.097,0.08,90,561,94530,134100,2950,2710,-0.08136,에이스테크
550,2024-02-01,071200,-0.002,0.019,-0.028,-0.021,52,529,116823,83422,26666,913,318,5230,0.052,0.153,0.032,2317659,0.115,0.08,134,280,100730,112030,6050,5570,-0.07934,인피니트헬스케어
549,2024-02-01,032850,-0.041,0.023,-0.072,-0.053,694,738,11488369,5409016,4388449,26748,29265,7350,0.094,0.192,0.076,13372374,0.08,0.08,98,202,94930,104130,8780,9490,0.08087,비트컴퓨터
548,2024-02-01,001740,-0.026,0.0,-0.061,-0.048,191,321,1859073,1075710,653036,6738,6159,6530,-0.003,0.096,-0.009,2017011,0.107,0.08,101,760,95100,153000,7180,7480,0.04178,SK네트웍스
547,2024-01-31,271830,0.0,0.063,-0.009,0.047,636,135,844066,400377,401689,1594,1940,3900,-0.017,0.088,-0.035,1347975,0.127,0.08,101,164,95100,102230,4250,4795,0.12824,팸텍
546,2024-01-31,270660,-0.074,-0.04,-0.152,-0.13,50,6,1446620,869691,500861,8281,6718,21750,0.025,0.172,0.009,1184061,0.098,0.08,485,760,130300,153000,25550,24700,-0.03327,에브리봇
545,2024-01-31,234300,0.0,0.009,-0.017,0.003,13,387,169995,106249,55493,458,447,3920,-0.004,0.13,-0.01,4065071,0.14,0.08,91,760,94600,153000,4435,4240,-0.04397,에스트래픽
544,2024-01-31,219420,0.019,0.16,0.009,0.051,70,1,2265021,1226281,997912,14747,15465,7010,0.067,0.167,0.038,1802844,0.103,0.08,613,640,140700,142030,8200,7540,-0.08049,링크제니시스
543,2024-01-31,162300,0.019,0.299,0.003,0.299,403,2,25740749,13864308,11722929,44739,51394,3805,0.012,0.109,-0.018,15906851,0.13,0.08,113,351,95700,115600,4225,3885,-0.08047,신스틸
542,2024-01-31,119500,0.007,0.016,-0.003,-0.001,14,332,50757,32198,17024,145,72,3485,0.0,0.133,-0.006,2887344,0.137,0.08,96,437,94830,123900,3955,3635,-0.08091,포메탈
541,2024-01-31,067630,0.098,0.196,0.034,0.165,722,38,18535607,8668531,9293033,57529,69824,15380,0.022,0.044,-0.035,3249587,0.082,0.08,725,760,150300,153000,16080,15800,-0.01741,HLB생명과학
540,2024-01-31,053030,0.063,0.159,-0.004,0.03,95,541,13141717,6814562,6053546,51398,58419,9970,-0.015,0.068,-0.017,1578832,0.087,0.08,100,760,95030,153000,10670,10270,-0.03749,바이넥스
539,2024-01-31,047310,0.0,0.008,-0.074,-0.037,63,7,3492165,1969785,1423615,12394,10562,11650,-0.041,0.054,-0.054,1602114,0.114,0.08,94,760,94730,153000,12300,11480,-0.06667,파워로직스
538,2024-01-31,035610,0.012,0.036,-0.001,0.023,221,535,105186,51608,47392,356,471,4490,0.007,0.108,-0.001,1495164,0.109,0.08,157,295,101900,112800,4980,4580,-0.08032,솔본
537,2024-01-31,027580,0.05,0.11,-0.007,0.0,103,730,42780592,22197812,19197416,50997,64712,2090,-0.026,0.053,-0.026,6853740,0.081,0.08,96,475,94830,125800,2205,2385,0.08163,상보
536,2024-01-31,006220,-0.03,0.167,-0.049,0.082,501,2,23842253,12490514,11011966,76570,83139,9860,0.048,0.135,0.047,8628336,0.084,0.08,235,447,105800,124400,11210,12170,0.08564,제주은행
535,2024-01-30,452190,0.0,0.001,-0.093,-0.079,1,628,1119761,671791,407672,4955,4642,10100,0.02,0.119,0.016,1198132,0.101,0.08,120,476,100030,125830,11320,10410,-0.08039,한빛레이저
534,2024-01-30,214270,0.006,0.043,-0.017,0.024,696,99,2373559,1266397,960683,5891,5922,2730,-0.015,0.077,-0.022,2612661,0.101,0.08,515,760,131800,153000,2945,3050,0.03565,FSN
533,2024-01-30,187660,0.0,0.118,-0.009,0.102,522,0,1480707,697339,733085,2147,2625,2435,-0.012,0.105,-0.031,1081696,0.14,0.08,414,760,122730,153000,2695,2595,-0.03711,에이디엠코리아
532,2024-01-30,182400,-0.0,-0.0,-0.128,-0.093,0,94,6742386,3867689,2645677,8256,7917,3115,-0.002,0.082,-0.005,1884186,0.087,0.08,92,404,94630,122230,3375,3100,-0.08148,엔케이맥스
531,2024-01-30,067630,0.048,0.3,0.03,0.121,309,1,21489215,10175579,10739290,65422,76146,13200,0.098,0.133,0.034,4377326,0.096,0.08,110,760,95530,153000,14980,15380,0.0267,HLB생명과학
530,2024-01-30,053030,0.017,0.243,0.017,0.165,599,0,13343926,6128851,6171935,59963,69601,9680,0.063,0.15,0.059,6996629,0.086,0.08,91,166,94600,102330,11150,10260,-0.07982,바이넥스
529,2024-01-30,032190,0.007,0.045,-0.006,0.039,756,82,216914,76497,130972,929,1683,13460,0.015,0.116,0.014,1287661,0.1,0.08,92,760,94630,153000,15050,14500,-0.03654,다우데이타
528,2024-01-30,030520,-0.0,0.016,-0.263,-0.211,12,693,3886058,2344389,1432648,19886,15941,24450,0.012,0.098,-0.008,1816811,0.107,0.08,-1,-1,-1,-1,26900,-1,-1.0,한글과컴퓨터
527,2024-01-30,016790,-0.009,0.01,-0.078,-0.069,0,671,16346706,9641183,6072524,14534,14298,1372,0.004,0.091,0.004,9973836,0.087,0.08,91,559,94600,134000,1499,1379,-0.08005,카나리아바이오
526,2024-01-30,452260,0.001,0.178,-0.008,0.053,410,4,33605399,18053282,14670872,26791,29148,1239,0.007,0.145,0.006,21784784,0.125,0.08,116,760,95830,153000,1421,1351,-0.04926,한화갤러리아
525,2024-01-30,074610,0.038,0.046,-0.007,0.012,1,632,916500,558190,330765,1896,1723,2945,0.022,0.185,0.014,2329418,0.087,0.08,138,164,100930,102230,3495,3215,-0.08011,이엔플러스
524,2024-01-30,006220,-0.017,0.138,-0.047,0.024,665,568,11820032,6051802,5381500,33446,39482,9110,-0.03,0.038,-0.049,1811228,0.092,0.08,117,487,95900,130400,9480,10370,0.09388,제주은행
523,2024-01-29,451220,-0.058,-0.029,-0.11,-0.093,65,750,2079955,1077969,636858,10490,9678,21850,0.066,0.11,0.016,1483595,0.092,0.08,137,249,100900,110500,24300,26550,0.09259,아이엠티
522,2024-01-29,348370,-0.024,0.204,-0.055,0.193,747,3,2478208,995921,1331781,28207,34037,135500,0.044,0.122,0.03,1222595,0.09,0.08,101,296,95100,112830,152300,166100,0.09061,엔켐
521,2024-01-29,278650,-0.008,0.086,-0.029,0.033,40,1,10968284,5611616,5146832,13626,15433,3260,0.012,0.183,0.005,11020748,0.089,0.08,263,566,111200,134330,3860,3550,-0.08031,HLB바이오스텝
