,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
3282,2024-05-09,233740,-0.68,123100,11710,-0.97,-0.63,-1.14,-0.93,381,362,295192,207206,1680,702,0.517,0.433,433,123700,11740,0.00256,452,124630,11770,0.00512,459,125000,11790,0.00683,539,133000,11740,0.00256,539,133000,11740,0.00256
3281,2024-05-09,233740,-0.68,122100,11745,-0.42,-0.42,-1.14,-0.76,340,362,655064,383319,3270,996,0.467,0.4,459,125000,11780,0.00298,461,125100,11800,0.00468,519,132000,11760,0.00128,519,132000,11760,0.00128,519,132000,11760,0.00128
3280,2024-05-09,233740,-0.68,121100,11745,-0.08,0.0,-1.14,-0.68,322,362,835066,490365,3868,1104,0.417,0.373,459,125000,11780,0.00298,461,125100,11800,0.00468,499,131000,11760,0.00128,499,131000,11760,0.00128,499,131000,11760,0.00128
3279,2024-05-09,233740,-0.68,120100,11715,0.17,0.17,-1.01,-1.01,300,359,813799,439697,3516,948,0.383,0.322,376,120830,11750,0.00299,452,124630,11770,0.00469,461,125100,11800,0.00726,479,130000,11750,0.00299,479,130000,11750,0.00299
3278,2024-05-09,233740,-0.68,115100,11780,0.21,0.34,-0.59,-0.38,287,330,563519,377775,1878,1167,0.433,0.397,459,125000,11790,0.00085,459,125000,11790,0.00085,459,125000,11790,0.00085,459,125000,11790,0.00085,459,125000,11790,0.00085
3277,2024-05-09,233740,-0.68,114100,11820,0.04,0.34,-0.21,-0.21,272,319,549290,392690,1315,1647,0.367,0.466,439,124000,11745,-0.00635,439,124000,11745,-0.00635,439,124000,11745,-0.00635,439,124000,11745,-0.00635,439,124000,11745,-0.00635
3276,2024-05-09,233740,-0.68,113100,11850,-0.34,0.34,-0.34,0.13,272,240,635656,760845,1241,2422,0.433,0.544,419,123000,11720,-0.01097,419,123000,11720,-0.01097,419,123000,11720,-0.01097,419,123000,11720,-0.01097,419,123000,11720,-0.01097
3275,2024-05-09,233740,-0.68,112100,11855,-0.68,0.34,-0.68,0.17,272,220,555791,797694,1077,2412,0.517,0.586,399,122000,11740,-0.0097,399,122000,11740,-0.0097,399,122000,11740,-0.0097,399,122000,11740,-0.0097,399,122000,11740,-0.0097
3274,2024-05-09,233740,-0.68,111100,11835,-0.3,0.21,-0.76,0.04,252,216,500921,803485,1526,1916,0.567,0.526,271,111600,11870,0.00296,379,121000,11750,-0.00718,379,121000,11750,-0.00718,379,121000,11750,-0.00718,379,121000,11750,-0.00718
3273,2024-05-09,233740,-0.68,110100,11790,-0.42,-0.08,-0.76,-0.21,237,216,447767,609798,1495,1957,0.517,0.456,250,110530,11820,0.00254,252,110630,11850,0.00509,271,111600,11870,0.00679,359,120000,11710,-0.00679,359,120000,11710,-0.00679
3272,2024-05-09,233740,-0.68,105100,11750,-0.51,-0.13,-0.76,-0.68,194,216,405868,479280,1484,1583,0.467,0.464,232,105630,11780,0.00255,236,105830,11810,0.00511,251,110600,11830,0.00681,252,110630,11850,0.00851,288,112430,11880,0.01106
3271,2024-05-09,233740,-0.68,104100,11795,-0.55,-0.13,-0.63,-0.3,194,143,313744,389328,954,1517,0.483,0.483,251,110600,11830,0.00297,252,110630,11850,0.00466,288,112430,11880,0.00721,319,114000,11805,0.00085,319,114000,11805,0.00085
3270,2024-05-09,233740,-0.68,103100,11775,-0.3,-0.25,-0.63,-0.51,127,143,279804,266001,1061,838,0.45,0.483,194,103730,11810,0.00297,194,103730,11830,0.00467,252,110630,11860,0.00722,288,112430,11880,0.00892,299,113000,11845,0.00594
3269,2024-05-09,233740,-0.68,102100,11775,-0.59,-0.17,-0.63,-0.55,104,143,418763,483056,1313,1992,0.467,0.492,194,103730,11810,0.00297,194,103730,11830,0.00467,252,110630,11860,0.00722,279,112000,11850,0.00637,279,112000,11850,0.00637
3268,2024-05-09,233740,-0.68,101100,11760,-0.97,-0.17,-1.01,-0.59,104,82,391011,493512,1274,2173,0.483,0.559,192,103630,11790,0.00255,194,103730,11820,0.0051,252,110630,11840,0.0068,252,110630,11860,0.0085,259,111000,11835,0.00638
3267,2024-05-09,233740,-0.68,100100,11795,-0.72,-0.17,-1.06,-0.42,104,74,457183,524402,1994,2213,0.5,0.559,194,103730,11830,0.00297,239,110000,11805,0.00085,239,110000,11805,0.00085,239,110000,11805,0.00085,239,110000,11805,0.00085
3266,2024-05-09,233740,-0.68,95100,11760,-0.76,-0.38,-1.06,-0.63,55,46,484166,480933,2473,2001,0.5,0.517,103,95200,11790,0.00255,194,103730,11820,0.0051,219,105000,11750,-0.00085,219,105000,11750,-0.00085,219,105000,11750,-0.00085
3265,2024-05-09,233740,-0.68,94100,11715,-1.1,-0.38,-1.27,-1.06,55,24,736309,634854,3424,2260,0.55,0.5,99,95000,11750,0.00299,101,95100,11770,0.00469,103,95200,11800,0.00726,194,103730,11820,0.00896,199,104000,11795,0.00683
3264,2024-05-09,233740,-0.68,93100,11745,-0.68,-0.38,-1.48,-0.59,55,6,1421784,1119883,5529,3891,0.55,0.508,103,95200,11780,0.00298,103,95200,11800,0.00468,179,103000,11770,0.00213,179,103000,11770,0.00213,179,103000,11770,0.00213
3263,2024-05-08,233740,-0.17,142100,11685,-1.82,-0.8,-1.82,-1.14,622,580,619539,897627,1541,4303,0.567,0.508,653,142700,11720,0.003,664,143230,11740,0.00471,716,145830,11770,0.00727,724,150230,11790,0.00899,749,151500,11810,0.0107
3262,2024-05-08,233740,-0.17,141100,11690,-1.95,-1.06,-1.95,-1.06,606,560,518078,796424,1233,3504,0.517,0.569,622,141130,11720,0.00257,670,143530,11750,0.00513,716,145830,11770,0.00684,724,150230,11790,0.00855,739,151000,11795,0.00898
3261,2024-05-08,233740,-0.17,140100,11655,-1.99,-1.31,-1.99,-1.31,594,540,324044,603859,974,2507,0.567,0.579,618,140930,11690,0.003,622,141130,11710,0.00472,653,142700,11730,0.00644,685,144300,11760,0.00901,719,150000,11760,0.00901
3260,2024-05-08,233740,-0.17,135100,11595,-2.16,-1.65,-2.2,-1.82,574,527,320404,431165,743,1667,0.517,0.545,588,135430,11630,0.00302,591,135600,11650,0.00474,604,140230,11670,0.00647,622,141130,11700,0.00906,622,141130,11720,0.01078
3259,2024-05-08,233740,-0.17,134100,11585,-2.29,-1.82,-2.41,-1.95,556,503,274037,314273,721,1278,0.583,0.526,586,135330,11620,0.00302,588,135430,11640,0.00475,595,135800,11660,0.00647,618,140930,11690,0.00906,622,141130,11710,0.01079
3258,2024-05-08,233740,-0.17,133100,11580,-2.2,-1.91,-2.41,-1.99,536,503,315020,373731,939,1335,0.55,0.5,574,134730,11610,0.00259,588,135430,11640,0.00518,595,135800,11660,0.00691,606,140330,11680,0.00864,622,141130,11710,0.01123
3257,2024-05-08,233740,-0.17,132100,11555,-2.58,-2.12,-2.71,-2.16,516,465,422886,419845,2484,1114,0.517,0.433,536,132830,11590,0.00303,574,134730,11610,0.00476,588,135430,11630,0.00649,595,135800,11660,0.00909,606,140330,11680,0.01082
3256,2024-05-08,233740,-0.17,131100,11535,-2.16,-2.16,-2.71,-2.29,440,465,465842,388061,2918,1204,0.4,0.467,532,132630,11570,0.00303,536,132830,11590,0.00477,574,134730,11610,0.0065,588,135430,11640,0.0091,595,135800,11660,0.01084
3255,2024-05-08,233740,-0.17,130100,11550,-2.37,-2.07,-2.71,-2.37,435,465,494549,314522,2985,1277,0.4,0.517,532,132630,11580,0.0026,574,134730,11610,0.00519,588,135430,11630,0.00693,591,135600,11650,0.00866,599,140000,11655,0.00909
3254,2024-05-08,233740,-0.17,125100,11505,-2.2,-2.07,-2.58,-2.58,435,459,322891,157942,1627,1070,0.333,0.508,478,125930,11540,0.00304,481,130100,11560,0.00478,532,132630,11580,0.00652,574,134730,11610,0.00913,579,135000,11595,0.00782
3253,2024-05-08,233740,-0.17,124100,11555,-2.46,-2.07,-2.54,-2.16,435,383,268929,263592,1162,1233,0.483,0.569,536,132830,11590,0.00303,559,134000,11580,0.00216,559,134000,11580,0.00216,559,134000,11580,0.00216,559,134000,11580,0.00216
3252,2024-05-08,233740,-0.17,123100,11530,-2.29,-2.16,-2.54,-2.24,392,377,226639,228909,1229,919,0.433,0.5,430,123530,11560,0.0026,536,132830,11590,0.0052,539,133000,11575,0.0039,539,133000,11575,0.0039,539,133000,11575,0.0039
3251,2024-05-08,233740,-0.17,122100,11550,-2.37,-2.16,-2.54,-2.24,392,377,218424,272229,1160,1040,0.5,0.559,519,132000,11555,0.00043,519,132000,11555,0.00043,519,132000,11555,0.00043,519,132000,11555,0.00043,519,132000,11555,0.00043
3250,2024-05-08,233740,-0.17,121100,11520,-2.5,-2.24,-2.71,-2.46,352,328,310184,298831,1570,1134,0.433,0.517,391,121600,11550,0.0026,499,131000,11540,0.00174,499,131000,11540,0.00174,499,131000,11540,0.00174,499,131000,11540,0.00174
3249,2024-05-08,233740,-0.17,120100,11540,-2.33,-2.24,-2.75,-2.37,352,313,753654,510621,4210,1731,0.467,0.55,430,123530,11570,0.0026,479,130000,11530,-0.00087,479,130000,11530,-0.00087,479,130000,11530,-0.00087,479,130000,11530,-0.00087
3248,2024-05-08,233740,-0.17,115100,11530,-2.07,-2.03,-2.75,-2.46,281,313,942577,583491,5478,1764,0.45,0.45,397,121900,11560,0.0026,459,125000,11505,-0.00217,459,125000,11505,-0.00217,459,125000,11505,-0.00217,459,125000,11505,-0.00217
3247,2024-05-08,233740,-0.17,114100,11510,-1.82,-1.82,-2.75,-2.5,260,313,1055525,471186,6552,1482,0.383,0.417,337,114900,11540,0.00261,430,123530,11570,0.00521,439,124000,11555,0.00391,439,124000,11555,0.00391,439,124000,11555,0.00391
3246,2024-05-08,233740,-0.17,113100,11535,-1.78,-1.61,-2.33,-2.29,245,295,716491,284263,4512,932,0.4,0.35,419,123000,11545,0.00087,419,123000,11545,0.00087,419,123000,11545,0.00087,419,123000,11545,0.00087,419,123000,11545,0.00087
3245,2024-05-08,233740,-0.17,112100,11560,-1.57,-1.57,-2.07,-2.03,220,274,770218,242572,4814,865,0.35,0.407,399,122000,11545,-0.0013,399,122000,11545,-0.0013,399,122000,11545,-0.0013,399,122000,11545,-0.0013,399,122000,11545,-0.0013
3244,2024-05-08,233740,-0.17,111100,11595,-1.48,-1.35,-1.82,-1.82,207,258,572687,261801,3437,825,0.367,0.39,379,121000,11520,-0.00647,379,121000,11520,-0.00647,379,121000,11520,-0.00647,379,121000,11520,-0.00647,379,121000,11520,-0.00647
3243,2024-05-08,233740,-0.17,110100,11600,-1.35,-1.35,-1.74,-1.74,180,226,553013,298335,3485,946,0.333,0.431,359,120000,11530,-0.00603,359,120000,11530,-0.00603,359,120000,11530,-0.00603,359,120000,11530,-0.00603,359,120000,11530,-0.00603
3242,2024-05-08,233740,-0.17,105100,11620,-1.31,-1.27,-1.65,-1.52,175,190,405117,297765,2379,923,0.367,0.39,339,115000,11520,-0.00861,339,115000,11520,-0.00861,339,115000,11520,-0.00861,339,115000,11520,-0.00861,339,115000,11520,-0.00861
3241,2024-05-08,233740,-0.17,104100,11640,-1.61,-1.1,-1.65,-1.4,154,190,444764,401402,2554,1251,0.433,0.483,319,114000,11515,-0.01074,319,114000,11515,-0.01074,319,114000,11515,-0.01074,319,114000,11515,-0.01074,319,114000,11515,-0.01074
3240,2024-05-08,233740,-0.17,103100,11650,-1.31,-1.1,-1.61,-1.4,154,139,476936,414788,2215,1209,0.417,0.475,299,113000,11540,-0.00944,299,113000,11540,-0.00944,299,113000,11540,-0.00944,299,113000,11540,-0.00944,299,113000,11540,-0.00944
3239,2024-05-08,233740,-0.17,102100,11655,-1.4,-1.1,-1.61,-1.23,115,139,566088,515195,2791,1728,0.483,0.552,279,112000,11570,-0.00729,279,112000,11570,-0.00729,279,112000,11570,-0.00729,279,112000,11570,-0.00729,279,112000,11570,-0.00729
3238,2024-05-08,233740,-0.17,101100,11620,-0.47,-0.47,-1.69,-1.61,80,91,1473373,909460,8074,2575,0.45,0.424,145,101300,11650,0.00258,154,101730,11680,0.00516,259,111000,11595,-0.00215,259,111000,11595,-0.00215,259,111000,11595,-0.00215
3237,2024-05-08,233740,-0.17,100100,11660,-0.51,-0.25,-1.69,-1.4,72,91,1572978,1020123,9384,2984,0.467,0.404,239,110000,11605,-0.00472,239,110000,11605,-0.00472,239,110000,11605,-0.00472,239,110000,11605,-0.00472,239,110000,11605,-0.00472
3236,2024-05-08,233740,-0.17,95100,11640,0.47,0.47,-1.69,-1.35,40,91,1898134,1048384,10694,2848,0.383,0.259,111,95600,11670,0.00258,219,105000,11630,-0.00086,219,105000,11630,-0.00086,219,105000,11630,-0.00086,219,105000,11630,-0.00086
3235,2024-05-08,233740,-0.17,94100,11755,0.21,0.64,-0.64,-0.55,26,66,1226120,1064881,5965,3561,0.433,0.397,199,104000,11645,-0.00936,199,104000,11645,-0.00936,199,104000,11645,-0.00936,199,104000,11645,-0.00936,199,104000,11645,-0.00936
3234,2024-05-08,233740,-0.17,93100,11750,-0.17,0.64,-0.89,-0.55,26,4,1581087,1370823,6087,4518,0.5,0.5,71,93600,11780,0.00255,179,103000,11645,-0.00894,179,103000,11645,-0.00894,179,103000,11645,-0.00894,179,103000,11645,-0.00894
3233,2024-05-07,233740,2.99,142100,11870,1.62,1.75,1.24,1.32,605,635,494917,135996,1297,510,0.3,0.441,759,152000,11830,-0.00337,759,152000,11830,-0.00337,759,152000,11830,-0.00337,759,152000,11830,-0.00337,759,152000,11830,-0.00337
3232,2024-05-07,233740,2.99,141100,11895,1.75,1.79,1.54,1.58,563,591,331399,146325,924,574,0.367,0.467,739,151000,11855,-0.00336,739,151000,11855,-0.00336,739,151000,11855,-0.00336,739,151000,11855,-0.00336,739,151000,11855,-0.00336
3231,2024-05-07,233740,2.99,140100,11900,1.58,1.83,1.54,1.54,546,591,375219,244817,1106,949,0.417,0.467,719,150000,11820,-0.00672,719,150000,11820,-0.00672,719,150000,11820,-0.00672,719,150000,11820,-0.00672,719,150000,11820,-0.00672
3230,2024-05-07,233740,2.99,135100,11915,1.37,1.83,1.37,1.71,546,520,322533,329182,909,1225,0.5,0.55,699,145000,11800,-0.00965,699,145000,11800,-0.00965,699,145000,11800,-0.00965,699,145000,11800,-0.00965,699,145000,11800,-0.00965
3229,2024-05-07,233740,2.99,134100,11925,1.24,1.83,1.15,1.71,546,502,565989,403066,2056,1275,0.467,0.55,679,144000,11815,-0.00922,679,144000,11815,-0.00922,679,144000,11815,-0.00922,679,144000,11815,-0.00922,679,144000,11815,-0.00922
3228,2024-05-07,233740,2.99,133100,11910,1.45,1.62,1.15,1.62,539,502,601533,285812,1874,955,0.333,0.567,547,133400,11940,0.00252,659,143000,11850,-0.00504,659,143000,11850,-0.00504,659,143000,11850,-0.00504,659,143000,11850,-0.00504
3227,2024-05-07,233740,2.99,132100,11880,1.62,1.62,1.15,1.37,460,502,652155,194356,2117,643,0.217,0.431,539,133000,11910,0.00253,547,133400,11940,0.00505,639,142000,11875,-0.00042,639,142000,11875,-0.00042,639,142000,11875,-0.00042
3226,2024-05-07,233740,2.99,131100,11865,1.71,1.71,1.28,1.28,440,495,386221,96243,884,406,0.267,0.436,537,132900,11900,0.00295,542,133130,11920,0.00464,619,141000,11905,0.00337,619,141000,11905,0.00337,619,141000,11905,0.00337
3225,2024-05-07,233740,2.99,130100,11890,1.54,1.71,1.45,1.49,438,477,285776,78943,1011,325,0.3,0.407,542,133130,11920,0.00252,599,140000,11900,0.00084,599,140000,11900,0.00084,599,140000,11900,0.00084,599,140000,11900,0.00084
3224,2024-05-07,233740,2.99,125100,11910,1.75,1.75,1.54,1.62,400,420,325033,83470,1231,368,0.35,0.482,547,133400,11940,0.00252,579,135000,11920,0.00084,579,135000,11920,0.00084,579,135000,11920,0.00084,579,135000,11920,0.00084
3223,2024-05-07,233740,2.99,124100,11920,1.96,2.01,1.54,1.71,381,420,376046,89920,1262,431,0.333,0.525,559,134000,11920,0.0,559,134000,11920,0.0,559,134000,11920,0.0,559,134000,11920,0.0,559,134000,11920,0.0
3222,2024-05-07,233740,2.99,123100,11900,1.79,2.01,1.58,1.58,381,415,371464,175485,1099,738,0.4,0.559,539,133000,11910,0.00084,539,133000,11910,0.00084,539,133000,11910,0.00084,539,133000,11910,0.00084,539,133000,11910,0.00084
3221,2024-05-07,233740,2.99,122100,11920,1.88,2.01,1.75,1.75,381,392,304837,236867,768,858,0.45,0.517,519,132000,11880,-0.00336,519,132000,11880,-0.00336,519,132000,11880,-0.00336,519,132000,11880,-0.00336,519,132000,11880,-0.00336
3220,2024-05-07,233740,2.99,121100,11955,1.83,1.96,1.75,1.96,372,321,224418,302959,711,1091,0.517,0.552,499,131000,11870,-0.00711,499,131000,11870,-0.00711,499,131000,11870,-0.00711,499,131000,11870,-0.00711,499,131000,11870,-0.00711
3219,2024-05-07,233740,2.99,120100,11940,1.66,1.88,1.62,1.79,326,301,235643,310407,797,1026,0.55,0.517,479,130000,11895,-0.00377,479,130000,11895,-0.00377,479,130000,11895,-0.00377,479,130000,11895,-0.00377,479,130000,11895,-0.00377
3218,2024-05-07,233740,2.99,115100,11940,1.49,1.88,1.49,1.88,326,280,257092,400714,761,1104,0.65,0.596,459,125000,11910,-0.00251,459,125000,11910,-0.00251,459,125000,11910,-0.00251,459,125000,11910,-0.00251,459,125000,11910,-0.00251
3217,2024-05-07,233740,2.99,114100,11935,1.32,1.79,1.28,1.79,319,262,339013,395839,1104,1104,0.633,0.579,439,124000,11920,-0.00126,439,124000,11920,-0.00126,439,124000,11920,-0.00126,439,124000,11920,-0.00126,439,124000,11920,-0.00126
3216,2024-05-07,233740,2.99,113100,11915,1.37,1.66,1.24,1.66,288,241,516326,435772,1543,1161,0.533,0.569,371,120600,11950,0.00294,419,123000,11905,-0.00084,419,123000,11905,-0.00084,419,123000,11905,-0.00084,419,123000,11905,-0.00084
3215,2024-05-07,233740,2.99,112100,11895,1.19,1.49,1.15,1.45,249,232,605633,429564,1826,1260,0.483,0.617,319,114000,11930,0.00294,371,120600,11950,0.00462,399,122000,11925,0.00252,399,122000,11925,0.00252,399,122000,11925,0.00252
3214,2024-05-07,233740,2.99,111100,11875,1.75,1.83,1.15,1.45,204,217,809571,546672,3356,1396,0.45,0.492,283,112200,11910,0.00295,319,114000,11930,0.00463,379,121000,11950,0.00632,379,121000,11950,0.00632,379,121000,11950,0.00632
3213,2024-05-07,233740,2.99,110100,11875,2.01,2.01,1.15,1.32,180,217,1028541,498115,4857,1455,0.45,0.441,283,112200,11910,0.00295,319,114000,11930,0.00463,359,120000,11930,0.00463,359,120000,11930,0.00463,359,120000,11930,0.00463
3212,2024-05-07,233740,2.99,105100,11860,1.96,2.01,1.15,1.24,163,217,995566,419977,4923,1188,0.367,0.237,247,110400,11890,0.00253,293,112700,11920,0.00506,326,114330,11940,0.00675,339,115000,11940,0.00675,339,115000,11940,0.00675
3211,2024-05-07,233740,2.99,104100,11925,2.09,2.18,1.49,1.71,144,192,853875,298687,3454,932,0.367,0.288,319,114000,11930,0.00042,319,114000,11930,0.00042,319,114000,11930,0.00042,319,114000,11930,0.00042,319,114000,11930,0.00042
3210,2024-05-07,233740,2.99,103100,11955,2.3,2.3,1.92,2.01,120,161,619062,333507,2399,777,0.433,0.328,299,113000,11915,-0.00335,299,113000,11915,-0.00335,299,113000,11915,-0.00335,299,113000,11915,-0.00335,299,113000,11915,-0.00335
3209,2024-05-07,233740,2.99,102100,11945,2.09,2.3,1.96,2.01,109,130,621688,433904,2319,1006,0.467,0.456,279,112000,11890,-0.0046,279,112000,11890,-0.0046,279,112000,11890,-0.0046,279,112000,11890,-0.0046,279,112000,11890,-0.0046
3208,2024-05-07,233740,2.99,101100,11965,2.47,2.47,1.96,2.05,80,130,770307,462482,3202,1178,0.417,0.414,259,111000,11890,-0.00627,259,111000,11890,-0.00627,259,111000,11890,-0.00627,259,111000,11890,-0.00627,259,111000,11890,-0.00627
3207,2024-05-07,233740,2.99,100100,11990,2.56,2.65,2.05,2.22,75,99,906867,644160,3170,1571,0.417,0.39,239,110000,11875,-0.00959,239,110000,11875,-0.00959,239,110000,11875,-0.00959,239,110000,11875,-0.00959,239,110000,11875,-0.00959
3206,2024-05-07,233740,2.99,95100,11965,3.28,3.37,2.05,2.05,45,99,1906047,903484,5089,2263,0.333,0.35,219,105000,11865,-0.00836,219,105000,11865,-0.00836,219,105000,11865,-0.00836,219,105000,11865,-0.00836,219,105000,11865,-0.00836
3205,2024-05-07,233740,2.99,94100,12010,3.37,3.75,2.18,2.39,31,57,2127600,1631177,5011,4642,0.4,0.433,199,104000,11920,-0.00749,199,104000,11920,-0.00749,199,104000,11920,-0.00749,199,104000,11920,-0.00749,199,104000,11920,-0.00749
3204,2024-05-07,233740,2.99,93100,12015,2.99,3.75,2.18,2.43,31,57,2863666,2877034,6322,8686,0.45,0.533,179,103000,11955,-0.00499,179,103000,11955,-0.00499,179,103000,11955,-0.00499,179,103000,11955,-0.00499,179,103000,11955,-0.00499
3203,2024-05-03,233740,1.18,142100,11765,-0.04,-0.04,-0.8,-0.72,580,630,822933,529506,3235,762,0.367,0.2,675,143800,11800,0.00297,690,144530,11820,0.00467,759,152000,11745,-0.0017,759,152000,11745,-0.0017,759,152000,11745,-0.0017
3202,2024-05-03,233740,1.18,141100,11785,-0.17,0.0,-0.59,-0.46,575,610,582883,543834,2180,888,0.467,0.288,690,144530,11820,0.00297,739,151000,11765,-0.0017,739,151000,11765,-0.0017,739,151000,11765,-0.0017,739,151000,11765,-0.0017
3201,2024-05-03,233740,1.18,140100,11800,-0.13,0.08,-0.42,-0.25,548,594,474247,535858,1847,854,0.508,0.328,719,150000,11805,0.00042,719,150000,11805,0.00042,719,150000,11805,0.00042,719,150000,11805,0.00042,719,150000,11805,0.00042
3200,2024-05-03,233740,1.18,135100,11840,0.21,0.3,-0.34,0.0,522,568,625146,536897,1923,938,0.475,0.362,699,145000,11790,-0.00422,699,145000,11790,-0.00422,699,145000,11790,-0.00422,699,145000,11790,-0.00422,699,145000,11790,-0.00422
3199,2024-05-03,233740,1.18,134100,11825,0.21,0.42,-0.21,-0.21,512,559,628090,557801,1631,1356,0.441,0.373,679,144000,11790,-0.00296,679,144000,11790,-0.00296,679,144000,11790,-0.00296,679,144000,11790,-0.00296,679,144000,11790,-0.00296
3198,2024-05-03,233740,1.18,133100,11830,0.17,0.42,-0.13,-0.08,512,537,766098,579769,1577,1463,0.417,0.433,659,143000,11745,-0.00719,659,143000,11745,-0.00719,659,143000,11745,-0.00719,659,143000,11745,-0.00719,659,143000,11745,-0.00719
3197,2024-05-03,233740,1.18,132100,11865,0.08,0.42,0.0,0.25,512,494,578586,605776,1206,1803,0.433,0.483,639,142000,11760,-0.00885,639,142000,11760,-0.00885,639,142000,11760,-0.00885,639,142000,11760,-0.00885,639,142000,11760,-0.00885
3196,2024-05-03,233740,1.18,131100,11870,0.13,0.25,-0.08,0.21,470,454,521728,449112,1189,1254,0.35,0.417,619,141000,11790,-0.00674,619,141000,11790,-0.00674,619,141000,11790,-0.00674,619,141000,11790,-0.00674,619,141000,11790,-0.00674
3195,2024-05-03,233740,1.18,130100,11865,-0.08,0.25,-0.13,0.17,470,423,348837,384189,999,1300,0.417,0.386,599,140000,11815,-0.00421,599,140000,11815,-0.00421,599,140000,11815,-0.00421,599,140000,11815,-0.00421,599,140000,11815,-0.00421
3194,2024-05-03,233740,1.18,125100,11855,-0.21,0.13,-0.21,0.04,438,400,282859,273140,839,894,0.367,0.429,505,131300,11890,0.00295,579,135000,11845,-0.00084,579,135000,11845,-0.00084,579,135000,11845,-0.00084,579,135000,11845,-0.00084
3193,2024-05-03,233740,1.18,124100,11860,-0.13,0.13,-0.21,0.13,438,400,454311,472285,868,1489,0.45,0.5,505,131300,11890,0.00253,559,134000,11820,-0.00337,559,134000,11820,-0.00337,559,134000,11820,-0.00337,559,134000,11820,-0.00337
