,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
3486,20250523,376180,-0.004,0.174,-0.032,-0,408,6,7940304,4443408,3339457,18996,19890,2695,0.015,0.158,0.013,39,0,2194923,1079626,1080461,3786,4130,6,93400,2960,0.095973,-0.0391622,-0.0205811,257,45,피코그램,0.09
3485,20250523,354200,-0.01,0.032,-0.011,0.032,760,2,128805,47147,72530,279,455,1985,0.035,0.098,0.02,9,18,153481,76513,76968,295,343,38,95000,2120,0.00507547,-0.0373774,-0.0232264,27,620,엔젠바이오,-0.0232264
3484,20250523,330350,-0.003,0.299,-0.005,0.299,495,134,4579109,2654235,1880199,18430,18862,8300,0.157,0.259,0.133,9,25,2950589,1494842,1393598,14810,14541,244,113300,9930,0.038282,-0.0956556,-0.0442961,329,295,위더스제약,-0.048
3483,20250523,309930,0.025,0.181,-0.008,0.027,150,24,446775,228885,207566,1327,1538,2435,0.039,0.131,0.035,29,0,88919,45221,34097,228,227,74,100800,2620,0.0628855,-0.0191756,0.0476183,544,49,오하임앤컴퍼니,0.0476183
3482,20250523,308100,-0.025,0.008,-0.078,-0.056,5,218,1028959,547120,327679,2807,2281,4840,0.244,0.281,0.141,5,47,2109246,1179551,835634,5301,5158,63,100230,5900,-0.00538983,-0.149458,-0.147763,0,635,형지글로벌,-0.048
3481,20250523,286750,-0.007,-0.006,-0.171,-0.124,1,524,694934,468645,207829,1039,2015,2330,0.049,0.116,0.049,10,0,123591,33127,90464,148,189,51,95630,2515,0.00595229,-0.0179046,-1.19284e-05,645,68,나노실리칸첨단소재,-1.19284e-05
3480,20250523,223310,0,0.095,-0.016,0,93,5,321281,160365,159241,695,831,2830,0.023,0.09,0.007,14,40,40491,20616,19875,121,140,500,134100,2975,0.0400168,-0.00536134,0.0299328,196,14,딥마인드,0.0299328
3479,20250523,217820,0,0.144,-0.009,0.071,646,4,1301514,637810,603123,3101,4012,2855,-0.077,-0.039,-0.102,9,0,97025,40656,56369,245,349,31,94630,2685,0.00358659,-0.0243464,-0.0150354,4,30,원익피앤이,-0.0150354
3478,20250523,214610,0.06,0.299,0.051,0.299,720,0,3397267,1677510,1498625,17160,18328,8470,-0.149,-0.073,-0.167,35,19,396788,214184,167727,1648,1783,16,93900,7520,0.00464894,-0.0977447,-0.0804574,3,619,더바이오메드,-0.048
3477,20250523,114450,0.152,0.299,0.147,0.299,22,4,7225163,3705380,2549328,8801,7845,2865,0.07,0.141,0.026,28,5,3815129,1939739,1725269,6125,6820,134,103800,3160,0.0169873,-0.174468,-0.0953544,2,423,그린생명과학,-0.048
3476,20250523,112290,-0.021,-0.019,-0.07,-0.07,0,126,294203,198008,89482,2824,1929,22600,0,0.002,-0.055,0,14,50299,34813,15486,465,344,89,101530,22250,0.0159775,-0.00874157,-0.002,305,881,와이씨켐,-0.002
3475,20250523,105840,-0.014,0.024,-0.044,-0.009,418,26,626711,379954,238738,2427,1954,8820,0.043,0.12,0.041,14,0,1043592,560123,483469,3957,4410,89,101530,9600,0.00633333,-0.0478333,-0.0353333,66,598,우진,-0.0353333
3474,20250523,011700,-0.007,0.003,-0.03,-0.017,419,83,159470,84418,72602,426,367,2930,0.024,0.085,0.024,19,0,585451,300095,285356,935,1208,41,95130,3115,0.17617,-0.00681541,0.121596,350,6,한신기계,0.09
3473,20250523,010770,0.066,0.144,-0.062,-0.062,2,760,4943942,2822996,1852378,23773,24271,9200,-0.051,0.071,-0.059,16,0,1036221,533893,442680,4194,4459,8,93500,9380,0.162179,-0.04571,0.101412,360,144,평화홀딩스,0.09
3472,20250523,046210,-0.016,0.072,-0.025,0.022,257,20,361792,178685,177753,1274,1253,2285,-0.017,0.053,-0.022,13,0,64561,29185,35376,174,181,47,95430,2320,0.00877586,-0.0321724,-0.014931,1053,665,HLB파나진,-0.014931
3471,20250523,021040,0.008,0.195,-0.052,0.074,719,4,2619067,1337734,1109009,4769,4778,1703,-0.004,0.039,-0.039,1,47,163657,101778,61879,305,215,165,105330,1702,0.00446298,-0.0730928,-0.0730928,4,534,대호특수강,-0.048
3470,20250523,019990,0.025,0.159,-0.022,0.017,423,207,1524982,861749,622196,5941,5426,6130,0.037,0.163,0.031,19,1,894260,449149,404224,3374,3687,81,101130,6750,0.177259,-0.0197778,0.177259,74,21,에너토크,0.09
3469,20250523,014970,0,0.289,-0.019,0.112,708,58,5279715,2716761,2227376,21169,21064,7070,0.067,0.089,0.006,8,21,506792,272217,200668,2665,2526,69,100530,7470,0.0970629,-0.0528701,-0.0475154,103,629,삼륭물산,0.09
3468,20250523,013720,0,0.016,-0.02,-0.016,5,587,210559,105197,99562,414,436,1691,-0.019,-0.009,-0.082,0,23,129961,76994,52967,276,177,114,102800,1627,0.0281168,-0.163033,-0.07637,32,321,CBI,-0.048
3467,20250523,012700,0.025,0.093,-0.046,-0.036,470,394,5068057,2834213,2150498,12906,13567,5080,0.026,0.087,0.018,23,14,1084437,536488,547949,2931,2974,63,100230,5390,0.0425269,-0.0372505,-0.0316846,426,499,리드코프,-0.0316846
3466,20250523,011080,0,0.01,-0.104,-0.075,1,635,3507376,1738000,1353834,3765,3831,1642,0.276,0.297,0.196,2,47,9286951,5403642,2543834,6885,5621,43,95230,2070,0.0124928,-0.0899227,-0.0768792,20,614,형지I&C,-0.048
3465,20250523,001290,0,0.032,-0.058,-0.048,509,569,498181,271130,216830,852,616,473,0,0.068,-0.002,24,10,109760,49996,59764,171,194,11,93630,493,0.028426,-0.0405396,-0.0182272,377,1,상상인증권,-0.0182272
3464,20250523,001070,0,0.082,-0.015,0.082,760,12,126796,41168,73007,533,800,6360,-0.003,0.035,-0.025,21,21,39474,30545,8929,141,117,98,102000,6460,0.00573994,-0.0221238,-0.0112879,64,532,대한방직,-0.0112879
3463,20250522,348080,0,0,-0.076,-0.068,0,539,1636797,1105863,490392,2088,1148,1326,0.03,0.048,-0.017,26,2,494825,275528,219297,546,661,216,111900,1359,0.137073,-0.0233392,0.0134525,85,29,큐라티스,0.09
3462,20250522,344860,0,0.2,0,0.106,552,0,985830,540797,422502,3380,3605,2300,0.009,0.041,-0.057,3,44,107017,57541,49476,245,191,235,112830,2315,0.101672,-0.00847948,0.0303974,52,0,이노진,0.09
3461,20250522,109820,0.051,0.173,0.024,0.096,19,553,2315226,1218384,1006094,5319,5844,2795,0.057,0.143,0.041,44,6,1375446,666360,709086,2409,2743,8,93500,3085,0.151971,-0.0133452,0.0822788,591,3,진매트릭스,0.09
3460,20250522,089150,0.01,0.022,-0.024,-0.008,37,555,235378,99002,66787,621,859,2455,0.061,0.108,0.026,4,40,687245,400421,286824,1779,1394,363,123230,2620,0.160214,-0.0249008,0.00181679,199,97,케이씨티,0.09
3459,20250522,079190,-0.002,0.026,-0.016,-0.002,631,4,94770,40496,40293,132,220,502,0.026,0.096,0.012,14,5,76973,42143,34830,134,190,389,124530,531,0.00176648,-0.0302486,-0.0302486,26,310,케스피온,-0.0302486
3458,20250522,070590,-0.021,0,-0.238,-0.149,8,357,2029767,1246692,734684,2742,3376,2250,-0.036,-0.009,-0.073,6,36,100192,66170,34022,140,167,585,142330,2180,0.0209358,-0.0272294,-0.00658716,5,15,한솔인티큐브,-0.00658716
3457,20250522,068330,0.002,0.238,0.002,0.076,663,0,9911005,5140984,4191419,9564,9380,1171,0.094,0.183,0.068,0,35,3447304,1909792,1436775,4169,4594,10,93600,1297,0.0326955,-0.0567417,-0.0459476,1,402,일신바이오,-0.048
3456,20250522,066360,0,0.19,-0.036,0.037,450,40,13971288,7743890,5976588,15393,18444,915,0.012,0.039,-0.02,5,44,564512,346219,218293,536,644,24,94300,928,0.0184741,-0.0537241,-0.0494138,2,571,체리부로,-0.048
3455,20250522,060570,0.007,0.072,0.007,0.055,606,0,496226,184458,183176,844,1152,1885,0.167,0.172,0.069,1,45,1388479,822862,500992,1908,1539,382,124200,2140,0.0423925,-0.0716262,-0.0627477,4,306,드림어스컴퍼니,-0.048
3454,20250522,053030,0.012,0.133,0.01,0.125,753,5,2368052,985940,1346939,14127,18748,18090,0.073,0.175,0.073,15,0,4432291,2213921,2218370,23086,27038,45,95330,20650,-0.002,-0.111927,-0.0717337,2,543,바이넥스,-0.048
3453,20250522,042940,0.04,0.156,-0.015,-0.015,20,760,3428251,1897965,1396926,23331,24251,27150,0.046,0.061,-0.026,0,16,398482,220055,178427,3075,3226,54,95800,27900,0.0338423,-0.0306738,-0.018129,134,473,상지건설,-0.018129
3452,20250522,038530,0.024,0.179,0.016,0.068,132,0,22635657,11930031,10391550,13209,18010,268,0.045,0.097,0.03,5,1,3759074,1846613,1912461,2629,3281,47,95430,289,0.16409,-0.0227612,0.0464429,204,33,케이바이오,0.09
3451,20250522,038070,0.006,0.288,-0,0.17,663,3,4264065,2219621,1767853,19286,19188,8170,0.093,0.155,0.058,3,28,2348568,1255208,988097,9836,9238,108,102500,9110,0.00568386,-0.111769,-0.109574,7,583,서린바이오,-0.048
3450,20250522,014970,0.089,0.096,-0.126,-0.126,0,709,3312922,1924175,1242336,17394,16497,6360,0.038,0.138,-0.019,14,48,787640,397013,318740,2636,2477,107,102430,6800,0.171529,-0.0578824,0.0377059,547,447,삼륭물산,-0.048
3449,20250522,009620,-0.005,-0.002,-0.053,-0.05,0,3,411771,218695,157636,722,930,2070,0.063,0.063,-0.019,0,1,91206,43712,23721,143,111,229,112530,2135,0.026103,-0.0441546,-0.0207354,189,412,삼보산업,-0.0207354
3448,20250521,950220,-0.012,0.233,-0.016,0.118,121,0,21388394,11239340,9716776,28769,30089,1705,0.015,0.042,-0.022,0,50,815974,490145,325829,1138,649,71,100630,1734,0.00492042,-0.0308351,-0.0198777,27,110,네오이뮨텍,-0.0198777
3447,20250521,489460,1.527,1.912,0.973,1.02,9,758,32347508,17331676,13223803,266526,189422,18380,0.072,0.153,0.044,39,14,3312521,1723735,1588786,19068,19864,23,94230,20350,0.012742,-0.0540885,-0.0236216,170,124,바이오비쥬,-0.048
3446,20250521,459510,0.002,0.299,-0.071,0.15,614,172,16167859,8506876,7286247,105296,105746,25750,-0,0.078,-0.006,38,0,1680526,843085,837441,10563,13385,29,94530,26850,0.13394,-0.0168976,0.0594525,478,4,나우로보틱스,0.09
3445,20250521,376900,0.014,0.041,-0.079,-0.051,442,171,6964409,3829921,2958894,44880,48116,18920,0.062,0.102,0.026,22,39,2137736,1075203,1031002,12883,13198,62,100200,20350,0.025027,-0.0477002,-0.0329582,82,583,로킷헬스케어,-0.0329582
3444,20250521,355390,0.011,0.047,-0.009,0.019,659,238,328372,191947,126381,2079,1715,11920,-0.018,-0.015,-0.09,13,18,122035,85172,32405,541,459,36,94900,11410,0.0549676,-0.0133935,0.0146521,319,110,크라우드웍스,0.0146521
3443,20250521,291650,0.054,0.299,0.05,0.299,7,0,6530699,3751841,2548722,4695,5026,1406,0.091,0.109,0.008,0,26,2958693,1697046,1177463,3458,3664,13,93730,1502,-0.00599467,-0.125835,-0.112519,0,650,압타머사이언스,-0.048
3442,20250521,253840,-0.036,0.089,-0.06,0.013,108,22,11535722,5877739,4933333,45920,46196,7250,0.156,0.197,0.077,0,27,2822023,1668021,1154002,10584,9168,577,141930,8340,0.00639329,-0.0679472,-0.0679472,4,122,수젠텍,-0.048
3441,20250521,219750,-0.026,-0.026,-0.188,-0.186,0,169,658439,419046,216161,1478,1925,1541,0.057,0.298,0.044,6,1,1897919,1184001,661422,2773,2748,117,102930,1855,0.0761671,-0.00307817,0.0492129,97,6,한국비티비,0.0757925
3440,20250521,214610,-0.004,0.016,-0.005,-0,552,184,43619,20628,21457,172,231,5020,0.08,0.281,0.066,23,4,465098,211875,219361,2472,3053,139,104030,6010,0.0828586,-0.0319501,0.0828586,367,152,더바이오메드,0.0816805
3439,20250521,208710,0.006,0.154,-0.299,-0.222,653,558,2391771,1174093,918352,9919,10323,2575,-0.035,0.062,-0.041,31,0,326840,203226,112033,1221,1474,7,93430,2615,-8.79541e-05,-0.0670096,-0.0670096,75,692,포톤,-0.048
3438,20250521,145210,0.001,0.038,-0.047,-0.029,2,520,103998,70398,31107,258,177,972,-0.011,0.064,-0.011,9,0,13185,6371,6592,38,45,369,123530,1008,0.00296032,-0.0238254,-0.0119206,0,16,다이나믹디자인,-0.0119206
3437,20250521,109960,0.006,0.015,-0.07,-0.062,3,588,984208,757871,206820,255,460,320,0.012,0.016,-0.059,1,50,395800,364312,31488,64,55,11,93630,317,0.0137729,-0.00830915,-0.002,101,13,AP헬스케어,-0.002
3436,20250521,098120,-0.006,0.036,-0.022,0.024,646,1,513453,259579,237013,3708,3638,16600,0.033,0.12,0.003,13,3,348186,181026,143109,2500,2056,82,101200,17680,0.0375928,-0.0908009,-0.0743982,31,595,마이크로컨텍솔,-0.048
3435,20250521,079950,0,0.059,-0.007,-0.007,1,760,53020,24907,12799,269,643,587,0.06,0.072,0.007,0,10,51748,38118,13630,77,102,228,112500,615,0.0126341,-0.0410244,-0.00687805,0,287,인베니아,-0.00687805
3434,20250521,027740,0.053,0.197,-0.089,-0.041,69,587,72110681,39462867,30441938,54337,55120,1065,0.054,0.059,-0.005,0,23,2206495,1407378,799117,2199,1632,99,102030,1097,0.166642,-0.0275242,0.051783,291,128,마니커,0.09
3433,20250521,066790,0.124,0.299,0.105,0.205,39,6,37431929,20824581,15440347,30848,32568,1489,0.014,0.071,0.006,10,39,2346949,1420218,926731,3759,4336,100,102100,1554,0.223869,0.00379151,0.165954,580,0,씨씨에스,0.09
3432,20250521,066360,-0.091,0.095,-0.151,-0.131,71,590,11756294,6128832,5090003,9719,13974,882,0.056,0.057,-0.036,0,30,478701,283974,194727,787,940,99,102030,890,0.158674,-0.0368315,0.0260899,291,239,체리부로,0.09
3431,20250521,056360,-0.002,0.027,-0.002,0.009,1,0,36813,22284,11541,284,379,5600,0.007,0.071,0,21,0,81157,39260,41897,283,324,1,93130,5830,-0.002,-0.0328748,-0.0294443,0,250,코위버,-0.0294443
3430,20250521,011000,-0,0.002,-0.09,-0.023,0,5,3807084,2000662,1379410,5194,5182,2600,0.04,0.062,-0.031,2,29,1493868,966860,527008,2283,1681,576,141900,2660,-0.002,-0.0358346,-0.0283158,1,102,진원생명과학,-0.0283158
3429,20250521,038530,0,0.016,-0.027,-0.027,16,322,1448476,932326,444596,367,551,251,0.024,0.132,0.024,38,0,3478320,1318486,1986838,1193,1603,2,93200,274,0.0746423,-0.0348467,-0.0238978,84,532,케이바이오,-0.0238978
3428,20250521,014970,0.036,0.3,0.034,0.3,13,0,901790,640334,139957,2116,1189,7280,-0.048,0.049,-0.066,26,39,937286,514736,422550,5042,5190,60,100100,7300,0.0295068,-0.130767,-0.130767,90,639,삼륭물산,-0.048
3427,20250520,450950,-0.011,0.019,-0.025,-0.005,348,0,931448,488123,379092,6397,3891,11260,0.023,0.057,-0.005,8,33,561906,301849,260057,3548,3038,5,93330,11620,0.0160723,-0.022654,0.00230293,127,61,아스테라시스,0.00230293
3426,20250520,380540,-0.018,0.041,-0.035,0.041,756,381,247085,125902,107248,354,424,1888,0.003,0.039,-0.033,3,11,91801,48682,38542,164,109,4,93300,1892,0.02337,-0.0294841,0.0101564,633,78,옵티코어,0.0101564
3425,20250520,376900,0,0.083,-0.094,-0.06,36,476,5879845,3294878,2421757,35511,38753,19930,-0.007,-0.006,-0.067,0,39,603802,385609,218193,4084,4399,156,104900,19260,0.0727664,-0.0362679,-0.0196532,225,55,로킷헬스케어,-0.0196532
3424,20250520,253840,0.091,0.299,0.045,0.299,440,4,11416990,6095199,5214818,36356,38008,7160,-0.018,0.025,-0.06,8,12,1704554,900203,804351,6309,5870,3,93230,7100,0.0951831,-0.0372113,0.0191268,44,409,수젠텍,0.09
3423,20250520,250930,-0,0.018,-0.04,-0.04,107,760,105201,55670,41581,159,118,476,0.019,0.143,0.008,46,7,234408,121925,81883,238,371,334,121800,507,0.00194477,-0.0217239,-2.76134e-05,36,175,예선테크,-2.76134e-05
3422,20250520,18064K,-0.149,-0.055,-0.234,-0.192,542,215,414980,240416,150532,7529,6641,36750,-0.001,0.046,-0.048,27,14,39113,25434,13679,662,562,106,102400,36900,0.095561,-0.0399404,-0.00606504,40,80,한진칼우,0.09
3421,20250520,137940,0.019,0.069,-0.3,-0.294,2,726,21428213,12418368,7636360,11661,10204,740,-0.073,0.014,-0.122,35,1,3902648,2053002,1799629,1730,1892,406,125400,713,0.183133,-0.0230379,-0.00340252,42,143,넥스트아이,0.09
3420,20250520,117670,0,0,-0.042,-0.025,0,198,132424,87206,38509,167,102,749,0,0.061,-0.007,13,18,13313,8791,4522,25,21,30,94600,778,0.000570694,-0.0379897,-0.00714139,0,308,알파칩스,-0.00714139
3419,20250520,115530,0.067,0.298,0.047,0.298,7,0,5494008,3670603,1577487,1597,981,523,-0.029,-0.023,-0.159,0,11,4281009,2511227,1435865,1494,1950,9,93530,469,0.134461,-0.0169254,-0.0041322,97,24,씨엔플러스,0.09
3418,20250520,105840,0.045,0.067,-0.006,0.02,82,656,1122502,680431,419300,5312,3625,8310,0.026,0.149,0.026,18,0,1401066,662527,726704,5276,5865,52,95700,9170,0.0132672,-0.0456205,-0.0314438,11,704,우진,-0.0314438
3417,20250520,093240,0.002,0.004,-0.087,-0.071,1,162,1247906,730430,488130,2002,1815,2090,0.005,0.086,0,21,4,539016,305349,233667,571,713,163,105230,2170,0.0279539,-0.0250415,-0.0135207,346,27,형지엘리트,-0.0135207
3416,20250520,090080,0.018,0.027,-0.131,-0.103,0,422,4377392,2367904,1817351,5025,4373,1310,0.001,0.197,-0.002,34,0,7415792,3776420,3269192,6156,7240,101,102130,1462,0.162843,-0.0190999,0.151215,363,25,평화산업,0.09
3415,20250520,094820,0.095,0.145,0.004,0.029,0,598,999035,660493,321922,6166,4285,10100,0.021,0.077,0.016,14,0,317691,151949,165742,1572,1883,63,100230,10670,0.0129953,-0.0263674,0.0101837,487,184,일진파워,0.0101837
3414,20250520,086060,0.001,0.079,-0.013,-0.012,7,367,2476370,1468210,959240,12265,12937,4165,-0.006,-0.002,-0.066,2,27,200327,135743,64584,550,313,4,93300,4055,0.0374575,-0.0155635,-0.00816523,126,6,진바이오텍,-0.00816523
3413,20250520,072770,0,0,-0.3,-0.3,0,214,5123673,914689,3772368,1018,2728,1092,-0.237,-0.231,-0.293,0,38,6956096,4392986,2563110,2304,2184,52,95700,808,-0.000762376,-0.0552178,-0.0552178,0,65,율호,-0.048
3412,20250520,070590,-0,0.024,-0.099,-0.03,47,572,364028,206814,145804,702,583,2595,0.021,0.021,-0.046,0,14,27961,16880,11081,44,58,17,93930,2570,0.0466381,-0.0234008,0.0271829,353,33,한솔인티큐브,0.0271829
3411,20250520,014160,0.009,0.026,-0.079,-0.078,0,113,6533524,3790689,2293318,5371,5743,1282,0.01,0.127,0.005,34,5,7517458,3730099,3505595,5235,5807,103,102230,1377,0.170113,-0.002,0.104028,552,1,대영포장,0.09
3410,20250520,056080,-0.043,-0.032,-0.183,-0.148,1,587,5213058,3178916,1915746,19409,19510,11800,-0.001,0.017,-0.058,4,40,967479,569712,397767,2804,3292,37,94930,11660,0.0949125,-0.0217256,0.0486003,486,54,유진로봇,0.09
3409,20250520,012600,-0.121,-0.091,-0.242,-0.222,60,300,5460377,11804,94759,9,39,154,0.02,0.02,-0.104,0,50,422798,0,0,0,0,179,110030,151,0.0840927,0.0178675,0.0642252,60,180,청호ICT,0.0642252
3408,20250520,054220,0.012,0.041,-0.122,-0.117,1,63,10455952,6063772,2832306,4164,4253,370,0.049,0.054,-0.024,2,26,793066,585162,207904,259,196,281,115130,380,0.000631579,-0.0467368,-0.00726316,387,283,비츠로시스,-0.00726316
3407,20250520,042940,-0.025,0.022,-0.211,-0.195,5,732,1111126,646247,418286,10847,11837,27800,-0.189,-0.151,-0.207,6,50,615155,355634,259521,2993,3908,409,125530,22950,0.435908,-0.00853595,0.198436,98,1,상지건설,0.09
3406,20250520,011080,0.012,0.013,-0.13,-0.066,0,419,2635174,1491900,1091458,3293,3594,1793,0.017,0.115,-0.016,22,5,1464841,762247,628972,1646,1672,163,105230,1884,0.0463015,-0.0370318,-0.0269469,243,79,형지I&C,-0.0269469
3405,20250519,419530,-0.015,0.097,-0.019,0.008,91,0,736637,346796,349372,12344,9639,62500,0.082,0.12,0.016,2,38,160733,90459,70274,2395,2105,27,94430,67200,0.0724048,-0.0213452,0.00990476,271,126,SAMG엔터,0.00990476
3404,20250519,357880,0.002,0.004,-0.063,-0.024,0,107,1222522,844375,311456,1687,1386,2615,0.015,0.015,-0.063,0,5,519808,347499,172309,629,508,236,112900,2560,-0.002,-0.0605938,-0.0449688,0,450,SKAI,-0.048
3403,20250519,335870,0,0.299,-0.052,0.139,534,75,4607969,2404281,1983074,8909,9664,2630,0.116,0.141,0.011,0,21,524113,305235,212745,1528,1375,305,120330,2840,0.0296901,-0.15693,-0.15693,3,305,윙스풋,-0.048
3402,20250519,323280,-0.028,0.002,-0.067,-0.026,497,196,520842,313986,199928,2493,2904,20950,0,0.072,-0.007,29,2,106536,45732,60804,621,846,21,94130,21900,0.0162648,-0.0134155,-0.00656621,121,29,태성,-0.00656621
3401,20250519,318160,0.055,0.055,-0.057,-0.057,0,760,60121,37963,20431,295,186,5800,0.022,0.022,-0.055,0,37,28430,21099,7331,120,92,157,104930,5770,0.00319931,-0.0418614,-0.0158648,0,169,셀바이오휴먼텍,-0.0158648
3400,20250519,195500,0.006,0.006,-0.027,-0.02,0,399,79165,50836,27173,225,302,3455,0.161,0.171,0.075,0,18,1649581,945837,703744,4126,3857,48,95500,3895,0.0570501,-0.0186881,-0.00585109,50,442,마니커에프앤지,-0.00585109
3399,20250519,18064K,0.096,0.273,-0.016,0.018,124,707,848819,471522,354033,13231,12872,45500,-0.203,-0.099,-0.209,11,36,73440,41045,32395,1163,1089,473,132730,38800,0.0804742,-0.0561237,-0.0548351,8,207,한진칼우,-0.048
3398,20250519,136480,0.002,0.005,-0.008,-0.005,1,699,386059,210071,158357,305,705,3035,0.148,0.176,0.081,0,24,7101554,3847201,3254353,7698,8686,40,95100,3445,0.127173,-0.00345138,0.101048,652,0,하림,0.09
3397,20250519,124500,0.034,0.065,-0.07,0.034,618,184,2087415,1117590,894217,6205,7892,9000,-0.01,0.009,-0.052,5,47,157693,108310,49383,648,402,62,100200,8870,-0.000872604,-0.0403315,-0.0245479,0,402,아이티센글로벌,-0.0245479
3396,20250519,098660,0,0.018,-0.025,0.018,760,412,36349,19237,12955,95,105,2215,-0.007,0.025,-0.041,0,0,25842,15658,10184,118,77,245,113330,2210,0.00252489,-0.0314118,-0.0314118,0,454,에스티오,-0.0314118
3395,20250519,095910,0.008,0.044,-0.041,-0.014,630,124,682856,392126,279303,1375,1373,1672,0.184,0.295,0.133,8,49,3527642,1814309,1597817,5437,5428,28,94500,2045,0.0248949,-0.112024,-0.0846406,33,381,에스에너지,-0.048
3394,20250519,088910,0,0.004,-0.009,0.003,579,114,26808,17225,7641,50,38,1992,0.082,0.097,0.034,1,47,274052,198235,75817,394,246,49,95530,2135,0.0940187,-0.0113677,0.0495222,560,10,동우팜투테이블,0.09
3393,20250519,069640,0.076,0.3,0.06,0.3,54,0,857240,569975,260466,1557,1192,1383,0.256,0.299,0.136,2,1,1142446,624249,445967,4012,4558,40,95100,1654,0.00041838,-0.258348,-0.24021,0,642,한세엠케이,-0.048
3392,20250519,063160,0.014,0.014,-0.016,0,0,646,10535,6179,4092,171,92,22300,-0.016,-0.016,-0.081,0,7,7901,4495,3006,95,90,241,113130,21750,0.0324828,-0.0065977,0.0025977,26,4,종근당바이오,0.0025977
3391,20250519,083660,-0.039,-0.03,-0.154,-0.065,0,5,1030450,421834,468885,728,1210,963,-0.014,-0.014,-0.084,0,45,47701,26490,21211,84,123,327,121430,929,0.0152228,-0.0396749,-0.0299871,16,269,CSA 코스믹,-0.0299871
